GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - High school graduate (includes equivalency),Margin of Error; Male: - High school graduate (includes equivalency),"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate degree,Margin of Error; Male: - Graduate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - High school graduate (includes equivalency),Margin of Error; Female: - High school graduate (includes equivalency),"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate degree,Margin of Error; Female: - Graduate degree
0100000US,,United States,138467828,21532,66635365,15377,2214770,22036,5053219,33603,20014121,57943,13366054,50682,4750616,34824,13164138,49838,8072447,34305,71832463,12167,2283498,27230,5122818,35000,22368562,65887,14976925,55653,6112474,38646,13359457,50811,7608729,35804
0400000US37,37,North Carolina,4254597,5063,2018835,3677,96997,5220,207351,7246,578480,10132,392492,8398,150606,6111,390423,9212,202486,5681,2235762,2562,83776,4479,198301,6778,635985,12111,459005,11205,225921,6261,425156,8999,207618,7022
0500000US37063,37063,"Durham County, North Carolina",81972,81,37997,81,754,439,1952,624,6507,1110,6776,1084,2477,911,10023,1290,9508,1083,43975,287,1115,581,1716,578,7417,1244,5575,1123,3301,760,13559,1424,11292,1249
0500000US37067,37067,"Forsyth County, North Carolina",148525,282,69237,282,2462,607,5697,1039,19197,1850,12171,1447,5572,1097,15283,1432,8855,1082,79288,287,2254,725,5056,996,21098,1676,15488,1579,6710,1236,20379,1740,8303,1186
0500000US37081,37081,"Guilford County, North Carolina",193040,287,90836,287,2896,714,5866,1065,21821,2285,17369,1886,5766,1196,24712,2478,12406,1414,102204,287,2012,565,7172,1171,27593,2340,19769,1848,8722,1330,24704,1872,12232,1444
