GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - No schooling completed,Margin of Error; Male: - No schooling completed,Estimate; Male: - Nursery to 4th grade,Margin of Error; Male: - Nursery to 4th grade,Estimate; Male: - 5th and 6th grade,Margin of Error; Male: - 5th and 6th grade,Estimate; Male: - 7th and 8th grade,Margin of Error; Male: - 7th and 8th grade,Estimate; Male: - 9th grade,Margin of Error; Male: - 9th grade,Estimate; Male: - 10th grade,Margin of Error; Male: - 10th grade,Estimate; Male: - 11th grade,Margin of Error; Male: - 11th grade,"Estimate; Male: - 12th grade, no diploma","Margin of Error; Male: - 12th grade, no diploma",Estimate; Male: - High school graduate (includes equivalency),Margin of Error; Male: - High school graduate (includes equivalency),"Estimate; Male: - Some college, less than 1 year","Margin of Error; Male: - Some college, less than 1 year","Estimate; Male: - Some college, 1 or more years, no degree","Margin of Error; Male: - Some college, 1 or more years, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Master's degree,Margin of Error; Male: - Master's degree,Estimate; Male: - Professional school degree,Margin of Error; Male: - Professional school degree,Estimate; Male: - Doctorate degree,Margin of Error; Male: - Doctorate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - No schooling completed,Margin of Error; Female: - No schooling completed,Estimate; Female: - Nursery to 4th grade,Margin of Error; Female: - Nursery to 4th grade,Estimate; Female: - 5th and 6th grade,Margin of Error; Female: - 5th and 6th grade,Estimate; Female: - 7th and 8th grade,Margin of Error; Female: - 7th and 8th grade,Estimate; Female: - 9th grade,Margin of Error; Female: - 9th grade,Estimate; Female: - 10th grade,Margin of Error; Female: - 10th grade,Estimate; Female: - 11th grade,Margin of Error; Female: - 11th grade,"Estimate; Female: - 12th grade, no diploma","Margin of Error; Female: - 12th grade, no diploma",Estimate; Female: - High school graduate (includes equivalency),Margin of Error; Female: - High school graduate (includes equivalency),"Estimate; Female: - Some college, less than 1 year","Margin of Error; Female: - Some college, less than 1 year","Estimate; Female: - Some college, 1 or more years, no degree","Margin of Error; Female: - Some college, 1 or more years, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Master's degree,Margin of Error; Female: - Master's degree,Estimate; Female: - Professional school degree,Margin of Error; Female: - Professional school degree,Estimate; Female: - Doctorate degree,Margin of Error; Female: - Doctorate degree
0100000US,,United States,218475480,68613,105466484,39224,1526498,23247,797253,16239,1651266,23977,1846473,24887,1804559,25920,2048619,27041,2266128,30767,2075858,26760,29600138,79025,6246990,51110,15263679,59701,7829411,43602,20030807,71560,8148438,44992,2582149,25324,1748218,22798,113008996,36491,1611962,19049,843825,17793,1640061,25853,1775566,20140,1622838,23047,1913612,27992,2156778,27899,1830938,19872,29773642,82087,7211856,48476,16372823,68288,10430430,53347,22211588,78480,10437365,52079,1952558,20498,1223154,16349
0400000US37,37,North Carolina,6877185,7537,3256354,5560,40853,3111,20751,3204,40640,4003,66972,4125,77909,5229,86444,5147,80920,5210,47804,3572,884171,12432,200445,7287,483793,12045,261646,7997,620321,10345,227609,7288,63122,3388,52954,3385,3620831,5689,39452,2836,16652,2213,32675,3418,61575,4465,63090,4255,78764,4245,73236,4718,45460,3584,891715,13732,238882,8275,559011,13207,393220,9801,725294,12295,316267,8257,50914,3444,34624,2884
0500000US37063,37063,"Durham County, North Carolina",209945,527,97730,786,1326,707,923,587,1771,860,1346,778,1689,776,1572,722,1628,719,1707,711,17752,2282,4403,1283,11965,2077,6751,1429,24526,2198,11231,1457,3909,965,5231,1239,112215,769,1089,539,1229,627,1265,671,1803,818,2101,917,2382,1132,2671,1126,1550,784,19500,2383,4351,1042,11023,1642,7846,1735,30294,2567,16914,1884,4240,1091,3957,1055
0500000US37067,37067,"Forsyth County, North Carolina",247842,564,114600,455,1622,686,741,484,868,552,1805,652,2322,750,1122,572,2359,789,2072,848,29871,2182,6478,1249,18438,2315,8293,1297,23952,1862,9214,1182,2982,673,2461,589,133242,422,2556,921,526,410,1678,647,1497,796,1707,834,1498,630,1944,735,2247,725,31179,2142,7330,1001,21150,2247,13483,1775,29455,2324,12837,1472,2461,719,1694,563
0500000US37081,37081,"Guilford County, North Carolina",347807,313,160937,348,2679,649,1066,879,2194,693,3171,1111,2296,932,3815,1012,3525,1129,2850,865,41222,2937,7502,1172,25912,3050,9120,1469,35855,2636,12189,1539,4346,935,3195,720,186870,180,2329,691,1138,651,1374,798,4317,1267,2104,857,3966,1081,3102,993,2466,722,44639,3092,10712,1551,30467,2979,15957,2266,40824,2966,18430,2157,2835,728,2210,765
