GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - Regular high school diploma,Margin of Error; Male: - Regular high school diploma,Estimate; Male: - GED or alternative credential,Margin of Error; Male: - GED or alternative credential,"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate degree,Margin of Error; Male: - Graduate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - Regular high school diploma,Margin of Error; Female: - Regular high school diploma,Estimate; Female: - GED or alternative credential,Margin of Error; Female: - GED or alternative credential,"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate degree,Margin of Error; Female: - Graduate degree
0100000US,,United States,24280587,27333,11132547,20388,564178,11583,1465036,20993,3199395,27964,661525,12582,2700300,21588,720739,14455,1214189,17089,607185,12612,13148040,20195,617069,11116,1437913,20827,3275732,26235,465366,10880,3470522,25505,1155665,16404,1692628,20101,1033145,16680
0400000US37,37,North Carolina,1315560,6191,588988,4231,34951,2625,84210,4467,187415,6819,30740,2320,133087,5295,35715,3390,58562,3874,24308,2578,726572,4018,30035,2717,81554,5213,179307,5920,21737,2363,202151,5785,68273,3957,99208,4870,44307,3360
0500000US37063,37063,"Durham County, North Carolina",64697,837,27541,597,966,331,3385,1001,6467,1034,1416,506,7816,1351,1598,561,3795,890,2098,669,37156,543,1121,488,3378,858,5638,1209,870,448,9600,1655,2897,943,8486,1590,5166,1087
0500000US37067,37067,"Forsyth County, North Carolina",56718,460,24267,351,895,431,2349,691,9239,1098,1322,522,5664,1244,1106,593,2828,742,864,398,32451,252,654,353,3184,972,7906,1129,1473,647,9480,1372,1801,602,5276,843,2677,873
0500000US37081,37081,"Guilford County, North Carolina",99471,1393,43601,763,1873,683,4579,1076,11297,1670,1917,686,11660,1519,3055,900,6645,1241,2575,788,55870,1000,2282,638,5958,1224,13215,1824,1157,479,14876,2021,3552,849,10792,1654,4038,800
