GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - Regular high school diploma,Margin of Error; Male: - Regular high school diploma,Estimate; Male: - GED or alternative credential,Margin of Error; Male: - GED or alternative credential,"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate degree,Margin of Error; Male: - Graduate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - Regular high school diploma,Margin of Error; Female: - Regular high school diploma,Estimate; Female: - GED or alternative credential,Margin of Error; Female: - GED or alternative credential,"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate degree,Margin of Error; Female: - Graduate degree
0100000US,,United States,139289828,23572,67081069,14916,2179194,23579,4698682,33540,16249146,58394,3086002,25939,14555492,47973,4801958,32131,13316248,58310,8194347,44636,72208759,14369,2260547,24231,4694759,38545,19061127,52501,2480467,25110,16189701,55974,6270069,35341,13591529,59172,7660560,38899
0400000US37,37,North Carolina,4328178,4830,2061360,3394,93130,5336,188959,7730,458921,10026,107444,5953,432566,9905,161649,6108,404457,7921,214234,6568,2266818,2931,84727,4931,179080,6603,521733,9023,93635,5088,518125,10032,219403,7796,444654,8045,205461,6454
0500000US37063,37063,"Durham County, North Carolina",82876,379,38482,209,675,330,1305,477,4738,1115,1469,593,4721,990,3128,810,10197,1448,12249,1625,44394,183,153,175,1802,598,5507,889,851,392,6788,1231,3360,899,14112,1507,11821,1369
0500000US37067,37067,"Forsyth County, North Carolina",149457,362,70094,289,2037,750,4601,1051,16032,1750,2683,716,13732,1610,4588,1139,16095,1761,10326,1241,79363,362,1712,457,4719,1091,18781,1746,2416,726,16721,1733,5965,1055,20512,1918,8537,1070
0500000US37081,37081,"Guilford County, North Carolina",193864,211,91499,143,3129,1009,4300,884,18039,2058,3657,833,18908,1799,5837,986,26744,1925,10885,1468,102365,148,3128,748,7023,1331,21412,1958,2364,704,21081,2150,8710,1351,26172,2189,12475,1651
