GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 years,Margin of Error; Male: - 20 years,Estimate; Male: - 21 years,Margin of Error; Male: - 21 years,Estimate; Male: - 22 to 24 years,Margin of Error; Male: - 22 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 39 years,Margin of Error; Male: - 35 to 39 years,Estimate; Male: - 40 to 44 years,Margin of Error; Male: - 40 to 44 years,Estimate; Male: - 45 to 49 years,Margin of Error; Male: - 45 to 49 years,Estimate; Male: - 50 to 54 years,Margin of Error; Male: - 50 to 54 years,Estimate; Male: - 55 to 59 years,Margin of Error; Male: - 55 to 59 years,Estimate; Male: - 60 and 61 years,Margin of Error; Male: - 60 and 61 years,Estimate; Male: - 62 to 64 years,Margin of Error; Male: - 62 to 64 years,Estimate; Male: - 65 and 66 years,Margin of Error; Male: - 65 and 66 years,Estimate; Male: - 67 to 69 years,Margin of Error; Male: - 67 to 69 years,Estimate; Male: - 70 to 74 years,Margin of Error; Male: - 70 to 74 years,Estimate; Male: - 75 to 79 years,Margin of Error; Male: - 75 to 79 years,Estimate; Male: - 80 to 84 years,Margin of Error; Male: - 80 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 years,Margin of Error; Female: - 20 years,Estimate; Female: - 21 years,Margin of Error; Female: - 21 years,Estimate; Female: - 22 to 24 years,Margin of Error; Female: - 22 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 39 years,Margin of Error; Female: - 35 to 39 years,Estimate; Female: - 40 to 44 years,Margin of Error; Female: - 40 to 44 years,Estimate; Female: - 45 to 49 years,Margin of Error; Female: - 45 to 49 years,Estimate; Female: - 50 to 54 years,Margin of Error; Female: - 50 to 54 years,Estimate; Female: - 55 to 59 years,Margin of Error; Female: - 55 to 59 years,Estimate; Female: - 60 and 61 years,Margin of Error; Female: - 60 and 61 years,Estimate; Female: - 62 to 64 years,Margin of Error; Female: - 62 to 64 years,Estimate; Female: - 65 and 66 years,Margin of Error; Female: - 65 and 66 years,Estimate; Female: - 67 to 69 years,Margin of Error; Female: - 67 to 69 years,Estimate; Female: - 70 to 74 years,Margin of Error; Female: - 70 to 74 years,Estimate; Female: - 75 to 79 years,Margin of Error; Female: - 75 to 79 years,Estimate; Female: - 80 to 84 years,Margin of Error; Female: - 80 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0100000US,,United States,318857056,*****,156890101,27214,10117103,14351,10511796,34843,10596279,31843,6390741,14826,4550073,18486,2416850,24462,2375223,26337,6830222,30891,11070617,19538,10765544,16343,10001134,46125,10273647,44004,10309499,15396,11049751,14983,10333822,35850,3811110,25070,5174218,30360,3217874,20423,4010030,21869,5125062,21460,3523217,18340,2393854,16995,2042435,18071,161966955,27214,9655907,15087,10051779,40563,10153522,37900,6100296,14412,4305907,21000,2256243,25137,2254759,23379,6564732,31559,10768567,15348,10718371,15681,10028151,36258,10448427,41770,10523987,13875,11470040,11841,10980866,33042,4120156,30628,5662824,31040,3571906,21749,4459751,24953,6033581,27905,4418908,23749,3414740,20916,4003535,23363
0400000US37,37,North Carolina,9943964,*****,4842403,6467,308893,3789,331846,7698,338313,8164,192893,3235,145347,4263,85012,5168,78759,4748,204640,6059,318268,3859,311546,3966,305774,7818,339346,7294,324524,4114,339319,3239,316209,6200,114346,4456,153119,4283,105387,3958,136726,4773,161253,5055,106575,3385,72145,2939,52163,2767,5101561,6467,292649,3667,320523,8112,321767,7835,183684,3122,141514,4262,68039,4965,65043,4063,203105,5705,324831,3695,325021,3485,322054,6631,353076,7782,340459,3718,358491,2850,347821,6579,131296,5161,175288,5596,119863,4071,149529,5536,196578,5054,141637,5057,107125,3653,112168,4268
0500000US37063,37063,"Durham County, North Carolina",294460,*****,140545,849,10878,491,10112,1148,7526,1161,4333,407,3358,1192,2275,905,2209,768,7135,1272,12832,451,12515,4,10911,1292,10554,1434,8434,620,8479,515,7796,1009,3630,919,4091,745,2712,734,1819,546,3955,742,2769,677,733,375,1489,532,153915,849,10074,321,8564,1290,9141,1296,4433,386,4516,734,2561,741,1697,630,6921,1028,14403,381,13625,343,10760,1352,10647,1378,9450,488,9699,452,9423,1028,4247,969,4875,748,3172,739,2944,782,4365,817,2908,680,2381,736,3109,598
0500000US37067,37067,"Forsyth County, North Carolina",365298,*****,173166,430,11729,147,12240,1449,13020,1443,7118,198,5292,607,2297,849,2090,766,7962,1223,11157,222,10957,370,9741,1328,12267,1361,11565,223,12595,391,12012,871,3389,723,6082,922,4666,918,4440,810,4073,812,3834,550,2515,522,2125,508,192132,430,11159,134,12472,1408,12157,1459,6948,297,5640,447,3513,1017,1929,565,7735,1065,12594,212,11764,264,11691,1051,12965,1097,12746,554,13643,424,12436,1078,5603,844,6597,902,4315,808,5806,867,6359,801,4291,729,4261,802,5508,852
0500000US37081,37081,"Guilford County, North Carolina",512119,*****,243566,482,16224,303,15136,1326,18350,1398,9926,340,7482,386,4991,1109,4580,1131,10485,1182,16495,346,15567,111,16070,1304,16374,1302,15885,180,17010,424,15904,1180,5294,933,8066,1132,4366,921,6509,1032,7384,955,4849,824,3783,752,2836,777,268553,482,15189,145,16640,1606,15593,1606,9596,367,9176,689,4359,1157,5167,1128,10667,1245,19486,642,17333,201,17921,1777,17219,1757,18012,556,18439,599,19901,1438,6501,1044,6773,1025,4661,892,6033,1103,11514,1171,5920,1115,6068,797,6385,1076
