GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - Regular high school diploma,Margin of Error; Male: - Regular high school diploma,Estimate; Male: - GED or alternative credential,Margin of Error; Male: - GED or alternative credential,"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate degree,Margin of Error; Male: - Graduate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - Regular high school diploma,Margin of Error; Female: - Regular high school diploma,Estimate; Female: - GED or alternative credential,Margin of Error; Female: - GED or alternative credential,"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate degree,Margin of Error; Female: - Graduate degree
0100000US,,United States,140303930,16704,67856762,10535,1963058,22625,4415731,35109,16504066,59741,3122780,27795,14640115,58111,5035743,40967,13735288,55002,8439981,43958,72447168,10196,1923250,19007,4222854,37141,18762100,58896,2436717,27762,15972380,54867,6613263,43881,14170758,65956,8345846,45256
0400000US37,37,North Carolina,4451196,3483,2127980,2258,81419,5279,183404,8540,469433,10880,107054,5729,458577,11421,170528,7346,425263,11960,232302,7722,2323216,2156,72282,3642,163026,7363,520717,10964,87367,4378,516807,10457,254491,8091,469285,11233,239241,7897
0500000US37063,37063,"Durham County, North Carolina",86583,353,40375,62,330,206,1119,658,5910,1246,1056,537,6422,1415,3188,1256,11471,1745,10879,1556,46208,345,176,141,684,386,7026,1128,763,433,7624,1418,2122,591,14823,1750,12990,1691
0500000US37067,37067,"Forsyth County, North Carolina",151148,141,70370,13,1077,433,2896,774,15331,1997,3114,839,14149,1733,5467,1251,18588,1927,9748,1384,80778,140,1706,613,4515,1014,17801,1815,3179,906,17679,1946,7201,1025,19447,2063,9250,1327
0500000US37081,37081,"Guilford County, North Carolina",192016,1185,90580,619,1926,615,6158,1310,19222,2170,1763,560,17504,1924,5122,1311,25907,2441,12978,1699,101436,577,2181,684,5485,1233,21085,1885,3006,816,19963,2188,8314,1529,27046,2425,14356,2080
