GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0100000US,,United States,116291033,141632,73843861,212871,42447172,119774
0400000US37,37,North Carolina,3757480,13443,2414717,16856,1342763,14344
0500000US37001,37001,"Alamance County, North Carolina",59200,1593,38808,2001,20392,2043
0500000US37019,37019,"Brunswick County, North Carolina",48444,2235,35759,1881,12685,1785
0500000US37021,37021,"Buncombe County, North Carolina",100980,2378,63391,2928,37589,2602
0500000US37023,37023,"Burke County, North Carolina",34484,1377,23945,1644,10539,1640
0500000US37025,37025,"Cabarrus County, North Carolina",65725,1727,46480,2034,19245,2000
0500000US37027,37027,"Caldwell County, North Carolina",29255,1556,21202,2010,8053,1577
0500000US37031,37031,"Carteret County, North Carolina",29961,1405,22385,1289,7576,1100
0500000US37035,37035,"Catawba County, North Carolina",58835,2003,39559,1950,19276,2261
0500000US37037,37037,"Chatham County, North Carolina",26593,1137,19939,1377,6654,1398
0500000US37045,37045,"Cleveland County, North Carolina",38409,1389,26290,1353,12119,1527
0500000US37049,37049,"Craven County, North Carolina",39570,1354,25022,1487,14548,1568
0500000US37051,37051,"Cumberland County, North Carolina",125889,1848,64405,1996,61484,2241
0500000US37057,37057,"Davidson County, North Carolina",63398,1824,46328,1998,17070,2044
0500000US37063,37063,"Durham County, North Carolina",114946,2105,61316,2325,53630,2548
0500000US37067,37067,"Forsyth County, North Carolina",142991,2416,88904,3132,54087,2930
0500000US37071,37071,"Gaston County, North Carolina",80175,1635,51546,1942,28629,2013
0500000US37081,37081,"Guilford County, North Carolina",199607,2868,115603,2974,84004,3356
0500000US37085,37085,"Harnett County, North Carolina",42464,977,28579,1367,13885,1226
0500000US37089,37089,"Henderson County, North Carolina",47447,1688,33121,1711,14326,1716
0500000US37097,37097,"Iredell County, North Carolina",58106,1934,42108,1972,15998,1667
0500000US37101,37101,"Johnston County, North Carolina",61412,1845,44334,2333,17078,2107
0500000US37109,37109,"Lincoln County, North Carolina",30124,1086,23324,1535,6800,1273
0500000US37119,37119,"Mecklenburg County, North Carolina",377213,3399,214099,4043,163114,4725
0500000US37125,37125,"Moore County, North Carolina",36502,1507,27127,1412,9375,1434
0500000US37127,37127,"Nash County, North Carolina",37913,1272,23982,1690,13931,1647
0500000US37129,37129,"New Hanover County, North Carolina",87148,2299,48360,2471,38788,2806
0500000US37133,37133,"Onslow County, North Carolina",60764,2160,30510,2364,30254,2982
0500000US37135,37135,"Orange County, North Carolina",51867,1745,31808,1403,20059,2011
0500000US37147,37147,"Pitt County, North Carolina",67573,1633,35693,2161,31880,2236
0500000US37151,37151,"Randolph County, North Carolina",52337,1736,37876,1758,14461,1590
0500000US37155,37155,"Robeson County, North Carolina",45641,835,28660,1029,16981,1175
0500000US37157,37157,"Rockingham County, North Carolina",37261,1362,24741,1541,12520,1474
0500000US37159,37159,"Rowan County, North Carolina",50249,1799,33197,1782,17052,1855
0500000US37161,37161,"Rutherford County, North Carolina",26213,1467,17959,1378,8254,1505
0500000US37171,37171,"Surry County, North Carolina",30156,850,22243,1069,7913,993
0500000US37179,37179,"Union County, North Carolina",69841,1506,54699,1924,15142,1746
0500000US37183,37183,"Wake County, North Carolina",364717,4318,230349,5213,134368,5243
0500000US37191,37191,"Wayne County, North Carolina",46834,1317,26367,1476,20467,1962
0500000US37193,37193,"Wilkes County, North Carolina",27557,1356,20188,1519,7369,1253
0500000US37195,37195,"Wilson County, North Carolina",31657,962,20733,1474,10924,1450
