GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0100000US,,United States,115969540,150555,74119256,204618,41850284,99327
0400000US37,37,North Carolina,3731325,14347,2441626,15846,1289699,14128
0500000US37001,37001,"Alamance County, North Carolina",59520,1890,38016,1855,21504,1718
0500000US37019,37019,"Brunswick County, North Carolina",46433,2439,33914,1921,12519,2143
0500000US37021,37021,"Buncombe County, North Carolina",99152,2450,64216,2871,34936,2622
0500000US37023,37023,"Burke County, North Carolina",33762,1516,23986,1564,9776,1342
0500000US37025,37025,"Cabarrus County, North Carolina",64459,1769,46803,2028,17656,1585
0500000US37027,37027,"Caldwell County, North Carolina",33009,1150,22336,1591,10673,1618
0500000US37031,37031,"Carteret County, North Carolina",28346,1504,20334,1375,8012,946
0500000US37035,37035,"Catawba County, North Carolina",59291,1788,40909,2031,18382,1890
0500000US37037,37037,"Chatham County, North Carolina",26023,1085,20801,1379,5222,1229
0500000US37045,37045,"Cleveland County, North Carolina",36818,1275,25023,1481,11795,1405
0500000US37049,37049,"Craven County, North Carolina",40570,1292,25994,1489,14576,1421
0500000US37051,37051,"Cumberland County, North Carolina",122446,1799,66081,2119,56365,2407
0500000US37057,37057,"Davidson County, North Carolina",63527,2099,45634,2468,17893,2034
0500000US37063,37063,"Durham County, North Carolina",113769,1857,60279,2340,53490,2770
0500000US37067,37067,"Forsyth County, North Carolina",141427,2466,85864,2378,55563,2813
0500000US37071,37071,"Gaston County, North Carolina",79973,1509,54272,1736,25701,1824
0500000US37081,37081,"Guilford County, North Carolina",199110,2756,119459,3088,79651,3151
0500000US37085,37085,"Harnett County, North Carolina",41208,1246,28721,1272,12487,1175
0500000US37089,37089,"Henderson County, North Carolina",44549,1721,33116,1698,11433,1556
0500000US37097,37097,"Iredell County, North Carolina",58660,1900,42835,1908,15825,1904
0500000US37101,37101,"Johnston County, North Carolina",60696,1917,44348,2195,16348,1976
0500000US37109,37109,"Lincoln County, North Carolina",31298,939,23729,1435,7569,1329
0500000US37119,37119,"Mecklenburg County, North Carolina",365887,3996,212717,4527,153170,4404
0500000US37125,37125,"Moore County, North Carolina",37060,1753,28133,1668,8927,1500
0500000US37127,37127,"Nash County, North Carolina",36099,1405,23625,1411,12474,1458
0500000US37129,37129,"New Hanover County, North Carolina",85092,2477,51488,2217,33604,2573
0500000US37133,37133,"Onslow County, North Carolina",61842,1923,33250,2340,28592,2332
0500000US37135,37135,"Orange County, North Carolina",52139,1479,31048,1389,21091,1883
0500000US37147,37147,"Pitt County, North Carolina",69741,1559,35840,2103,33901,2305
0500000US37151,37151,"Randolph County, North Carolina",55050,1515,41077,1704,13973,1447
0500000US37155,37155,"Robeson County, North Carolina",46555,991,29510,1307,17045,1179
0500000US37157,37157,"Rockingham County, North Carolina",38261,1200,27167,1821,11094,1689
0500000US37159,37159,"Rowan County, North Carolina",51406,1706,35161,1657,16245,1970
0500000US37161,37161,"Rutherford County, North Carolina",27506,1138,20453,1375,7053,1056
0500000US37171,37171,"Surry County, North Carolina",29063,1057,21153,1208,7910,1050
0500000US37179,37179,"Union County, North Carolina",68592,1161,52663,1832,15929,2019
0500000US37183,37183,"Wake County, North Carolina",357684,3262,224825,4088,132859,4289
0500000US37191,37191,"Wayne County, North Carolina",47554,1452,28195,1622,19359,1763
0500000US37193,37193,"Wilkes County, North Carolina",28646,1337,22281,1511,6365,1363
0500000US37195,37195,"Wilson County, North Carolina",31762,1146,18439,1259,13323,1370
