GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0100000US,,United States,13637150,56416,6318599,48403,7318551,39642
0400000US37,37,North Carolina,202192,5301,86624,5574,115568,4906
0500000US37001,37001,"Alamance County, North Carolina",5548,933,3136,1202,2412,1000
0500000US37019,37019,"Brunswick County, North Carolina",1514,676,1295,720,219,195
0500000US37021,37021,"Buncombe County, North Carolina",3501,1081,1170,648,2331,1047
0500000US37023,37023,"Burke County, North Carolina",1287,393,350,280,937,399
0500000US37025,37025,"Cabarrus County, North Carolina",3488,1090,2182,1030,1306,589
0500000US37035,37035,"Catawba County, North Carolina",2910,499,1391,410,1519,585
0500000US37045,37045,"Cleveland County, North Carolina",860,437,189,206,671,428
0500000US37049,37049,"Craven County, North Carolina",1650,347,974,429,676,596
0500000US37051,37051,"Cumberland County, North Carolina",9709,1193,4003,1038,5706,1310
0500000US37057,37057,"Davidson County, North Carolina",2573,499,1017,617,1556,604
0500000US37063,37063,"Durham County, North Carolina",9226,1225,2690,852,6536,1318
0500000US37067,37067,"Forsyth County, North Carolina",9796,973,3213,819,6583,1082
0500000US37071,37071,"Gaston County, North Carolina",3391,647,962,408,2429,878
0500000US37081,37081,"Guilford County, North Carolina",10264,891,3025,811,7239,1135
0500000US37085,37085,"Harnett County, North Carolina",3289,774,1362,626,1927,887
0500000US37089,37089,"Henderson County, North Carolina",2830,638,562,376,2268,616
0500000US37097,37097,"Iredell County, North Carolina",3035,753,1742,868,1293,803
0500000US37101,37101,"Johnston County, North Carolina",4136,832,1559,954,2577,1070
0500000US37109,37109,"Lincoln County, North Carolina",1167,369,276,265,891,417
0500000US37119,37119,"Mecklenburg County, North Carolina",31230,1813,12486,2109,18744,2359
0500000US37125,37125,"Moore County, North Carolina",834,396,265,218,569,351
0500000US37127,37127,"Nash County, North Carolina",1302,498,530,199,772,470
0500000US37129,37129,"New Hanover County, North Carolina",3681,481,1700,756,1981,661
0500000US37133,37133,"Onslow County, North Carolina",5253,1080,2535,987,2718,1055
0500000US37135,37135,"Orange County, North Carolina",2598,555,845,516,1753,638
0500000US37147,37147,"Pitt County, North Carolina",3053,892,451,295,2602,912
0500000US37151,37151,"Randolph County, North Carolina",4200,561,2512,648,1688,682
0500000US37155,37155,"Robeson County, North Carolina",1800,423,587,315,1213,362
0500000US37157,37157,"Rockingham County, North Carolina",1248,224,896,283,352,330
0500000US37159,37159,"Rowan County, North Carolina",2888,658,1031,419,1857,735
0500000US37161,37161,"Rutherford County, North Carolina",710,156,184,211,526,196
0500000US37171,37171,"Surry County, North Carolina",1568,428,1014,542,554,423
0500000US37179,37179,"Union County, North Carolina",4643,762,2649,1019,1994,951
0500000US37183,37183,"Wake County, North Carolina",19875,1962,9141,2276,10734,1995
0500000US37191,37191,"Wayne County, North Carolina",3381,620,2399,920,982,560
0500000US37193,37193,"Wilkes County, North Carolina",808,238,493,265,315,200
0500000US37195,37195,"Wilson County, North Carolina",1722,265,1328,304,394,238
