GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
0500000US37051,37051,"Cumberland County, North Carolina",119402,2560,65560,3269,668,429,7331,1617,11671,1383,16121,1760,7682,1103,6512,937,9138,858,5333,665,1104,454,53842,3193,6685,1217,19344,1911,11724,1679,7580,1441,3267,986,2028,607,2170,635,880,467,164,142
0500000US37057,37057,"Davidson County, North Carolina",65227,2360,47511,2571,956,779,5199,1172,6989,1338,10301,1202,6093,1410,4996,1262,7498,710,3979,625,1500,582,17716,2514,1609,1000,3213,1437,5216,1646,2959,1144,1662,745,1180,593,1018,517,735,377,124,154
0500000US37063,37063,"Durham County, North Carolina",110908,2158,59613,2901,695,525,7638,1430,12933,1655,12953,1619,6963,1251,6795,1044,6552,862,3713,722,1371,500,51295,2635,6841,1376,17500,1687,9407,1617,7110,1491,2933,924,2741,830,2549,722,1431,508,783,409
0500000US37067,37067,"Forsyth County, North Carolina",138511,3053,89878,2885,255,286,7800,1260,16630,1525,19394,1445,10995,1221,9978,1339,13919,1004,7981,891,2926,641,48633,2513,6102,1306,13139,1781,10604,1547,8948,1356,3719,971,958,332,2212,628,1752,537,1199,421
0500000US37071,37071,"Gaston County, North Carolina",79593,1997,54388,2256,436,271,4385,1040,11402,1307,12038,1280,6575,1180,5634,889,7837,804,4221,753,1860,547,25205,2275,2258,847,6216,1290,5880,1118,3941,1013,2068,802,1753,637,1505,464,926,523,658,331
0500000US37081,37081,"Guilford County, North Carolina",197636,3168,123653,3682,821,527,12145,1948,23167,1783,29792,2236,13766,1628,12567,1263,16959,1321,11398,1016,3038,755,73983,3663,10487,1644,21791,2047,13846,1783,11124,1752,4876,812,3590,902,4192,1018,2142,659,1935,575
0500000US37085,37085,"Harnett County, North Carolina",41582,1439,26626,1853,371,369,3816,946,5987,947,5959,682,2199,718,1812,566,3721,504,2333,471,428,212,14956,2074,1170,529,4317,1004,3071,918,2517,922,1454,668,1069,631,859,332,322,198,177,156
0500000US37089,37089,"Henderson County, North Carolina",43481,1948,31898,1743,36,77,2004,859,3952,917,5715,1074,3386,780,3786,872,7355,807,4600,764,1064,376,11583,1616,912,469,3162,1014,2170,752,1982,818,537,326,270,203,1176,587,641,341,733,418
0500000US37097,37097,"Iredell County, North Carolina",59952,2587,45073,2514,447,537,3430,1255,7790,1543,12597,1456,5397,1163,4663,1222,6614,871,2634,857,1501,580,14879,2386,752,575,4709,1668,3469,1130,3236,1175,1089,698,523,516,454,301,393,325,254,302
0500000US37101,37101,"Johnston County, North Carolina",59933,2297,41847,2619,752,896,4697,1278,10311,1840,7720,1409,4375,1338,4808,1164,5854,1135,2597,738,733,443,18086,2989,517,378,5810,2077,3728,1347,4363,1428,655,444,1316,759,889,532,370,262,438,318
0500000US37109,37109,"Lincoln County, North Carolina",28730,1493,22392,1622,80,101,1890,592,4072,945,6219,1001,2336,629,2463,787,3516,551,1510,418,306,233,6338,1289,595,513,1520,657,1195,646,1140,563,865,532,136,161,414,304,383,328,90,155
0500000US37119,37119,"Mecklenburg County, North Carolina",362341,3976,216183,6101,1581,733,32218,2952,51322,2918,51348,2678,19619,1778,19084,1787,23626,1278,13288,1438,4097,1022,146158,6101,14745,2282,45942,3052,33463,3129,25020,2921,8455,1567,7346,1747,5764,1125,3290,902,2133,619
0500000US37125,37125,"Moore County, North Carolina",35673,1867,27056,1600,75,113,1796,547,4036,758,4674,1038,2698,705,2895,687,4887,614,3875,876,2120,708,8617,1569,438,374,1986,728,1738,679,1574,746,512,321,239,235,1140,444,504,328,486,355
0500000US37127,37127,"Nash County, North Carolina",36805,1407,23658,1548,65,116,1954,596,3652,783,5243,733,3228,647,2875,713,3613,566,1968,490,1060,413,13147,1539,587,411,3232,696,3151,879,2704,764,989,505,827,457,1119,468,446,336,92,135
0500000US37129,37129,"New Hanover County, North Carolina",87323,2598,48518,3195,450,536,5414,1422,7829,1298,9134,1335,5211,1136,7368,1490,7478,1111,3958,769,1676,598,38805,3665,6478,1361,9716,1900,6298,1328,5896,1236,2663,1055,2305,691,2993,1336,1445,514,1011,550
0500000US37133,37133,"Onslow County, North Carolina",59806,2086,36369,2375,1757,811,7517,1560,5968,1435,6011,828,4029,1121,3361,999,4199,652,2908,723,619,465,23437,2353,6076,1286,8268,1478,3577,992,2111,684,572,387,1163,605,1277,556,318,298,75,125
0500000US37135,37135,"Orange County, North Carolina",51108,1689,31313,1625,60,100,2803,839,5537,759,8696,889,4310,766,3720,804,4164,447,1556,404,467,273,19795,1936,4831,1339,5394,1304,3961,956,2231,757,1494,685,608,343,354,278,652,367,270,268
0500000US37147,37147,"Pitt County, North Carolina",63322,2588,34568,2707,459,396,4684,1508,6414,1496,7245,1065,3999,1123,4486,917,3957,708,2084,701,1240,652,28754,2975,7242,1562,7908,1994,4197,1307,4175,1294,2051,964,457,377,1642,672,707,373,375,291
0500000US37151,37151,"Randolph County, North Carolina",55291,1445,41963,1854,172,138,4357,1020,7604,1115,9217,1033,4988,934,4475,1110,6463,660,3719,639,968,460,13328,1615,1066,504,3023,860,3985,987,2317,809,509,310,564,375,758,360,1075,536,31,53
0500000US37155,37155,"Robeson County, North Carolina",44026,1520,28481,1846,171,193,2283,583,4245,908,6944,855,2864,696,4037,761,4450,606,2810,553,677,275,15545,1681,2274,729,3604,737,3039,841,2609,704,674,320,1927,846,687,282,404,237,327,239
0500000US37157,37157,"Rockingham County, North Carolina",38184,1333,27265,1761,198,187,2636,712,3946,830,5763,772,2862,724,3156,644,4732,485,3016,515,956,399,10919,1831,613,397,1891,741,2519,862,2599,751,884,377,1048,457,736,349,482,333,147,151
0500000US37159,37159,"Rowan County, North Carolina",52767,1697,36061,1828,165,167,3202,826,6229,1070,7051,966,4671,814,3802,674,5630,676,3948,554,1363,428,16706,1681,1715,849,4783,1008,3228,813,3153,798,863,469,914,444,1280,465,360,263,410,339
0500000US37161,37161,"Rutherford County, North Carolina",26944,1719,19283,1603,804,491,1106,472,2723,718,3302,556,1955,534,2799,722,3405,618,2120,610,1069,484,7661,1305,682,482,2077,711,1572,536,710,375,908,544,621,410,964,630,64,107,63,114
0500000US37171,37171,"Surry County, North Carolina",30856,1053,22041,1461,311,382,1407,513,3671,798,4955,905,2211,583,2315,688,4017,553,2425,470,729,360,8815,1399,793,455,1792,710,1889,641,1859,754,662,355,450,282,483,296,609,311,278,245
0500000US37179,37179,"Union County, North Carolina",65961,2596,54221,2827,414,444,7092,1542,13869,1781,13331,1713,4494,1151,4983,1026,6300,1074,3080,852,658,393,11740,2057,1050,851,2561,1190,2790,1058,2478,1182,390,362,740,437,1169,830,431,394,131,149
0500000US37183,37183,"Wake County, North Carolina",342995,4799,229471,5917,1561,830,28447,3156,55873,3355,60151,3207,23744,2236,19489,2467,24688,1703,12169,1384,3349,920,113524,7101,10509,1893,38157,3910,26993,3786,19833,3047,4624,1396,4144,1150,3408,944,3290,1042,2566,1021
0500000US37191,37191,"Wayne County, North Carolina",48584,1452,29746,2001,365,378,3116,862,5966,1252,5659,1089,4203,1034,2697,758,4094,686,2799,543,847,425,18838,2115,3482,1134,2682,879,3161,917,4665,1141,1240,500,1449,732,1448,550,480,310,231,217
0500000US37193,37193,"Wilkes County, North Carolina",27853,1428,20279,1662,202,223,1865,696,3349,839,3780,692,2278,585,2066,586,3690,564,2428,468,621,374,7574,1310,829,506,1366,463,1801,846,1247,524,680,439,609,348,599,444,238,198,205,188
0500000US37195,37195,"Wilson County, North Carolina",30750,1354,18548,1252,87,107,1388,414,2662,715,4368,694,2350,562,1801,524,3653,537,1545,466,694,306,12202,1524,750,443,2314,715,2980,952,2230,735,1383,494,571,361,920,387,731,319,323,293
