GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0100000US,,United States,120062818,161148,76684018,243713,43378800,114163
0400000US37,37,North Carolina,3955069,14774,2586616,16311,1368453,16087
0500000US37001,37001,"Alamance County, North Carolina",64371,1425,41037,1870,23334,2057
0500000US37019,37019,"Brunswick County, North Carolina",56399,2486,44194,2153,12205,2022
0500000US37021,37021,"Buncombe County, North Carolina",107752,2253,68281,2710,39471,2843
0500000US37023,37023,"Burke County, North Carolina",33682,1515,24948,1778,8734,1399
0500000US37025,37025,"Cabarrus County, North Carolina",75188,1297,53266,2290,21922,2429
0500000US37027,37027,"Caldwell County, North Carolina",32245,1226,22995,1511,9250,1455
0500000US37031,37031,"Carteret County, North Carolina",29944,1459,20909,1190,9035,1221
0500000US37035,37035,"Catawba County, North Carolina",61828,1572,43094,2018,18734,1925
0500000US37037,37037,"Chatham County, North Carolina",28929,1105,22020,1330,6909,1305
0500000US37045,37045,"Cleveland County, North Carolina",39609,1034,26695,1638,12914,1346
0500000US37049,37049,"Craven County, North Carolina",39866,1591,24712,1577,15154,1731
0500000US37051,37051,"Cumberland County, North Carolina",127702,1767,63445,2115,64257,2652
0500000US37057,37057,"Davidson County, North Carolina",66295,1833,47905,2114,18390,1961
0500000US37063,37063,"Durham County, North Carolina",126123,1989,65856,2500,60267,2766
0500000US37067,37067,"Forsyth County, North Carolina",144681,2547,89705,2957,54976,3189
0500000US37069,37069,"Franklin County, North Carolina",24413,1309,17663,1381,6750,1577
0500000US37071,37071,"Gaston County, North Carolina",84200,1398,52987,2124,31213,2134
0500000US37081,37081,"Guilford County, North Carolina",203199,2753,119185,3666,84014,3933
0500000US37085,37085,"Harnett County, North Carolina",46661,1021,31185,1402,15476,1537
0500000US37089,37089,"Henderson County, North Carolina",47920,1729,35737,1644,12183,1632
0500000US37097,37097,"Iredell County, North Carolina",65662,1659,48209,1819,17453,1504
0500000US37101,37101,"Johnston County, North Carolina",69048,1685,51334,2317,17714,2017
0500000US37109,37109,"Lincoln County, North Carolina",33244,884,25435,1459,7809,1351
0500000US37119,37119,"Mecklenburg County, North Carolina",410770,3975,232419,4224,178351,4713
0500000US37125,37125,"Moore County, North Carolina",39155,1642,28725,1785,10430,1414
0500000US37127,37127,"Nash County, North Carolina",36248,1513,22681,1524,13567,1723
0500000US37129,37129,"New Hanover County, North Carolina",95097,2424,56593,2260,38504,2802
0500000US37133,37133,"Onslow County, North Carolina",62941,2875,34408,2937,28533,2941
0500000US37135,37135,"Orange County, North Carolina",53607,1244,32608,1622,20999,1565
0500000US37147,37147,"Pitt County, North Carolina",68505,2253,36746,2333,31759,2290
0500000US37151,37151,"Randolph County, North Carolina",57766,1286,40545,1904,17221,1751
0500000US37155,37155,"Robeson County, North Carolina",45351,1220,28668,1129,16683,1119
0500000US37157,37157,"Rockingham County, North Carolina",36175,1341,25912,1508,10263,1339
0500000US37159,37159,"Rowan County, North Carolina",52057,1968,37189,1889,14868,1675
0500000US37161,37161,"Rutherford County, North Carolina",26408,1666,18606,1696,7802,1438
0500000US37171,37171,"Surry County, North Carolina",29415,1052,21407,1128,8008,1137
0500000US37179,37179,"Union County, North Carolina",75366,1314,61854,1899,13512,1549
0500000US37183,37183,"Wake County, North Carolina",400418,3673,261897,4837,138521,5392
0500000US37191,37191,"Wayne County, North Carolina",47720,1488,31307,1698,16413,1878
0500000US37193,37193,"Wilkes County, North Carolina",28377,1562,21930,1604,6447,1345
0500000US37195,37195,"Wilson County, North Carolina",32015,1162,18348,1485,13667,1655
