GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0100000US,,United States,14631750,41296,5960739,41498,8671011,38101
0400000US37,37,North Carolina,810599,9749,355700,7421,454899,9510
0500000US37001,37001,"Alamance County, North Carolina",12874,971,5849,982,7025,1170
0500000US37019,37019,"Brunswick County, North Carolina",4612,954,3056,774,1556,698
0500000US37021,37021,"Buncombe County, North Carolina",5759,1083,1559,377,4200,1091
0500000US37023,37023,"Burke County, North Carolina",1987,539,604,403,1383,628
0500000US37025,37025,"Cabarrus County, North Carolina",11215,1125,4971,951,6244,1191
0500000US37027,37027,"Caldwell County, North Carolina",1781,913,326,264,1455,964
0500000US37031,37031,"Carteret County, North Carolina",1929,386,758,382,1171,302
0500000US37035,37035,"Catawba County, North Carolina",4815,756,2345,798,2470,586
0500000US37037,37037,"Chatham County, North Carolina",4173,559,2907,622,1266,605
0500000US37045,37045,"Cleveland County, North Carolina",6522,781,2222,583,4300,913
0500000US37049,37049,"Craven County, North Carolina",7664,1140,4020,627,3644,1038
0500000US37051,37051,"Cumberland County, North Carolina",46545,1913,20018,1242,26527,1902
0500000US37057,37057,"Davidson County, North Carolina",5417,614,1615,478,3802,709
0500000US37063,37063,"Durham County, North Carolina",45433,1902,18615,2117,26818,2557
0500000US37067,37067,"Forsyth County, North Carolina",37089,2048,14993,1421,22096,2204
0500000US37071,37071,"Gaston County, North Carolina",13186,1036,4431,713,8755,1172
0500000US37081,37081,"Guilford County, North Carolina",66615,2202,24051,2095,42564,2589
0500000US37085,37085,"Harnett County, North Carolina",8883,832,4864,712,4019,843
0500000US37089,37089,"Henderson County, North Carolina",2080,511,865,533,1215,610
0500000US37097,37097,"Iredell County, North Carolina",7395,696,3314,758,4081,850
0500000US37101,37101,"Johnston County, North Carolina",10503,1081,5599,1118,4904,1244
0500000US37109,37109,"Lincoln County, North Carolina",1268,589,578,426,690,622
0500000US37119,37119,"Mecklenburg County, North Carolina",123876,3161,47255,2647,76621,3269
0500000US37125,37125,"Moore County, North Carolina",4071,666,2754,625,1317,475
0500000US37127,37127,"Nash County, North Carolina",13969,1401,6503,1215,7466,1575
0500000US37129,37129,"New Hanover County, North Carolina",11486,934,4525,839,6961,1032
0500000US37133,37133,"Onslow County, North Carolina",8542,1297,3777,826,4765,1420
0500000US37135,37135,"Orange County, North Carolina",4827,1014,2545,645,2282,1075
0500000US37147,37147,"Pitt County, North Carolina",23358,1372,8471,1156,14887,1513
0500000US37151,37151,"Randolph County, North Carolina",3761,436,1923,479,1838,626
0500000US37155,37155,"Robeson County, North Carolina",10455,765,5822,682,4633,744
0500000US37157,37157,"Rockingham County, North Carolina",6845,831,3681,757,3164,888
0500000US37159,37159,"Rowan County, North Carolina",8431,971,3457,737,4974,981
0500000US37161,37161,"Rutherford County, North Carolina",2401,574,872,487,1529,651
0500000US37171,37171,"Surry County, North Carolina",1838,472,929,468,909,556
0500000US37179,37179,"Union County, North Carolina",7548,888,4772,868,2776,880
0500000US37183,37183,"Wake County, North Carolina",76492,3142,29338,2530,47154,3683
0500000US37191,37191,"Wayne County, North Carolina",14067,1039,5564,926,8503,1058
0500000US37193,37193,"Wilkes County, North Carolina",830,531,513,344,317,356
0500000US37195,37195,"Wilson County, North Carolina",12389,1168,4197,1038,8192,1258
