GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied,Margin of Error; Owner occupied,Estimate; Renter occupied,Margin of Error; Renter occupied
0100000US,,United States,12627345,44866,6198484,50482,6428861,36344
0400000US37,37,North Carolina,174941,5358,72738,4240,102203,4814
0500000US37001,37001,"Alamance County, North Carolina",5005,783,2763,882,2242,925
0500000US37019,37019,"Brunswick County, North Carolina",1487,365,397,389,1090,444
0500000US37021,37021,"Buncombe County, North Carolina",3072,417,1102,406,1970,545
0500000US37023,37023,"Burke County, North Carolina",1336,384,308,241,1028,386
0500000US37025,37025,"Cabarrus County, North Carolina",3347,613,956,454,2391,549
0500000US37027,37027,"Caldwell County, North Carolina",860,373,154,227,706,274
0500000US37035,37035,"Catawba County, North Carolina",3177,696,714,470,2463,532
0500000US37045,37045,"Cleveland County, North Carolina",546,228,78,106,468,263
0500000US37049,37049,"Craven County, North Carolina",880,301,476,249,404,229
0500000US37051,37051,"Cumberland County, North Carolina",6013,714,3409,578,2604,858
0500000US37057,37057,"Davidson County, North Carolina",2141,528,879,519,1262,427
0500000US37063,37063,"Durham County, North Carolina",9654,1003,2924,909,6730,1217
0500000US37067,37067,"Forsyth County, North Carolina",9323,1018,3767,915,5556,1065
0500000US37071,37071,"Gaston County, North Carolina",2898,480,1232,466,1666,578
0500000US37081,37081,"Guilford County, North Carolina",9139,990,3795,938,5344,989
0500000US37085,37085,"Harnett County, North Carolina",2021,454,1109,486,912,382
0500000US37089,37089,"Henderson County, North Carolina",2224,563,1215,664,1009,493
0500000US37097,37097,"Iredell County, North Carolina",2927,519,1288,729,1639,734
0500000US37101,37101,"Johnston County, North Carolina",3947,686,1424,599,2523,749
0500000US37109,37109,"Lincoln County, North Carolina",1020,427,701,574,319,316
0500000US37119,37119,"Mecklenburg County, North Carolina",28865,1741,10189,1455,18676,1773
0500000US37125,37125,"Moore County, North Carolina",989,563,668,459,321,246
0500000US37127,37127,"Nash County, North Carolina",1012,253,603,253,409,272
0500000US37129,37129,"New Hanover County, North Carolina",1953,432,666,419,1287,567
0500000US37133,37133,"Onslow County, North Carolina",2247,842,448,246,1799,789
0500000US37135,37135,"Orange County, North Carolina",1934,684,1162,594,772,503
0500000US37147,37147,"Pitt County, North Carolina",1787,574,1022,473,765,398
0500000US37151,37151,"Randolph County, North Carolina",4249,586,2456,782,1793,905
0500000US37155,37155,"Robeson County, North Carolina",2043,666,1027,645,1016,455
0500000US37157,37157,"Rockingham County, North Carolina",1427,402,975,428,452,315
0500000US37159,37159,"Rowan County, North Carolina",2414,510,1073,546,1341,766
0500000US37171,37171,"Surry County, North Carolina",1270,676,510,374,760,539
0500000US37179,37179,"Union County, North Carolina",4761,835,3233,978,1528,745
0500000US37183,37183,"Wake County, North Carolina",19573,1631,7988,1459,11585,1619
0500000US37191,37191,"Wayne County, North Carolina",1760,345,932,331,828,355
0500000US37195,37195,"Wilson County, North Carolina",1638,478,993,480,645,332
