GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0100000US,,United States,80890895,82367,57797017,126341,23093878,90154
0400000US37,37,North Carolina,2597371,12829,1898380,11592,698991,11975
0500000US37001,37001,"Alamance County, North Carolina",42595,1441,29655,1363,12940,1201
0500000US37019,37019,"Brunswick County, North Carolina",39581,1888,29523,1783,10058,1864
0500000US37021,37021,"Buncombe County, North Carolina",87090,2435,58354,2524,28736,2343
0500000US37023,37023,"Burke County, North Carolina",28991,1448,21713,1547,7278,1215
0500000US37025,37025,"Cabarrus County, North Carolina",48954,1585,37975,1772,10979,1624
0500000US37027,37027,"Caldwell County, North Carolina",30465,1029,20848,1518,9617,1477
0500000US37031,37031,"Carteret County, North Carolina",25525,1266,19159,1271,6366,831
0500000US37035,37035,"Catawba County, North Carolina",49052,1646,36682,1817,12370,1553
0500000US37037,37037,"Chatham County, North Carolina",19637,1055,16532,1051,3105,1025
0500000US37045,37045,"Cleveland County, North Carolina",28509,1306,21056,1355,7453,1190
0500000US37049,37049,"Craven County, North Carolina",28703,1106,20384,1148,8319,1240
0500000US37051,37051,"Cumberland County, North Carolina",60478,1576,37107,1459,23371,1275
0500000US37057,37057,"Davidson County, North Carolina",53729,1936,41196,2176,12533,1761
0500000US37063,37063,"Durham County, North Carolina",54613,1490,36615,1589,17998,1681
0500000US37067,37067,"Forsyth County, North Carolina",89756,1909,64742,2008,25014,2012
0500000US37071,37071,"Gaston County, North Carolina",62995,1430,46804,1735,16191,1724
0500000US37081,37081,"Guilford County, North Carolina",117082,1792,83247,2323,33835,2432
0500000US37085,37085,"Harnett County, North Carolina",28418,929,21567,1002,6851,847
0500000US37089,37089,"Henderson County, North Carolina",39545,1394,30248,1575,9297,1316
0500000US37097,37097,"Iredell County, North Carolina",47395,1588,37781,1539,9614,1308
0500000US37101,37101,"Johnston County, North Carolina",45024,1706,35815,2089,9209,1565
0500000US37109,37109,"Lincoln County, North Carolina",28291,904,22457,1378,5834,1228
0500000US37119,37119,"Mecklenburg County, North Carolina",206419,2819,143720,3015,62699,3188
0500000US37125,37125,"Moore County, North Carolina",29971,1426,23960,1394,6011,1261
0500000US37127,37127,"Nash County, North Carolina",21690,873,16752,1056,4938,994
0500000US37129,37129,"New Hanover County, North Carolina",68787,2145,44717,1836,24070,2295
0500000US37133,37133,"Onslow County, North Carolina",44439,1863,26069,2102,18370,1993
0500000US37135,37135,"Orange County, North Carolina",39105,1357,25122,1170,13983,1583
0500000US37147,37147,"Pitt County, North Carolina",41223,1303,26346,1662,14877,1930
0500000US37151,37151,"Randolph County, North Carolina",47322,1366,36767,1481,10555,1300
0500000US37155,37155,"Robeson County, North Carolina",15071,769,11667,809,3404,580
0500000US37157,37157,"Rockingham County, North Carolina",29223,980,22240,1545,6983,1293
0500000US37159,37159,"Rowan County, North Carolina",41028,1442,30766,1456,10262,1582
0500000US37161,37161,"Rutherford County, North Carolina",23908,1148,18461,1242,5447,1049
0500000US37171,37171,"Surry County, North Carolina",26026,955,19596,1045,6430,985
0500000US37179,37179,"Union County, North Carolina",54956,1260,44829,1665,10127,1483
0500000US37183,37183,"Wake County, North Carolina",237344,3359,168795,3437,68549,3915
0500000US37191,37191,"Wayne County, North Carolina",27731,1240,20194,1270,7537,1108
0500000US37193,37193,"Wilkes County, North Carolina",26016,1154,21010,1300,5006,1166
0500000US37195,37195,"Wilson County, North Carolina",17324,789,13210,983,4114,896
