GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied:,Margin of Error; Owner occupied:,Estimate; Owner occupied: - Householder 15 to 24 years,Margin of Error; Owner occupied: - Householder 15 to 24 years,Estimate; Owner occupied: - Householder 25 to 34 years,Margin of Error; Owner occupied: - Householder 25 to 34 years,Estimate; Owner occupied: - Householder 35 to 44 years,Margin of Error; Owner occupied: - Householder 35 to 44 years,Estimate; Owner occupied: - Householder 45 to 54 years,Margin of Error; Owner occupied: - Householder 45 to 54 years,Estimate; Owner occupied: - Householder 55 to 59 years,Margin of Error; Owner occupied: - Householder 55 to 59 years,Estimate; Owner occupied: - Householder 60 to 64 years,Margin of Error; Owner occupied: - Householder 60 to 64 years,Estimate; Owner occupied: - Householder 65 to 74 years,Margin of Error; Owner occupied: - Householder 65 to 74 years,Estimate; Owner occupied: - Householder 75 to 84 years,Margin of Error; Owner occupied: - Householder 75 to 84 years,Estimate; Owner occupied: - Householder 85 years and over,Margin of Error; Owner occupied: - Householder 85 years and over,Estimate; Renter occupied:,Margin of Error; Renter occupied:,Estimate; Renter occupied: - Householder 15 to 24 years,Margin of Error; Renter occupied: - Householder 15 to 24 years,Estimate; Renter occupied: - Householder 25 to 34 years,Margin of Error; Renter occupied: - Householder 25 to 34 years,Estimate; Renter occupied: - Householder 35 to 44 years,Margin of Error; Renter occupied: - Householder 35 to 44 years,Estimate; Renter occupied: - Householder 45 to 54 years,Margin of Error; Renter occupied: - Householder 45 to 54 years,Estimate; Renter occupied: - Householder 55 to 59 years,Margin of Error; Renter occupied: - Householder 55 to 59 years,Estimate; Renter occupied: - Householder 60 to 64 years,Margin of Error; Renter occupied: - Householder 60 to 64 years,Estimate; Renter occupied: - Householder 65 to 74 years,Margin of Error; Renter occupied: - Householder 65 to 74 years,Estimate; Renter occupied: - Householder 75 to 84 years,Margin of Error; Renter occupied: - Householder 75 to 84 years,Estimate; Renter occupied: - Householder 85 years and over,Margin of Error; Renter occupied: - Householder 85 years and over
0100000US,,United States,114567419,163249,74873372,216091,720089,18616,7341855,54446,13165359,49615,17670139,56957,8526498,39301,7903258,38627,10717308,34688,6537098,30935,2291768,17758,39694047,91880,4181149,35857,10452132,44278,8093889,41199,6974973,42873,2619354,23991,2044632,22555,2499773,21787,1747823,16169,1080322,16607
0400000US37,37,North Carolina,3670859,14413,2465551,18417,24219,2596,244167,6094,468416,8321,552660,7298,270165,6799,264745,6774,366766,5688,206755,5449,67658,3098,1205308,14092,140145,5721,335289,8600,244816,7555,201911,7173,81462,4345,60955,3847,72351,4068,44148,3042,24231,2364
0500000US37001,37001,"Alamance County, North Carolina",59811,1934,39077,2242,506,329,2947,758,6805,1100,9351,1106,4854,832,3940,838,5755,753,3181,607,1738,590,20734,1961,2747,921,5100,1229,4257,1139,3095,765,883,452,1214,587,1891,629,821,373,726,431
0500000US37019,37019,"Brunswick County, North Carolina",46573,2802,35550,2031,289,387,2284,548,4474,895,5775,925,4450,892,5373,990,8462,757,3534,538,909,332,11023,2040,855,646,3265,1100,1715,809,1889,725,1717,732,394,388,515,294,534,317,139,164
0500000US37021,37021,"Buncombe County, North Carolina",101164,2459,66486,2301,267,416,6177,1063,10886,1223,14308,1662,7607,1154,8342,1023,10653,865,5919,839,2327,663,34678,2340,3740,1059,8901,1362,6678,1466,5881,1364,2812,873,2242,831,1779,754,1808,776,837,439
0500000US37023,37023,"Burke County, North Carolina",36067,1344,26638,1260,559,333,2145,646,4559,599,5806,666,3206,833,2737,636,4640,549,1937,541,1049,430,9429,1243,1440,631,2422,712,1903,719,1260,531,574,400,224,198,772,364,606,356,228,188
0500000US37025,37025,"Cabarrus County, North Carolina",63883,2100,48100,2287,688,501,4961,1278,12227,1302,11241,1282,4889,811,3681,647,5795,747,3571,673,1047,343,15783,2124,523,415,5135,1492,3314,918,3130,884,1172,441,679,340,815,482,766,451,249,180
0500000US37027,37027,"Caldwell County, North Carolina",31044,1491,22946,1604,143,180,958,544,3619,822,6053,860,2858,667,2965,708,3762,621,2068,439,520,290,8098,1548,512,436,2116,628,2763,1105,1079,588,240,199,393,269,383,269,320,267,292,265
0500000US37031,37031,"Carteret County, North Carolina",28356,1819,19498,1469,79,120,1047,506,2123,559,3464,804,2769,635,2708,620,4055,599,2878,538,375,297,8858,1645,650,448,2602,875,1735,621,1694,659,681,523,487,362,795,408,124,170,90,152
