GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0100000US,,United States,80656787,79710,57254444,129393,23402343,83103
0400000US37,37,North Carolina,2600551,10401,1885429,13415,715122,12212
0500000US37001,37001,"Alamance County, North Carolina",45539,1312,32756,1568,12783,1492
0500000US37019,37019,"Brunswick County, North Carolina",42243,1819,32653,1844,9590,1777
0500000US37021,37021,"Buncombe County, North Carolina",90539,2095,60603,2464,29936,2800
0500000US37023,37023,"Burke County, North Carolina",29368,1409,20534,1390,8834,1513
0500000US37025,37025,"Cabarrus County, North Carolina",50105,1348,39745,1563,10360,1497
0500000US37027,37027,"Caldwell County, North Carolina",27311,1403,20084,1356,7227,1494
0500000US37031,37031,"Carteret County, North Carolina",25832,1225,18843,1166,6989,1014
0500000US37035,37035,"Catawba County, North Carolina",46751,1922,33554,1950,13197,1920
0500000US37037,37037,"Chatham County, North Carolina",21834,866,17416,1116,4418,1012
0500000US37045,37045,"Cleveland County, North Carolina",28157,1259,21537,1260,6620,1316
0500000US37049,37049,"Craven County, North Carolina",28464,1111,18873,1272,9591,1345
0500000US37051,37051,"Cumberland County, North Carolina",60206,1532,34634,1540,25572,1686
0500000US37057,37057,"Davidson County, North Carolina",52968,2092,39320,1975,13648,1869
0500000US37063,37063,"Durham County, North Carolina",56431,1525,37431,1695,19000,1740
0500000US37067,37067,"Forsyth County, North Carolina",94671,1964,67476,2158,27195,2399
0500000US37071,37071,"Gaston County, North Carolina",58534,1739,42356,1767,16178,1770
0500000US37081,37081,"Guilford County, North Carolina",114145,2333,81275,2376,32870,2329
0500000US37085,37085,"Harnett County, North Carolina",29741,912,20063,1277,9678,1226
0500000US37089,37089,"Henderson County, North Carolina",40259,1324,30104,1422,10155,1447
0500000US37097,37097,"Iredell County, North Carolina",50610,1283,37553,1500,13057,1389
0500000US37101,37101,"Johnston County, North Carolina",47256,1327,36749,1839,10507,1494
0500000US37109,37109,"Lincoln County, North Carolina",26692,997,20849,1224,5843,1031
0500000US37119,37119,"Mecklenburg County, North Carolina",210179,2794,145545,2967,64634,2875
0500000US37125,37125,"Moore County, North Carolina",30652,1256,24640,1281,6012,1029
0500000US37127,37127,"Nash County, North Carolina",20329,978,16736,1079,3593,880
0500000US37129,37129,"New Hanover County, North Carolina",72622,2081,44658,2033,27964,2260
0500000US37133,37133,"Onslow County, North Carolina",43807,2441,25429,1980,18378,2346
0500000US37135,37135,"Orange County, North Carolina",38552,1322,24869,1323,13683,1525
0500000US37147,37147,"Pitt County, North Carolina",39823,1657,24562,1310,15261,1724
0500000US37151,37151,"Randolph County, North Carolina",45034,1194,34206,1652,10828,1516
0500000US37155,37155,"Robeson County, North Carolina",14238,685,10438,572,3800,643
0500000US37157,37157,"Rockingham County, North Carolina",29048,1253,21129,1490,7919,1369
0500000US37159,37159,"Rowan County, North Carolina",40237,1131,28957,1439,11280,1440
0500000US37161,37161,"Rutherford County, North Carolina",22792,1313,17624,1180,5168,1088
0500000US37171,37171,"Surry County, North Carolina",25063,895,18117,967,6946,982
0500000US37179,37179,"Union County, North Carolina",54718,1211,46466,1561,8252,1381
0500000US37183,37183,"Wake County, North Carolina",240723,3687,175065,3755,65658,3883
0500000US37191,37191,"Wayne County, North Carolina",28046,1242,19621,1174,8425,1353
0500000US37193,37193,"Wilkes County, North Carolina",24863,1486,17415,1581,7448,1461
0500000US37195,37195,"Wilson County, North Carolina",17115,692,13408,787,3707,745
