GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0100000US,,United States,14119977,38735,5918422,40508,8201555,39981
0400000US37,37,North Carolina,785956,7792,358115,7665,427841,9060
0500000US37001,37001,"Alamance County, North Carolina",10898,896,4641,751,6257,999
0500000US37019,37019,"Brunswick County, North Carolina",4657,667,2800,497,1857,584
0500000US37021,37021,"Buncombe County, North Carolina",6171,833,2206,589,3965,837
0500000US37023,37023,"Burke County, North Carolina",1427,406,913,308,514,348
0500000US37025,37025,"Cabarrus County, North Carolina",9587,945,5493,763,4094,1028
0500000US37027,37027,"Caldwell County, North Carolina",1150,332,892,348,258,240
0500000US37031,37031,"Carteret County, North Carolina",1651,351,1158,329,493,227
0500000US37035,37035,"Catawba County, North Carolina",4579,677,2618,580,1961,657
0500000US37037,37037,"Chatham County, North Carolina",3056,730,1797,605,1259,586
0500000US37045,37045,"Cleveland County, North Carolina",8694,840,4314,778,4380,1044
0500000US37049,37049,"Craven County, North Carolina",8046,978,3848,610,4198,1083
0500000US37051,37051,"Cumberland County, North Carolina",46559,1668,21688,1258,24871,1832
0500000US37057,37057,"Davidson County, North Carolina",5244,595,2648,662,2596,843
0500000US37063,37063,"Durham County, North Carolina",40966,2042,15996,1452,24970,2278
0500000US37067,37067,"Forsyth County, North Carolina",37813,1721,16027,1593,21786,1783
0500000US37071,37071,"Gaston County, North Carolina",12079,781,4658,712,7421,966
0500000US37081,37081,"Guilford County, North Carolina",64878,2224,25091,1784,39787,2634
0500000US37085,37085,"Harnett County, North Carolina",8875,825,4861,716,4014,671
0500000US37089,37089,"Henderson County, North Carolina",1147,390,806,408,341,250
0500000US37097,37097,"Iredell County, North Carolina",6231,738,3053,591,3178,666
0500000US37101,37101,"Johnston County, North Carolina",8499,846,4569,963,3930,997
0500000US37109,37109,"Lincoln County, North Carolina",1066,391,662,276,404,299
0500000US37119,37119,"Mecklenburg County, North Carolina",119767,3156,49264,2415,70503,3806
0500000US37125,37125,"Moore County, North Carolina",3881,569,2254,489,1627,686
0500000US37127,37127,"Nash County, North Carolina",14186,1017,7038,1187,7148,1176
0500000US37129,37129,"New Hanover County, North Carolina",10914,1212,3136,659,7778,1200
0500000US37133,37133,"Onslow County, North Carolina",10296,1600,3169,598,7127,1678
0500000US37135,37135,"Orange County, North Carolina",5570,711,2618,483,2952,777
0500000US37147,37147,"Pitt County, North Carolina",22040,1490,7169,1114,14871,1663
0500000US37151,37151,"Randolph County, North Carolina",3680,631,1813,555,1867,724
0500000US37155,37155,"Robeson County, North Carolina",10865,649,5122,637,5743,721
0500000US37157,37157,"Rockingham County, North Carolina",7065,762,3136,756,3929,893
0500000US37159,37159,"Rowan County, North Carolina",7166,987,2501,577,4665,878
0500000US37161,37161,"Rutherford County, North Carolina",2049,473,893,327,1156,527
0500000US37171,37171,"Surry County, North Carolina",1194,359,774,337,420,312
0500000US37179,37179,"Union County, North Carolina",8122,644,5232,775,2890,745
0500000US37183,37183,"Wake County, North Carolina",72544,3028,32479,3186,40065,3137
0500000US37191,37191,"Wayne County, North Carolina",15153,1150,5191,830,9962,1281
0500000US37193,37193,"Wilkes County, North Carolina",782,221,578,248,204,221
0500000US37195,37195,"Wilson County, North Carolina",11730,807,5731,950,5999,987
