GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0100000US,,United States,14334528,44484,5902023,35833,8432505,40813
0400000US37,37,North Carolina,806457,7395,364386,7593,442071,7950
0500000US37001,37001,"Alamance County, North Carolina",11456,907,4955,847,6501,1212
0500000US37019,37019,"Brunswick County, North Carolina",4920,588,3238,658,1682,522
0500000US37021,37021,"Buncombe County, North Carolina",5993,787,3084,967,2909,835
0500000US37023,37023,"Burke County, North Carolina",1827,437,1290,316,537,380
0500000US37025,37025,"Cabarrus County, North Carolina",12165,941,5746,1128,6419,1336
0500000US37027,37027,"Caldwell County, North Carolina",1520,601,414,317,1106,595
0500000US37031,37031,"Carteret County, North Carolina",1589,369,788,238,801,343
0500000US37035,37035,"Catawba County, North Carolina",4367,796,2249,525,2118,704
0500000US37037,37037,"Chatham County, North Carolina",3195,642,2137,403,1058,467
0500000US37045,37045,"Cleveland County, North Carolina",7358,877,2785,615,4573,904
0500000US37049,37049,"Craven County, North Carolina",8591,1119,4548,777,4043,982
0500000US37051,37051,"Cumberland County, North Carolina",44290,1464,19635,1423,24655,1542
0500000US37057,37057,"Davidson County, North Carolina",5491,545,2192,560,3299,760
0500000US37063,37063,"Durham County, North Carolina",43891,1811,16621,1900,27270,2232
0500000US37067,37067,"Forsyth County, North Carolina",36332,1441,13959,1210,22373,1664
0500000US37071,37071,"Gaston County, North Carolina",11791,1025,5064,765,6727,1142
0500000US37081,37081,"Guilford County, North Carolina",64683,2071,24356,1798,40327,2417
0500000US37085,37085,"Harnett County, North Carolina",8960,656,4339,603,4621,700
0500000US37089,37089,"Henderson County, North Carolina",1058,330,445,251,613,329
0500000US37097,37097,"Iredell County, North Carolina",7022,722,3757,571,3265,681
0500000US37101,37101,"Johnston County, North Carolina",9879,927,4439,890,5440,1253
0500000US37109,37109,"Lincoln County, North Carolina",1765,371,1021,369,744,307
0500000US37119,37119,"Mecklenburg County, North Carolina",119002,2999,49920,2741,69082,3399
0500000US37125,37125,"Moore County, North Carolina",4514,833,2180,654,2334,754
0500000US37127,37127,"Nash County, North Carolina",14073,1213,6228,929,7845,1243
0500000US37129,37129,"New Hanover County, North Carolina",12476,1083,4654,719,7822,1295
0500000US37133,37133,"Onslow County, North Carolina",11384,1635,4737,1272,6647,1921
0500000US37135,37135,"Orange County, North Carolina",6073,824,2743,647,3330,847
0500000US37147,37147,"Pitt County, North Carolina",23007,1520,8284,1280,14723,1964
0500000US37151,37151,"Randolph County, North Carolina",3358,445,1884,450,1474,493
0500000US37155,37155,"Robeson County, North Carolina",11824,671,6106,507,5718,688
0500000US37157,37157,"Rockingham County, North Carolina",6113,772,3260,698,2853,690
0500000US37159,37159,"Rowan County, North Carolina",8654,858,3756,770,4898,993
0500000US37161,37161,"Rutherford County, North Carolina",2183,527,1219,472,964,526
0500000US37171,37171,"Surry County, North Carolina",1031,409,471,183,560,419
0500000US37179,37179,"Union County, North Carolina",9314,819,5472,634,3842,1088
0500000US37183,37183,"Wake County, North Carolina",76762,2557,32224,2547,44538,3183
0500000US37191,37191,"Wayne County, North Carolina",14061,1310,5380,978,8681,1460
0500000US37193,37193,"Wilkes County, North Carolina",1229,390,758,258,471,361
0500000US37195,37195,"Wilson County, North Carolina",13013,730,4415,753,8598,1003
