GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied,Margin of Error; Owner occupied,Estimate; Renter occupied,Margin of Error; Renter occupied
0100000US,,United States,12723685,43127,6102815,45455,6620870,33721
0400000US37,37,North Carolina,176647,4766,80312,4428,96335,4342
0500000US37001,37001,"Alamance County, North Carolina",4631,674,3120,860,1511,516
0500000US37019,37019,"Brunswick County, North Carolina",1487,335,616,395,871,408
0500000US37021,37021,"Buncombe County, North Carolina",2248,466,916,379,1332,479
0500000US37023,37023,"Burke County, North Carolina",1080,459,411,398,669,366
0500000US37025,37025,"Cabarrus County, North Carolina",4245,613,2214,668,2031,613
0500000US37027,37027,"Caldwell County, North Carolina",799,302,323,231,476,265
0500000US37035,37035,"Catawba County, North Carolina",3573,586,1961,579,1612,548
0500000US37045,37045,"Cleveland County, North Carolina",609,215,183,171,426,267
0500000US37049,37049,"Craven County, North Carolina",782,429,378,206,404,363
0500000US37051,37051,"Cumberland County, North Carolina",5422,945,2596,635,2826,838
0500000US37057,37057,"Davidson County, North Carolina",2095,479,925,332,1170,458
0500000US37063,37063,"Durham County, North Carolina",8077,830,2547,831,5530,828
0500000US37067,37067,"Forsyth County, North Carolina",9286,999,3534,865,5752,1094
0500000US37071,37071,"Gaston County, North Carolina",3419,489,873,497,2546,575
0500000US37081,37081,"Guilford County, North Carolina",8985,822,4355,861,4630,986
0500000US37085,37085,"Harnett County, North Carolina",2477,611,1299,554,1178,571
0500000US37089,37089,"Henderson County, North Carolina",1823,754,1253,681,570,537
0500000US37097,37097,"Iredell County, North Carolina",2928,554,1710,463,1218,646
0500000US37101,37101,"Johnston County, North Carolina",4013,774,2010,737,2003,610
0500000US37109,37109,"Lincoln County, North Carolina",1434,441,938,535,496,432
0500000US37119,37119,"Mecklenburg County, North Carolina",30024,1625,13571,1845,16453,1733
0500000US37125,37125,"Moore County, North Carolina",1333,247,372,275,961,256
0500000US37127,37127,"Nash County, North Carolina",919,298,431,327,488,234
0500000US37129,37129,"New Hanover County, North Carolina",1472,528,381,303,1091,509
0500000US37133,37133,"Onslow County, North Carolina",4842,1062,2016,795,2826,810
0500000US37135,37135,"Orange County, North Carolina",2013,335,643,361,1370,325
0500000US37147,37147,"Pitt County, North Carolina",1917,511,924,392,993,388
0500000US37151,37151,"Randolph County, North Carolina",3383,670,1841,748,1542,692
0500000US37155,37155,"Robeson County, North Carolina",1968,580,872,478,1096,640
0500000US37157,37157,"Rockingham County, North Carolina",1483,415,821,548,662,338
0500000US37159,37159,"Rowan County, North Carolina",2204,389,1435,575,769,461
0500000US37171,37171,"Surry County, North Carolina",1370,360,685,361,685,389
0500000US37179,37179,"Union County, North Carolina",4147,646,1974,658,2173,633
0500000US37183,37183,"Wake County, North Carolina",17128,1478,6411,1272,10717,1280
0500000US37191,37191,"Wayne County, North Carolina",1960,424,1314,350,646,311
0500000US37193,37193,"Wilkes County, North Carolina",754,259,129,136,625,334
0500000US37195,37195,"Wilson County, North Carolina",1468,476,816,547,652,458
