GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied,Margin of Error; Owner occupied,Estimate; Renter occupied,Margin of Error; Renter occupied
0100000US,,United States,13521438,41174,6011585,40914,7509853,41727
0400000US37,37,North Carolina,760434,7567,369694,7763,390740,9351
0500000US37001,37001,"Alamance County, North Carolina",10995,1071,5322,945,5673,1278
0500000US37019,37019,"Brunswick County, North Carolina",4552,875,3024,644,1528,664
0500000US37021,37021,"Buncombe County, North Carolina",6121,1386,2980,890,3141,1083
0500000US37023,37023,"Burke County, North Carolina",2022,417,1248,498,774,332
0500000US37025,37025,"Cabarrus County, North Carolina",9147,1003,4422,939,4725,1186
0500000US37027,37027,"Caldwell County, North Carolina",1767,686,544,324,1223,698
0500000US37035,37035,"Catawba County, North Carolina",4415,793,1863,579,2552,721
0500000US37045,37045,"Cleveland County, North Carolina",8300,737,3633,650,4667,965
0500000US37049,37049,"Craven County, North Carolina",9710,934,4823,955,4887,1125
0500000US37051,37051,"Cumberland County, North Carolina",41007,1680,19121,1797,21886,2276
0500000US37057,37057,"Davidson County, North Carolina",6819,819,2770,625,4049,931
0500000US37063,37063,"Durham County, North Carolina",40170,1816,18682,1755,21488,2156
0500000US37067,37067,"Forsyth County, North Carolina",33743,1968,16035,1605,17708,2142
0500000US37071,37071,"Gaston County, North Carolina",10611,807,5491,725,5120,954
0500000US37081,37081,"Guilford County, North Carolina",58306,2961,24515,2450,33791,2698
0500000US37085,37085,"Harnett County, North Carolina",7028,945,4437,849,2591,697
0500000US37089,37089,"Henderson County, North Carolina",1432,419,636,308,796,496
0500000US37097,37097,"Iredell County, North Carolina",7207,774,4056,648,3151,788
0500000US37101,37101,"Johnston County, North Carolina",8633,1050,4405,969,4228,1008
0500000US37109,37109,"Lincoln County, North Carolina",1362,802,788,635,574,383
0500000US37119,37119,"Mecklenburg County, North Carolina",109651,2889,49894,3148,59757,3508
0500000US37125,37125,"Moore County, North Carolina",5156,559,2771,678,2385,663
0500000US37127,37127,"Nash County, North Carolina",13302,959,6049,1025,7253,1288
0500000US37129,37129,"New Hanover County, North Carolina",12864,1071,4608,805,8256,1306
0500000US37133,37133,"Onslow County, North Carolina",12206,1130,5056,1013,7150,1288
0500000US37135,37135,"Orange County, North Carolina",6911,840,2876,534,4035,1014
0500000US37147,37147,"Pitt County, North Carolina",22025,1441,7402,1090,14623,1702
0500000US37151,37151,"Randolph County, North Carolina",3641,609,1844,482,1797,695
0500000US37155,37155,"Robeson County, North Carolina",10140,1289,5478,1056,4662,1005
0500000US37157,37157,"Rockingham County, North Carolina",6914,915,4390,751,2524,745
0500000US37159,37159,"Rowan County, North Carolina",7780,1027,3131,636,4649,1016
0500000US37171,37171,"Surry County, North Carolina",1061,287,490,230,571,333
0500000US37179,37179,"Union County, North Carolina",7682,910,5443,887,2239,893
0500000US37183,37183,"Wake County, North Carolina",66338,2554,31068,2153,35270,2633
0500000US37191,37191,"Wayne County, North Carolina",15428,861,6687,884,8741,1046
0500000US37193,37193,"Wilkes County, North Carolina",1472,583,438,277,1034,566
0500000US37195,37195,"Wilson County, North Carolina",11345,869,4458,653,6887,946
