GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0100000US,,United States,80856662,85213,58683922,129613,22172740,79334
0400000US37,37,North Carolina,2566836,12119,1921934,14088,644902,11612
0500000US37001,37001,"Alamance County, North Carolina",42186,1609,31247,1758,10939,1429
0500000US37019,37019,"Brunswick County, North Carolina",38987,2264,32136,1846,6851,1597
0500000US37021,37021,"Buncombe County, North Carolina",88912,2248,61513,2152,27399,2223
0500000US37023,37023,"Burke County, North Carolina",31376,1184,24347,1138,7029,1136
0500000US37025,37025,"Cabarrus County, North Carolina",49548,1847,39320,1830,10228,1679
0500000US37027,37027,"Caldwell County, North Carolina",28663,1481,21757,1411,6906,1374
0500000US37031,37031,"Carteret County, North Carolina",25343,1465,18628,1329,6715,1297
0500000US37035,37035,"Catawba County, North Carolina",48513,1672,37622,1726,10891,1737
0500000US37045,37045,"Cleveland County, North Carolina",28508,1305,21401,1248,7107,1336
0500000US37049,37049,"Craven County, North Carolina",28571,1235,19423,1220,9148,1373
0500000US37051,37051,"Cumberland County, North Carolina",60005,2355,38979,2540,21026,2157
0500000US37057,37057,"Davidson County, North Carolina",55130,1419,41194,2063,13936,1971
0500000US37063,37063,"Durham County, North Carolina",51578,1689,35970,1578,15608,1522
0500000US37067,37067,"Forsyth County, North Carolina",89704,2047,67118,2029,22586,2232
0500000US37071,37071,"Gaston County, North Carolina",61505,1685,44488,1891,17017,1664
0500000US37081,37081,"Guilford County, North Carolina",112442,2209,85505,2432,26937,2044
0500000US37085,37085,"Harnett County, North Carolina",26412,1345,19054,1206,7358,1296
0500000US37089,37089,"Henderson County, North Carolina",40563,1530,31709,1787,8854,1537
0500000US37097,37097,"Iredell County, North Carolina",47983,1533,36444,1644,11539,1791
0500000US37101,37101,"Johnston County, North Carolina",45693,1475,35902,1845,9791,1449
0500000US37109,37109,"Lincoln County, North Carolina",26208,1048,21131,1255,5077,1129
0500000US37119,37119,"Mecklenburg County, North Carolina",195780,3362,144639,3831,51141,3358
0500000US37125,37125,"Moore County, North Carolina",30471,1060,24412,1178,6059,1075
0500000US37127,37127,"Nash County, North Carolina",22292,865,17473,1058,4819,939
0500000US37129,37129,"New Hanover County, North Carolina",69753,2025,45129,2146,24624,2350
0500000US37133,37133,"Onslow County, North Carolina",44104,1782,26210,2084,17894,1845
0500000US37135,37135,"Orange County, North Carolina",37009,1518,24190,1162,12819,1757
0500000US37147,37147,"Pitt County, North Carolina",40698,1792,27389,1598,13309,1723
0500000US37151,37151,"Randolph County, North Carolina",47440,1387,36580,1794,10860,1640
0500000US37155,37155,"Robeson County, North Carolina",14333,1054,10665,1171,3668,1056
0500000US37157,37157,"Rockingham County, North Carolina",27859,1176,21456,1474,6403,1116
0500000US37159,37159,"Rowan County, North Carolina",41201,1339,30861,1519,10340,1598
0500000US37161,37161,"Rutherford County, North Carolina",22572,1231,17720,1285,4852,939
0500000US37171,37171,"Surry County, North Carolina",26723,1241,19678,1458,7045,1202
0500000US37179,37179,"Union County, North Carolina",53790,1264,48487,1256,5303,1295
0500000US37183,37183,"Wake County, North Carolina",230520,2941,170600,2795,59920,2970
0500000US37191,37191,"Wayne County, North Carolina",28660,1046,21490,1349,7170,1176
0500000US37193,37193,"Wilkes County, North Carolina",24826,1368,19199,1380,5627,1288
0500000US37195,37195,"Wilson County, North Carolina",17064,792,13043,932,4021,781
