GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied,Margin of Error; Owner occupied,Estimate; Renter occupied,Margin of Error; Renter occupied
0100000US,,United States,81067366,95446,59049366,130486,22018000,81010
0400000US37,37,North Carolina,2582989,12260,1924075,14015,658914,11857
0500000US37001,37001,"Alamance County, North Carolina",41550,1584,31371,1575,10179,1515
0500000US37019,37019,"Brunswick County, North Carolina",39837,1935,33034,1729,6803,1391
0500000US37021,37021,"Buncombe County, North Carolina",88348,2394,61865,2379,26483,2331
0500000US37023,37023,"Burke County, North Carolina",29466,1267,21684,1361,7782,1086
0500000US37025,37025,"Cabarrus County, North Carolina",49990,1425,40761,1633,9229,1382
0500000US37027,37027,"Caldwell County, North Carolina",27104,1374,20272,1532,6832,1269
0500000US37035,37035,"Catawba County, North Carolina",48375,1463,38006,1699,10369,1471
0500000US37045,37045,"Cleveland County, North Carolina",29643,960,22044,1299,7599,1264
0500000US37049,37049,"Craven County, North Carolina",28894,1258,18993,1216,9901,1513
0500000US37051,37051,"Cumberland County, North Carolina",62632,2300,38623,1985,24009,2629
0500000US37057,37057,"Davidson County, North Carolina",52754,1796,40923,1800,11831,1739
0500000US37063,37063,"Durham County, North Carolina",55197,2083,38877,1726,16320,1898
0500000US37067,37067,"Forsyth County, North Carolina",93101,2150,70650,2098,22451,2390
0500000US37071,37071,"Gaston County, North Carolina",64487,1690,46151,1984,18336,1844
0500000US37081,37081,"Guilford County, North Carolina",116177,2804,86464,2833,29713,2602
0500000US37085,37085,"Harnett County, North Carolina",29854,2443,22104,1572,7750,1738
0500000US37089,37089,"Henderson County, North Carolina",38531,2669,29353,2757,9178,1667
0500000US37097,37097,"Iredell County, North Carolina",49582,1694,38484,1942,11098,1792
0500000US37101,37101,"Johnston County, North Carolina",45223,1248,36233,1676,8990,1519
0500000US37109,37109,"Lincoln County, North Carolina",25618,1433,19100,1566,6518,1357
0500000US37119,37119,"Mecklenburg County, North Carolina",215729,3352,156444,3500,59285,3427
0500000US37125,37125,"Moore County, North Carolina",29824,1418,23118,1604,6706,1340
0500000US37127,37127,"Nash County, North Carolina",23034,950,17070,1189,5964,1076
0500000US37129,37129,"New Hanover County, North Carolina",69268,2226,45046,2376,24222,2267
0500000US37133,37133,"Onslow County, North Carolina",41173,2811,24611,2094,16562,2804
0500000US37135,37135,"Orange County, North Carolina",38611,1721,25659,1398,12952,1913
0500000US37147,37147,"Pitt County, North Carolina",40993,1471,25843,1648,15150,1920
0500000US37151,37151,"Randolph County, North Carolina",47630,1431,33693,1560,13937,1725
0500000US37155,37155,"Robeson County, North Carolina",15253,1031,11739,986,3514,897
0500000US37157,37157,"Rockingham County, North Carolina",28372,1260,21387,1407,6985,1313
0500000US37159,37159,"Rowan County, North Carolina",42938,1347,33037,1692,9901,1368
0500000US37171,37171,"Surry County, North Carolina",26988,1045,21088,1241,5900,1126
0500000US37179,37179,"Union County, North Carolina",51982,1418,46073,1591,5909,1164
0500000US37183,37183,"Wake County, North Carolina",227628,2920,170604,3722,57024,3472
0500000US37191,37191,"Wayne County, North Carolina",27117,937,18654,1054,8463,1129
0500000US37193,37193,"Wilkes County, North Carolina",24331,1405,17894,1497,6437,1043
0500000US37195,37195,"Wilson County, North Carolina",17816,809,12794,964,5022,1064
