GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0100000US,,United States,14208792,44197,6416202,43815,7792590,38458
0400000US37,37,North Carolina,213684,5592,84993,4505,128691,5533
0500000US37001,37001,"Alamance County, North Carolina",4540,682,3112,594,1428,657
0500000US37019,37019,"Brunswick County, North Carolina",1307,381,570,243,737,433
0500000US37021,37021,"Buncombe County, North Carolina",4124,920,1255,606,2869,916
0500000US37023,37023,"Burke County, North Carolina",1582,305,193,240,1389,339
0500000US37025,37025,"Cabarrus County, North Carolina",3616,558,1388,669,2228,619
0500000US37027,37027,"Caldwell County, North Carolina",1332,568,505,337,827,682
0500000US37031,37031,"Carteret County, North Carolina",940,221,575,268,365,198
0500000US37035,37035,"Catawba County, North Carolina",3570,628,780,554,2790,831
0500000US37037,37037,"Chatham County, North Carolina",2424,518,923,592,1501,470
0500000US37045,37045,"Cleveland County, North Carolina",551,150,326,201,225,139
0500000US37049,37049,"Craven County, North Carolina",2174,525,1197,492,977,581
0500000US37051,37051,"Cumberland County, North Carolina",10855,1034,4152,722,6703,1010
0500000US37057,37057,"Davidson County, North Carolina",2289,579,1385,629,904,440
0500000US37063,37063,"Durham County, North Carolina",10001,1181,3154,1040,6847,1067
0500000US37067,37067,"Forsyth County, North Carolina",10741,1169,4150,892,6591,1303
0500000US37071,37071,"Gaston County, North Carolina",3544,670,1086,548,2458,821
0500000US37081,37081,"Guilford County, North Carolina",10580,956,4143,753,6437,1009
0500000US37085,37085,"Harnett County, North Carolina",3121,573,1568,486,1553,662
0500000US37089,37089,"Henderson County, North Carolina",3114,517,875,609,2239,822
0500000US37097,37097,"Iredell County, North Carolina",2137,431,1133,488,1004,417
0500000US37101,37101,"Johnston County, North Carolina",5870,847,2410,783,3460,862
0500000US37109,37109,"Lincoln County, North Carolina",1137,530,791,600,346,182
0500000US37119,37119,"Mecklenburg County, North Carolina",30653,2033,11847,1255,18806,1955
0500000US37125,37125,"Moore County, North Carolina",1091,411,633,274,458,344
0500000US37127,37127,"Nash County, North Carolina",1466,350,622,349,844,391
0500000US37129,37129,"New Hanover County, North Carolina",3027,698,904,609,2123,624
0500000US37133,37133,"Onslow County, North Carolina",5754,1013,1498,619,4256,1138
0500000US37135,37135,"Orange County, North Carolina",2923,485,1273,508,1650,702
0500000US37147,37147,"Pitt County, North Carolina",3004,633,1410,602,1594,699
0500000US37151,37151,"Randolph County, North Carolina",3774,754,1644,601,2130,991
0500000US37155,37155,"Robeson County, North Carolina",1943,394,749,329,1194,484
0500000US37157,37157,"Rockingham County, North Carolina",1362,415,653,423,709,407
0500000US37159,37159,"Rowan County, North Carolina",2750,673,636,386,2114,647
0500000US37161,37161,"Rutherford County, North Carolina",907,250,133,120,774,289
0500000US37171,37171,"Surry County, North Carolina",2038,417,1002,536,1036,361
0500000US37179,37179,"Union County, North Carolina",5172,774,2889,664,2283,831
0500000US37183,37183,"Wake County, North Carolina",23213,1986,8997,1580,14216,2024
0500000US37191,37191,"Wayne County, North Carolina",3563,896,1210,539,2353,952
0500000US37193,37193,"Wilkes County, North Carolina",975,256,321,228,654,368
0500000US37195,37195,"Wilson County, North Carolina",1936,279,1043,346,893,406
