GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
0100000US,,United States,14005690,45060,6395793,43931,7609897,35950
0400000US37,37,North Carolina,207630,4672,89784,4580,117846,4259
0500000US37001,37001,"Alamance County, North Carolina",3928,647,1748,545,2180,690
0500000US37019,37019,"Brunswick County, North Carolina",1497,439,537,359,960,525
0500000US37021,37021,"Buncombe County, North Carolina",4228,653,2313,704,1915,850
0500000US37023,37023,"Burke County, North Carolina",905,280,231,216,674,353
0500000US37025,37025,"Cabarrus County, North Carolina",3724,799,2190,758,1534,543
0500000US37027,37027,"Caldwell County, North Carolina",569,295,474,284,95,110
0500000US37031,37031,"Carteret County, North Carolina",1002,235,149,120,853,266
0500000US37035,37035,"Catawba County, North Carolina",3229,463,1262,511,1967,677
0500000US37037,37037,"Chatham County, North Carolina",1878,613,1362,769,516,410
0500000US37049,37049,"Craven County, North Carolina",2062,417,1070,412,992,535
0500000US37051,37051,"Cumberland County, North Carolina",10315,777,4249,649,6066,930
0500000US37057,37057,"Davidson County, North Carolina",2657,489,1204,400,1453,503
0500000US37063,37063,"Durham County, North Carolina",10063,887,2405,632,7658,926
0500000US37067,37067,"Forsyth County, North Carolina",10941,970,4289,955,6652,1062
0500000US37071,37071,"Gaston County, North Carolina",3540,627,1833,574,1707,696
0500000US37081,37081,"Guilford County, North Carolina",9651,881,3987,890,5664,938
0500000US37085,37085,"Harnett County, North Carolina",2977,427,1978,535,999,407
0500000US37089,37089,"Henderson County, North Carolina",2732,706,1414,500,1318,702
0500000US37097,37097,"Iredell County, North Carolina",2977,420,1799,438,1178,503
0500000US37101,37101,"Johnston County, North Carolina",5238,649,2240,817,2998,691
0500000US37109,37109,"Lincoln County, North Carolina",1333,394,614,277,719,523
0500000US37119,37119,"Mecklenburg County, North Carolina",30057,1688,11311,1405,18746,1955
0500000US37125,37125,"Moore County, North Carolina",1485,437,841,486,644,460
0500000US37127,37127,"Nash County, North Carolina",1422,400,948,417,474,354
0500000US37129,37129,"New Hanover County, North Carolina",2965,599,1216,540,1749,479
0500000US37133,37133,"Onslow County, North Carolina",4943,971,1947,652,2996,868
0500000US37135,37135,"Orange County, North Carolina",2852,634,1526,486,1326,714
0500000US37147,37147,"Pitt County, North Carolina",2947,656,1477,824,1470,558
0500000US37151,37151,"Randolph County, North Carolina",2950,453,1656,570,1294,520
0500000US37155,37155,"Robeson County, North Carolina",2131,228,682,238,1449,225
0500000US37157,37157,"Rockingham County, North Carolina",1334,294,906,441,428,236
0500000US37159,37159,"Rowan County, North Carolina",2382,398,1110,483,1272,492
0500000US37171,37171,"Surry County, North Carolina",1650,394,808,414,842,406
0500000US37179,37179,"Union County, North Carolina",4299,778,1676,473,2623,833
0500000US37183,37183,"Wake County, North Carolina",24050,1640,8870,1520,15180,1882
0500000US37191,37191,"Wayne County, North Carolina",3627,1040,1311,858,2316,959
0500000US37193,37193,"Wilkes County, North Carolina",954,317,558,346,396,352
0500000US37195,37195,"Wilson County, North Carolina",1818,424,598,294,1220,533
