GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied,Margin of Error; Owner occupied,Estimate; Renter occupied,Margin of Error; Renter occupied
0100000US,,United States,113616229,161397,74843004,217682,38773225,95779
0400000US37,37,North Carolina,3646095,15663,2449917,18145,1196178,15743
0500000US37001,37001,"Alamance County, North Carolina",58084,1766,40259,1830,17825,2027
0500000US37019,37019,"Brunswick County, North Carolina",47425,2637,37559,1987,9866,1794
0500000US37021,37021,"Buncombe County, North Carolina",98361,3089,66575,2808,31786,2545
0500000US37023,37023,"Burke County, North Carolina",33354,1387,23902,1504,9452,1119
0500000US37025,37025,"Cabarrus County, North Carolina",64790,1614,48614,1876,16176,1680
0500000US37027,37027,"Caldwell County, North Carolina",30094,1337,21403,1596,8691,1392
0500000US37035,37035,"Catawba County, North Carolina",58040,1952,43303,1703,14737,1615
0500000US37045,37045,"Cleveland County, North Carolina",38804,1172,25966,1486,12838,1508
0500000US37049,37049,"Craven County, North Carolina",40287,1672,24666,1491,15621,1591
0500000US37051,37051,"Cumberland County, North Carolina",117001,3379,64714,2617,52287,3879
0500000US37057,37057,"Davidson County, North Carolina",62701,2062,45400,2078,17301,2175
0500000US37063,37063,"Durham County, North Carolina",108174,3801,62005,2696,46169,3408
0500000US37067,37067,"Forsyth County, North Carolina",139770,2916,92215,2733,47555,3476
0500000US37071,37071,"Gaston County, North Carolina",79997,1864,53715,2175,26282,2121
0500000US37081,37081,"Guilford County, North Carolina",189613,4888,120011,4098,69602,3721
0500000US37085,37085,"Harnett County, North Carolina",40637,3432,28515,2279,12122,2294
0500000US37089,37089,"Henderson County, North Carolina",42326,2504,31443,2730,10883,1759
0500000US37097,37097,"Iredell County, North Carolina",60643,2162,44975,2277,15668,2046
0500000US37101,37101,"Johnston County, North Carolina",58418,1484,42936,1897,15482,1739
0500000US37109,37109,"Lincoln County, North Carolina",28854,2166,21056,2053,7798,1483
0500000US37119,37119,"Mecklenburg County, North Carolina",375147,3969,229190,5211,145957,5176
0500000US37125,37125,"Moore County, North Carolina",36931,1571,26570,1729,10361,1627
0500000US37127,37127,"Nash County, North Carolina",37692,1188,23915,1522,13777,1738
0500000US37129,37129,"New Hanover County, North Carolina",85263,2495,51007,2584,34256,2716
0500000US37133,37133,"Onslow County, North Carolina",59865,2798,32776,2516,27089,3169
0500000US37135,37135,"Orange County, North Carolina",51173,1938,31066,1599,20107,2308
0500000US37147,37147,"Pitt County, North Carolina",66813,1867,34654,1841,32159,2249
0500000US37151,37151,"Randolph County, North Carolina",55046,1495,37475,1842,17571,1904
0500000US37155,37155,"Robeson County, North Carolina",43393,1849,29825,2125,13568,1754
0500000US37157,37157,"Rockingham County, North Carolina",37154,1715,26904,1652,10250,1563
0500000US37159,37159,"Rowan County, North Carolina",53870,1733,38208,1858,15662,1691
0500000US37171,37171,"Surry County, North Carolina",29552,1099,22187,1427,7365,1216
0500000US37179,37179,"Union County, North Carolina",65212,1638,54494,1743,10718,1457
0500000US37183,37183,"Wake County, North Carolina",328489,3877,219134,3971,109355,4876
0500000US37191,37191,"Wayne County, North Carolina",45474,1413,27084,1421,18390,1554
0500000US37193,37193,"Wilkes County, North Carolina",26557,1394,18461,1513,8096,1336
0500000US37195,37195,"Wilson County, North Carolina",30932,1140,18296,1241,12636,1326
