GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied,Margin of Error; Owner occupied,Estimate; Renter occupied,Margin of Error; Renter occupied
0100000US,,United States,80953272,78426,59446165,135159,21507107,82634
0400000US37,37,North Carolina,2557803,12592,1938855,12681,618948,12148
0500000US37001,37001,"Alamance County, North Carolina",42750,1605,31144,1727,11606,1617
0500000US37019,37019,"Brunswick County, North Carolina",38908,2013,30359,2092,8549,1967
0500000US37021,37021,"Buncombe County, North Carolina",88276,1834,61182,2276,27094,2407
0500000US37023,37023,"Burke County, North Carolina",29162,1482,22698,1501,6464,1414
0500000US37025,37025,"Cabarrus County, North Carolina",49500,1223,39708,1433,9792,1198
0500000US37027,37027,"Caldwell County, North Carolina",27714,1500,21568,1508,6146,1102
0500000US37035,37035,"Catawba County, North Carolina",51189,1559,37880,1806,13309,1822
0500000US37045,37045,"Cleveland County, North Carolina",30072,1398,21171,1392,8901,1561
0500000US37049,37049,"Craven County, North Carolina",28470,1461,20672,1360,7798,1521
0500000US37051,37051,"Cumberland County, North Carolina",62711,4861,43881,2514,18830,3912
0500000US37057,37057,"Davidson County, North Carolina",53756,1409,41251,2035,12505,1870
0500000US37063,37063,"Durham County, North Carolina",51378,3292,35661,1337,15717,3030
0500000US37067,37067,"Forsyth County, North Carolina",88296,2108,68677,2272,19619,1977
0500000US37071,37071,"Gaston County, North Carolina",63004,1874,47911,1997,15093,1664
0500000US37081,37081,"Guilford County, North Carolina",115257,2581,86689,2709,28568,2511
0500000US37085,37085,"Harnett County, North Carolina",30018,1247,22166,1326,7852,1372
0500000US37089,37089,"Henderson County, North Carolina",39158,1644,30539,1680,8619,1443
0500000US37097,37097,"Iredell County, North Carolina",51065,1573,39610,1631,11455,1388
0500000US37101,37101,"Johnston County, North Carolina",45203,1307,35177,1862,10026,1516
0500000US37109,37109,"Lincoln County, North Carolina",25299,1198,18610,1102,6689,1332
0500000US37119,37119,"Mecklenburg County, North Carolina",215658,2909,164726,3499,50932,3020
0500000US37125,37125,"Moore County, North Carolina",25993,1354,20481,1244,5512,940
0500000US37127,37127,"Nash County, North Carolina",23245,1041,17161,1101,6084,1202
0500000US37129,37129,"New Hanover County, North Carolina",66838,2449,45828,1892,21010,2177
0500000US37133,37133,"Onslow County, North Carolina",40731,2590,27799,1447,12932,2772
0500000US37135,37135,"Orange County, North Carolina",38122,1648,24464,1391,13658,1817
0500000US37147,37147,"Pitt County, North Carolina",40206,1549,26096,1286,14110,1585
0500000US37151,37151,"Randolph County, North Carolina",47041,1240,36313,1611,10728,1460
0500000US37155,37155,"Robeson County, North Carolina",14540,1157,11656,950,2884,927
0500000US37157,37157,"Rockingham County, North Carolina",29311,960,23079,1121,6232,1099
0500000US37159,37159,"Rowan County, North Carolina",40844,1508,31145,1434,9699,1446
0500000US37171,37171,"Surry County, North Carolina",25770,1133,20729,1172,5041,923
0500000US37179,37179,"Union County, North Carolina",51634,1850,44644,2005,6990,1383
0500000US37183,37183,"Wake County, North Carolina",221838,3516,169511,3622,52327,3594
0500000US37191,37191,"Wayne County, North Carolina",27698,1204,20858,1308,6840,1332
0500000US37193,37193,"Wilkes County, North Carolina",25439,845,19881,1249,5558,1140
0500000US37195,37195,"Wilson County, North Carolina",18140,738,13445,891,4695,853
