GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
0500000US37045,37045,"Cleveland County, North Carolina",36260,1611,36582,2884,80.4,1.9,38784,4177,18.3,1.7,27222,5624,N,N,-,**,N,N,N,N,N,N,-,**,N,N,-,**,N,N,-,**,N,N,N,N,79.7,1.8,38989,4136,4.3,2.0,17089,16724,34.4,2.5,44000,9623,38.6,2.5,47205,3770,22.8,2.1,21722,3039,26064,1922,46320,3685,N,N,47992,7893,N,N,45495,5350,N,N,57561,4903,N,N,17504,5692,N,N,30313,12005,10196,1367,19186,3002,56.0,6.6,17977,4489,43.5,7.8,16702,2597,12.5,6.2,36481,27747,44.0,6.6,19851,9765,35.0,6.5,18741,2520,9.0,4.6,38806,28881,24.7,(X),(X),(X),22.6,(X),(X),(X),28.9,(X),(X),(X)
0500000US37049,37049,"Craven County, North Carolina",39024,1211,42320,2766,73.7,2.1,48255,4716,21.2,2.0,33015,4160,N,N,-,**,N,N,55593,41715,N,N,-,**,N,N,21501,8365,N,N,26430,11483,N,N,22378,9022,73.0,2.1,48584,5035,6.0,1.7,21270,3374,33.5,2.2,42541,7502,39.0,2.0,51299,4809,21.5,1.3,37507,4358,27550,1788,49608,5312,N,N,47020,11756,N,N,51443,8284,N,N,58796,4739,N,N,20088,3077,N,N,48295,18906,11474,1769,29534,9176,58.1,6.7,23654,1735,49.6,8.2,22789,2103,8.5,5.6,48854,12607,41.9,6.7,38292,12844,33.3,6.3,32513,12801,8.6,4.4,60844,24104,28.4,(X),(X),(X),26.8,(X),(X),(X),32.2,(X),(X),(X)
0500000US37051,37051,"Cumberland County, North Carolina",119066,2182,41162,1733,54.7,1.2,49212,2580,37.9,1.2,32696,3386,N,N,26301,4895,N,N,32468,20469,N,N,-,**,N,N,55938,17336,N,N,25389,19115,4.1,0.5,41991,22069,53.2,1.2,49833,2423,8.8,1.1,27946,4926,39.2,1.3,42474,3184,37.2,1.3,48207,3290,14.9,0.8,32892,4332,82971,3275,48653,3008,52.5,2.6,41384,2396,47.5,2.6,55069,2789,68.0,2.7,60533,1620,26.8,2.5,20100,2228,5.2,1.2,50243,9547,36095,3343,26507,2033,52.0,3.9,23189,2620,44.1,4.1,21444,3156,7.8,2.8,39923,16499,48.0,3.9,30088,4493,36.2,4.1,28881,3387,11.9,3.3,42043,15434,24.4,(X),(X),(X),23.9,(X),(X),(X),24.3,(X),(X),(X)
0500000US37057,37057,"Davidson County, North Carolina",61220,1589,43868,2827,87.6,1.6,46209,2283,9.5,1.5,28108,13547,N,N,47444,19334,N,N,30842,12935,N,N,-,**,N,N,N,N,N,N,33245,6383,N,N,N,N,85.0,1.7,46337,2118,3.5,1.4,33078,10403,35.1,2.2,46489,2844,40.8,2.1,52157,6158,20.6,1.3,25707,3389,41924,2347,51472,3857,N,N,48394,5402,N,N,52858,4649,N,N,57911,2823,N,N,29625,6109,N,N,42713,13321,19296,2069,24275,3647,49.2,5.6,19024,2454,45.3,5.7,18786,2845,3.9,2.3,26755,39881,50.8,5.6,26825,3140,40.3,5.7,25813,2416,10.6,4.0,42924,10502,35.8,(X),(X),(X),35.5,(X),(X),(X),34.5,(X),(X),(X)
0500000US37063,37063,"Durham County, North Carolina",100118,2121,46636,1858,52.8,1.5,60476,3369,34.7,1.3,34220,2882,N,N,-,**,3.8,0.5,49037,26385,N,N,N,N,6.8,0.9,29769,23829,N,N,34811,29974,8.6,0.8,39217,19575,51.5,1.4,60643,3312,6.3,1.0,17380,6391,45.4,1.5,48550,3352,33.8,1.2,56098,6149,14.5,0.8,39004,3186,59150,2680,57851,3443,49.0,3.5,48715,4443,51.0,3.5,66129,4615,66.1,2.9,74788,4304,26.7,2.8,30556,4794,7.2,1.7,39650,10044,40968,2583,33287,2468,58.3,3.6,34256,2283,49.8,3.9,33065,2868,8.4,2.1,51571,11986,41.7,3.6,29971,5732,32.2,3.5,27863,2018,9.5,2.7,49506,9206,22.6,(X),(X),(X),24.8,(X),(X),(X),19.3,(X),(X),(X)
0500000US37067,37067,"Forsyth County, North Carolina",133056,2646,45792,1503,68.8,1.5,52720,2200,24.8,1.2,30951,3611,N,N,N,N,N,N,56811,12621,N,N,-,**,4.3,0.8,30720,4466,N,N,N,N,7.3,0.7,31205,5329,66.1,1.3,54163,2708,5.2,0.8,21572,12348,37.1,1.1,45889,2769,37.8,1.2,55294,3788,19.9,0.7,33694,2585,86930,3131,55791,2811,47.7,2.3,50585,3382,52.3,2.3,61430,3171,71.9,2.6,69160,3651,22.5,2.2,26511,5957,5.6,1.3,43066,11170,46126,2830,28500,1775,55.6,2.3,26929,2992,51.7,2.4,25356,3238,3.9,1.2,51355,13405,44.4,2.3,32457,5139,35.1,2.6,27170,3359,9.3,2.0,44151,5360,25.5,(X),(X),(X),25.5,(X),(X),(X),24.8,(X),(X),(X)
0500000US37071,37071,"Gaston County, North Carolina",73886,1780,42410,3633,83.1,1.6,46379,2777,12.5,1.0,29260,3282,N,N,101586,55811,N,N,36999,23993,N,N,N,N,N,N,36232,3064,N,N,52562,23358,N,N,36194,3130,82.6,1.8,46322,2794,3.3,0.9,25374,6974,37.3,2.0,50351,4569,40.3,1.6,48655,4767,19.2,1.2,26160,2618,51526,2515,52376,2351,46.9,3.3,50751,4050,53.1,3.3,53963,2071,76.1,3.1,62690,2752,18.2,2.5,24548,3621,5.7,1.6,39209,3939,22360,1930,23298,2792,53.6,4.2,17059,2861,47.4,3.7,15485,3082,6.2,2.3,59871,20196,46.4,4.2,32298,5719,40.6,3.9,30773,5558,5.8,2.4,48750,35751,33.1,(X),(X),(X),35.6,(X),(X),(X),26.0,(X),(X),(X)
0500000US37081,37081,"Guilford County, North Carolina",184180,2372,43892,2145,64.9,1.1,53594,2172,29.2,1.0,30530,2569,N,N,37319,21243,2.3,0.3,41884,19360,N,N,-,**,N,N,32858,7100,N,N,44660,5871,4.4,0.3,31972,6425,62.5,0.9,54403,2024,6.9,0.8,16715,3602,36.6,0.9,47157,3603,38.3,1.0,56372,3345,18.2,0.7,31391,3508,120055,3609,57329,2510,45.6,1.8,54511,4241,54.4,1.8,60460,2622,71.6,2.1,68321,2490,21.9,1.9,25977,2681,6.4,1.1,41901,4470,64125,3521,26186,986,53.4,3.2,24470,1615,47.6,3.1,23628,1583,5.8,1.4,34760,11803,46.6,3.2,29558,3897,36.2,3.4,26608,1761,10.4,2.1,45264,14780,26.7,(X),(X),(X),27.6,(X),(X),(X),23.7,(X),(X),(X)
0500000US37085,37085,"Harnett County, North Carolina",36269,1109,40943,3242,71.8,1.9,51340,3795,23.1,1.9,25615,1994,N,N,35600,31324,N,N,-,**,N,N,-,**,N,N,31912,15440,N,N,29375,24648,4.6,1.1,34554,27880,70.0,1.8,51387,4375,3.2,1.2,31402,1239,45.7,2.4,42582,4904,35.2,2.0,51723,4295,15.9,1.7,26150,4785,25824,1507,50191,3017,50.9,4.0,44800,9677,49.1,4.0,53419,3408,69.8,4.1,61694,2857,20.9,3.1,21435,4218,9.3,3.7,29585,18828,10445,1338,23780,3407,47.4,6.1,14873,3721,43.3,6.2,13737,2333,4.1,2.6,49279,36083,52.6,6.1,33142,4986,43.9,6.8,32707,9232,8.6,3.7,33979,4918,34.6,(X),(X),(X),35.3,(X),(X),(X),32.1,(X),(X),(X)
0500000US37089,37089,"Henderson County, North Carolina",42053,1489,41573,3552,94.0,1.4,41859,3695,N,N,29688,22478,N,N,"2,500-",***,N,N,N,N,N,N,-,**,N,N,47820,25955,N,N,N,N,N,N,33308,20225,92.1,1.6,42291,3685,3.4,2.1,19237,25400,29.2,3.1,52721,6631,35.9,2.3,45078,7761,31.5,2.1,36601,4370,28098,2325,51271,3488,N,N,49273,6398,N,N,53056,3714,N,N,57682,3603,N,N,25781,12263,N,N,39848,17216,13955,1962,23454,4270,58.8,6.3,20503,5675,54.6,6.6,19631,5251,4.1,2.8,34079,60317,41.2,6.3,26715,5738,35.1,6.2,22684,6650,6.2,3.2,63365,25603,23.7,(X),(X),(X),27.0,(X),(X),(X),15.7,(X),(X),(X)
0500000US37097,37097,"Iredell County, North Carolina",55684,1888,43307,3582,82.5,1.8,50619,3926,13.3,1.5,26143,13163,N,N,N,N,N,N,N,N,N,N,-,**,N,N,24810,18102,N,N,21040,12760,N,N,27345,10974,81.3,1.8,51216,3736,4.0,1.3,21725,8413,38.9,2.1,47034,8569,35.9,1.7,57144,5895,21.2,1.5,23173,2910,38034,2140,57607,3677,44.2,3.1,57789,5991,55.8,3.1,57406,4953,79.4,3.2,67009,4467,14.9,2.7,25046,3655,5.7,1.9,31667,7084,17650,1978,24847,3501,54.0,5.0,17277,5547,49.5,4.8,15924,2425,4.5,2.4,71153,19556,46.0,5.0,35084,7375,36.6,4.9,32694,9311,9.4,4.5,38714,8599,25.5,(X),(X),(X),25.1,(X),(X),(X),25.3,(X),(X),(X)
0500000US37101,37101,"Johnston County, North Carolina",54255,1356,46555,3174,82.4,1.8,50511,3772,14.5,1.6,28536,5472,N,N,N,N,N,N,N,N,N,N,-,**,N,N,20335,7167,N,N,36417,26047,7.3,1.7,26798,16684,76.6,1.9,52187,3999,3.2,1.3,37871,34891,42.7,2.4,49163,5636,38.0,2.5,58331,6408,16.1,1.3,22089,3889,38197,1739,54212,3424,51.5,3.4,53336,7899,48.5,3.4,55168,4586,74.6,4.0,63949,4745,17.4,3.2,26824,4325,8.0,2.6,41211,3569,16058,1539,30258,3897,56.9,5.8,20727,2266,52.2,5.7,20020,2080,4.7,2.4,60546,19615,43.1,5.8,41103,9955,37.5,6.1,37490,9171,5.5,2.5,54895,15139,27.9,(X),(X),(X),28.9,(X),(X),(X),23.5,(X),(X),(X)
0500000US37109,37109,"Lincoln County, North Carolina",27271,976,38433,4602,89.4,2.5,41110,4677,N,N,23565,6259,N,N,-,**,N,N,-,**,N,N,-,**,N,N,22795,21160,N,N,-,**,N,N,N,N,86.9,1.8,40335,4433,3.6,1.5,32493,5546,41.0,3.2,40458,9749,37.9,3.0,49800,7766,17.5,2.0,20505,2937,21002,1311,44194,5566,N,N,37023,20784,N,N,44874,7135,N,N,55087,5770,N,N,19709,5870,N,N,57710,65327,6269,1112,22465,6333,50.6,9.1,18891,4986,43.6,9.5,16358,3234,7.0,4.2,28186,2548,49.4,9.1,25688,12422,37.1,9.0,24289,12042,12.3,8.8,27337,53262,25.4,(X),(X),(X),24.9,(X),(X),(X),23.5,(X),(X),(X)
0500000US37119,37119,"Mecklenburg County, North Carolina",335891,2809,51945,1304,63.2,0.8,63960,2076,29.6,0.6,35597,1705,N,N,44451,15436,3.2,0.3,62136,7872,N,N,-,**,2.6,0.5,33806,8092,N,N,46875,17589,7.2,0.4,39175,4997,59.4,0.6,66191,1916,5.5,0.5,27757,3667,44.3,0.7,55075,2220,36.9,0.6,60949,2571,13.3,0.4,35250,2647,213430,5161,64185,2293,49.8,1.4,61424,3367,50.2,1.4,66872,2969,68.7,1.7,82168,2361,22.9,1.5,31907,2718,8.3,1.0,38860,4014,122461,4994,35094,1910,52.2,2.2,31265,1595,45.3,2.1,29174,2517,6.9,1.2,57047,3242,47.8,2.2,40287,3354,36.4,2.6,35405,3635,11.4,1.7,57246,9533,20.9,(X),(X),(X),23.3,(X),(X),(X),16.2,(X),(X),(X)
0500000US37125,37125,"Moore County, North Carolina",31154,1888,43616,6631,86.7,2.9,49487,3816,N,N,22267,7151,N,N,45800,1916,N,N,N,N,N,N,-,**,N,N,16483,660,N,N,-,**,N,N,22602,11819,85.7,3.0,49777,3894,2.3,1.5,24923,22041,29.9,2.8,46401,8032,34.7,3.1,54074,9518,33.1,2.2,37215,5335,20582,1912,55144,3585,N,N,50829,10349,N,N,56565,2765,N,N,59921,6282,N,N,17456,10706,N,N,24896,24055,10572,1359,25652,4785,54.6,6.1,21306,7532,52.9,5.9,20412,7702,1.7,1.8,82737,225179,45.4,6.1,26813,3229,35.5,6.7,27903,4653,9.9,5.5,25674,7200,28.5,(X),(X),(X),28.6,(X),(X),(X),27.9,(X),(X),(X)
0500000US37127,37127,"Nash County, North Carolina",35455,1266,41031,2727,61.6,2.4,48927,4963,34.8,2.4,32765,3779,N,N,N,N,N,N,N,N,N,N,-,**,N,N,40686,14280,N,N,24603,18557,N,N,40363,21759,60.9,2.4,49124,4915,5.1,1.7,21760,14014,34.3,2.7,43945,5318,39.2,2.2,52174,7649,21.5,1.7,22193,6001,24554,1584,50235,3997,N,N,45959,8754,N,N,55608,8890,N,N,63598,6221,N,N,23765,4152,N,N,37596,24198,10901,1507,29217,5751,54.8,6.7,21034,4198,51.9,6.5,20177,3522,2.9,2.7,32453,63686,45.2,6.7,35319,7201,35.3,5.8,32977,9497,10.0,5.1,37426,13358,27.5,(X),(X),(X),28.2,(X),(X),(X),25.9,(X),(X),(X)
0500000US37129,37129,"New Hanover County, North Carolina",81855,2033,43031,3042,82.1,1.2,49648,3885,15.1,1.2,21675,5787,N,N,N,N,N,N,N,N,N,N,-,**,N,N,43718,9528,N,N,41679,10516,N,N,36188,15823,81.6,1.2,49824,3849,8.8,1.4,22147,3615,35.4,1.9,49409,4470,35.9,1.6,52492,4004,20.0,0.9,31105,3167,45248,2183,59137,4941,40.8,3.9,53707,6861,59.2,3.9,61389,3224,74.8,3.6,69712,3566,17.7,2.9,25317,6475,7.4,1.9,36829,4934,36607,2535,27780,2273,58.7,3.6,25265,3756,50.3,3.8,21954,1747,8.4,2.4,39611,4891,41.3,3.6,31884,4037,29.5,3.6,28821,4408,11.8,2.7,42711,7822,21.7,(X),(X),(X),21.8,(X),(X),(X),20.7,(X),(X),(X)
0500000US37133,37133,"Onslow County, North Carolina",53631,1080,38991,2186,74.8,2.0,41249,3266,18.4,1.8,32392,6178,N,N,27513,22400,N,N,51087,10472,N,N,N,N,N,N,33314,9605,N,N,27475,7347,N,N,34707,8313,73.8,1.9,41078,3262,11.9,1.6,30421,3310,42.1,2.0,42920,4190,30.3,2.0,47140,6714,15.7,1.1,31329,2763,39295,1969,45478,3017,N,N,41815,4511,N,N,50749,4031,N,N,50340,2794,N,N,24076,6525,N,N,45278,11645,14336,2012,27257,2715,58.1,5.9,21643,4415,49.4,4.9,18673,3027,8.7,5.1,32420,35815,41.9,5.9,34715,7724,32.7,6.0,29937,6696,9.2,3.8,60413,21278,22.0,(X),(X),(X),22.4,(X),(X),(X),19.2,(X),(X),(X)
0500000US37135,37135,"Orange County, North Carolina",48522,1492,46114,3059,77.4,2.0,52134,4693,12.7,1.8,26017,1644,N,N,125588,21056,6.4,1.0,N,N,N,N,-,**,N,N,33540,8045,N,N,N,N,N,N,37357,17817,76.1,1.8,51788,4505,13.6,2.2,18234,7212,35.2,2.4,44722,4537,36.4,2.3,76187,9681,14.8,1.1,37102,4849,27729,1666,71434,6857,N,N,74084,12027,N,N,67769,9086,N,N,90112,4776,N,N,27565,5810,N,N,38342,22420,20793,1764,25928,2550,55.0,4.8,26345,2754,42.1,5.4,26187,2299,12.9,3.8,36250,31478,45.0,4.8,24646,6627,32.2,4.5,23384,4587,12.8,3.9,35410,18463,17.2,(X),(X),(X),18.4,(X),(X),(X),14.6,(X),(X),(X)
0500000US37147,37147,"Pitt County, North Carolina",62232,1868,36782,1841,62.4,1.7,44695,3049,33.3,1.6,25375,3890,N,N,-,**,N,N,31120,5872,N,N,-,**,N,N,N,N,N,N,"2,500-",***,N,N,50502,35679,60.9,1.8,44053,2893,15.9,2.1,11810,2015,38.6,2.2,41805,3196,30.9,1.6,51111,8252,14.7,0.9,24603,3954,37766,2184,51112,4655,50.8,3.7,48986,7124,49.2,3.7,55003,7728,72.7,3.3,63544,4554,23.1,2.8,22877,7320,4.2,1.9,48787,13631,24466,2266,17992,3259,57.4,4.9,15715,2549,46.0,4.6,15506,2826,11.4,3.0,16365,6359,42.6,4.9,25395,11614,30.5,5.3,21140,14754,12.1,3.6,36875,19273,24.7,(X),(X),(X),24.4,(X),(X),(X),25.2,(X),(X),(X)
0500000US37151,37151,"Randolph County, North Carolina",53742,1452,38563,2348,90.4,1.8,40474,3410,N,N,36174,3394,N,N,48795,23762,N,N,N,N,N,N,-,**,N,N,17000,5468,N,N,N,N,N,N,20236,6431,87.9,1.6,41151,3747,3.1,1.0,25604,15054,37.3,2.5,41941,6919,38.6,2.3,48297,4298,21.0,1.6,25399,2701,39032,2077,47399,3222,45.7,2.8,43111,6483,54.3,2.8,49627,4103,74.8,4.0,54154,3998,18.2,3.3,25636,3558,7.0,2.3,38806,7450,14710,1685,19855,2753,56.2,5.7,13698,2647,50.6,5.8,12385,1916,5.6,2.4,43276,41709,43.8,5.7,25946,7711,38.0,5.5,25681,7087,5.8,3.6,45464,44665,23.7,(X),(X),(X),25.1,(X),(X),(X),18.3,(X),(X),(X)
0500000US37155,37155,"Robeson County, North Carolina",42811,1306,26646,2130,35.0,2.2,32162,8726,23.3,2.2,21565,5561,38.2,2.2,26884,4949,N,N,N,N,N,N,-,**,N,N,38484,29766,N,N,N,N,N,N,26324,17854,33.3,2.0,35434,8201,5.1,1.5,20533,15009,38.0,2.7,27233,6769,36.7,2.4,31586,4030,20.3,1.7,15364,4412,29265,1704,30195,4404,46.6,4.2,24536,2199,53.4,4.2,36421,5396,60.2,4.5,43383,3152,30.2,4.3,12910,2703,9.6,3.0,30395,25152,13546,1763,16174,6557,52.0,7.0,11073,2138,46.7,6.3,10660,1935,5.3,3.7,31189,50575,48.0,7.0,26096,6129,35.7,6.4,20552,14746,12.3,4.9,41742,20743,28.1,(X),(X),(X),26.7,(X),(X),(X),29.2,(X),(X),(X)
0500000US37157,37157,"Rockingham County, North Carolina",37089,1549,36840,3572,78.6,2.6,39148,3053,17.9,2.4,24650,7218,N,N,-,**,N,N,40664,35910,N,N,-,**,N,N,33594,12512,N,N,N,N,N,N,33551,10628,78.4,2.6,39110,3054,2.3,1.0,21650,29987,34.6,2.4,42432,3924,39.3,2.5,42239,5557,23.8,1.7,23196,4110,24142,1930,44910,2862,N,N,42988,5710,N,N,46173,3655,N,N,54364,2014,N,N,22080,7254,N,N,35256,15998,12947,1749,20078,3033,53.2,5.2,16305,4174,48.6,5.6,13666,4082,4.6,3.1,55192,17473,46.8,5.2,26728,6856,44.2,5.4,25654,7790,2.6,1.7,36797,18639,23.5,(X),(X),(X),25.5,(X),(X),(X),18.7,(X),(X),(X)
0500000US37159,37159,"Rowan County, North Carolina",51268,1591,42863,3823,81.2,1.7,46771,2526,13.4,1.3,23558,8266,N,N,8873,581,N,N,N,N,N,N,-,**,N,N,35683,21345,N,N,28367,4405,N,N,42706,14421,80.3,1.6,46658,2657,3.7,1.1,28505,22869,35.1,1.8,50794,7005,37.3,1.6,49310,5438,23.9,1.3,22396,5125,35881,2011,52472,2910,41.3,3.4,50353,8118,58.7,3.4,53447,3004,76.6,3.8,61099,3199,16.5,2.7,19341,8225,6.9,2.6,36288,21012,15387,1604,20735,2745,53.1,5.4,16621,2479,47.6,5.2,15925,2050,5.5,2.2,27478,12972,46.9,5.4,30367,5491,39.8,5.9,28747,5308,7.1,4.6,42618,18154,24.1,(X),(X),(X),24.8,(X),(X),(X),21.3,(X),(X),(X)
0500000US37171,37171,"Surry County, North Carolina",27662,1220,35215,3360,92.0,1.6,35999,3061,N,N,N,N,N,N,-,**,N,N,19167,4815,N,N,-,**,N,N,30829,18358,N,N,-,**,N,N,21525,12312,88.3,1.6,36481,2944,2.8,1.7,12083,22115,31.0,3.6,39512,3219,38.9,3.4,42272,7956,27.3,2.9,21440,4384,18442,1418,44499,5297,N,N,40759,9131,N,N,45883,6598,N,N,52984,5054,N,N,26718,2818,N,N,34284,8643,9220,1239,16158,1609,59.9,7.1,13087,4167,57.7,7.1,12400,3597,2.2,2.9,"200,000+",***,40.1,7.1,17402,7662,35.5,7.3,20021,8362,4.6,3.9,12152,18566,20.2,(X),(X),(X),20.9,(X),(X),(X),18.2,(X),(X),(X)
0500000US37179,37179,"Union County, North Carolina",60768,1112,59125,2104,86.6,1.5,61899,3347,8.6,1.1,34836,10775,N,N,39242,16915,N,N,N,N,N,N,-,**,N,N,46076,3995,N,N,62194,24749,N,N,42423,7553,83.5,1.7,62992,2983,3.9,1.2,34597,25691,45.2,2.1,66509,6604,36.9,1.9,62151,5170,13.9,1.1,34100,2660,48027,2091,66020,2511,52.6,3.5,68279,5417,47.4,3.5,65145,3447,80.9,3.6,73555,4112,12.4,2.8,27669,3521,6.7,2.1,45389,11044,12741,1870,29915,5913,47.6,7.3,20123,3999,39.9,7.0,18715,2509,7.7,4.6,41354,11100,52.4,7.3,35438,3926,44.2,7.1,32717,5955,8.2,5.5,75935,47334,23.1,(X),(X),(X),23.2,(X),(X),(X),19.5,(X),(X),(X)
0500000US37183,37183,"Wake County, North Carolina",294821,3300,60903,1578,72.5,0.8,70814,1952,19.4,0.6,35358,2519,N,N,N,N,3.8,0.3,86385,14924,N,N,N,N,3.2,0.5,33063,5217,0.9,0.3,62374,27465,4.9,0.4,39798,6242,70.8,0.7,71332,1816,5.0,0.5,22570,4662,44.8,0.9,65695,2405,38.4,0.8,72431,3330,11.7,0.5,37936,2376,189232,4607,78369,2178,52.3,1.5,79805,3473,47.7,1.5,76652,3651,79.5,1.5,90871,1864,15.7,1.4,37795,3924,4.8,0.9,38216,7062,105589,4462,36107,1507,50.4,2.3,32557,2192,45.0,2.3,31561,1863,5.4,0.9,55352,17288,49.6,2.3,40754,3820,37.9,2.2,37312,3627,11.7,1.7,45254,9639,21.0,(X),(X),(X),22.2,(X),(X),(X),18.4,(X),(X),(X)
0500000US37191,37191,"Wayne County, North Carolina",43813,1243,38158,2538,61.9,1.9,43690,3589,34.7,1.6,28988,2362,N,N,42883,27236,N,N,50694,9829,N,N,-,**,N,N,24873,2681,N,N,39471,16564,N,N,26765,5575,60.2,1.7,44445,3438,4.4,1.0,23109,8310,37.3,1.6,42052,4090,37.6,1.4,46475,6771,20.7,1.1,23709,4133,31260,1449,46045,3019,51.7,2.5,42236,3605,48.3,2.5,49888,2604,69.6,3.2,55782,3649,22.7,2.9,22430,2711,7.7,2.4,36133,22861,12553,1280,18861,3018,57.3,4.6,15037,5516,53.3,4.5,13115,6512,4.0,2.1,27813,17056,42.7,4.6,26850,4152,35.6,4.5,25333,9778,7.1,3.3,46201,14234,27.7,(X),(X),(X),25.1,(X),(X),(X),30.3,(X),(X),(X)
0500000US37193,37193,"Wilkes County, North Carolina",25748,1214,32453,5593,92.8,1.4,33086,6165,N,N,22068,17250,N,N,-,**,N,N,72423,39165,N,N,-,**,N,N,N,N,N,N,-,**,N,N,N,N,92.1,1.8,33031,6014,2.8,1.3,20988,5938,35.2,3.1,41483,11319,38.6,3.1,47846,11489,23.4,2.0,23107,4064,18759,1462,47624,4121,N,N,42183,14024,N,N,48818,5365,N,N,55792,3736,N,N,15578,4100,N,N,26862,9444,6989,1126,16697,4206,55.2,8.7,15525,6091,47.7,8.4,12053,6461,7.5,5.7,31069,22826,44.8,8.7,20698,6914,38.0,8.3,20950,6872,6.8,4.9,7245,33226,27.1,(X),(X),(X),30.7,(X),(X),(X),16.3,(X),(X),(X)
0500000US37195,37195,"Wilson County, North Carolina",29596,1211,37023,3337,55.9,2.6,48192,4593,38.1,2.4,27302,2923,N,N,-,**,N,N,-,**,N,N,-,**,N,N,41142,27144,N,N,N,N,N,N,40525,20480,54.6,2.6,48605,4798,5.4,2.0,26877,2414,35.0,3.1,41836,8625,39.0,3.1,40916,8034,20.6,2.1,24468,6439,19883,1721,45739,5831,N,N,40514,8194,N,N,49274,7681,N,N,58310,9199,N,N,20630,6191,N,N,28760,26565,9713,1501,27559,7150,52.5,8.1,17101,4256,46.1,7.6,16004,4153,6.4,4.5,45357,48377,47.5,8.1,29758,3206,37.2,8.1,30268,5155,10.3,6.0,29348,12974,42.0,(X),(X),(X),39.6,(X),(X),(X),45.7,(X),(X),(X)
