GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - Regular high school diploma,Margin of Error; Male: - Regular high school diploma,Estimate; Male: - GED or alternative credential,Margin of Error; Male: - GED or alternative credential,"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate degree,Margin of Error; Male: - Graduate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - Regular high school diploma,Margin of Error; Female: - Regular high school diploma,Estimate; Female: - GED or alternative credential,Margin of Error; Female: - GED or alternative credential,"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate degree,Margin of Error; Female: - Graduate degree
0400000US37,37,North Carolina,1267686,7147,563953,4433,34884,2839,90596,5123,167163,6061,27241,2874,129109,4978,32566,3340,59857,4115,22537,2520,703733,4668,34190,2365,87188,4986,171936,6922,21293,2361,192548,6572,62875,4382,95022,5966,38681,3284
0500000US05119,05119,"Pulaski County, Arkansas",79644,204,34838,85,1278,465,5096,1393,11144,1489,1801,730,7888,1295,1903,662,4084,1134,1644,709,44806,185,1757,622,4725,1336,11743,1779,773,325,13505,1962,4921,1292,4995,1178,2387,894
0500000US22055,22055,"Lafayette Parish, Louisiana",31436,857,14142,729,1150,454,2889,978,5588,1375,553,391,2862,1197,146,228,821,658,133,153,17294,342,1931,437,2342,914,4627,1196,185,169,5012,1341,1055,559,1261,697,881,668
0500000US29095,29095,"Jackson County, Missouri",96430,1110,41674,737,1243,510,7139,1862,13632,1814,2306,890,9689,1416,2054,582,4337,1206,1274,497,54756,822,1026,602,7782,1332,15143,1655,1754,562,15948,1809,4710,1105,4942,1248,3451,874
0500000US37067,37067,"Forsyth County, North Carolina",55550,850,24050,500,566,375,2929,1120,7843,1404,1279,546,5583,1018,727,461,3259,1065,1864,611,31500,617,799,400,3217,918,9381,1452,1172,496,7457,1618,2429,905,5723,1190,1322,450
0500000US37081,37081,"Guilford County, North Carolina",91902,1186,40026,939,1644,737,4622,1309,11599,1695,1306,615,11633,1861,2166,717,5005,1133,2051,853,51876,729,1864,722,5396,1128,13528,1847,1558,623,14275,1795,3689,1087,8230,1464,3336,1056
0500000US51770,51770,"Roanoke city, Virginia",17072,776,7761,464,522,270,1418,704,3543,973,386,312,648,352,769,604,424,286,51,94,9311,622,1062,649,1083,508,2970,642,167,183,1877,664,382,335,1236,534,534,440
