GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - High school graduate (includes equivalency),Margin of Error; Male: - High school graduate (includes equivalency),"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate degree,Margin of Error; Male: - Graduate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - High school graduate (includes equivalency),Margin of Error; Female: - High school graduate (includes equivalency),"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate degree,Margin of Error; Female: - Graduate degree
0400000US37,37,North Carolina,4254597,5063,2018835,3677,96997,5220,207351,7246,578480,10132,392492,8398,150606,6111,390423,9212,202486,5681,2235762,2562,83776,4479,198301,6778,635985,12111,459005,11205,225921,6261,425156,8999,207618,7022
0500000US05119,05119,"Pulaski County, Arkansas",157622,230,74529,115,1793,731,4135,909,17501,1921,16912,1343,2844,637,20293,1796,11051,1394,83093,116,1964,794,4106,1086,23325,2381,19222,1870,3927,1178,20355,1788,10194,1358
0500000US22055,22055,"Lafayette Parish, Louisiana",93157,209,44872,109,2451,731,3655,879,12131,1148,10756,1259,1392,472,9454,1227,5033,904,48285,100,1992,655,3749,781,13752,1504,11013,1378,2462,701,10833,1418,4484,949
0500000US29095,29095,"Jackson County, Missouri",312232,82,149089,255,3148,884,9128,1337,42638,2970,36115,2774,9333,1161,30611,2161,18116,1691,163143,82,3227,778,11360,1550,50686,3001,36256,2473,10374,1487,32724,2092,18516,1792
0500000US37067,37067,"Forsyth County, North Carolina",148525,282,69237,282,2462,607,5697,1039,19197,1850,12171,1447,5572,1097,15283,1432,8855,1082,79288,287,2254,725,5056,996,21098,1676,15488,1579,6710,1236,20379,1740,8303,1186
0500000US37081,37081,"Guilford County, North Carolina",193040,287,90836,287,2896,714,5866,1065,21821,2285,17369,1886,5766,1196,24712,2478,12406,1414,102204,287,2012,565,7172,1171,27593,2340,19769,1848,8722,1330,24704,1872,12232,1444
1600000US5168000,5168000,"Roanoke city, Virginia",47041,283,21363,283,1438,741,1834,646,7299,1150,5100,1198,931,460,2605,663,2156,771,25678,283,1442,546,3207,913,5755,905,7022,1376,1934,671,4356,839,1962,727
