GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - High school graduate (includes equivalency),Margin of Error; Male: - High school graduate (includes equivalency),"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate degree,Margin of Error; Male: - Graduate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - High school graduate (includes equivalency),Margin of Error; Female: - High school graduate (includes equivalency),"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate degree,Margin of Error; Female: - Graduate degree
0400000US37,37,North Carolina,304995,4122,182313,3739,64105,4533,34248,4415,47044,4567,16075,2095,6018,1261,10343,1829,4480,1080,122682,2436,35530,3118,22792,3052,27817,2865,13849,1737,5699,1093,11230,2101,5765,1121
0500000US05119,05119,"Pulaski County, Arkansas",7173,300,4076,325,1102,494,479,220,1521,644,147,194,178,184,374,326,275,226,3097,436,342,262,312,329,1083,514,752,423,81,103,395,280,132,133
0500000US29095,29095,"Jackson County, Missouri",25570,*****,13940,*****,3693,974,2559,772,4226,1174,1143,453,571,424,1395,630,353,274,11630,*****,2693,721,1570,588,3664,873,1924,695,462,385,872,419,445,282
0500000US37067,37067,"Forsyth County, North Carolina",17539,*****,9982,414,2902,1039,2632,1173,2122,925,914,538,558,494,252,251,602,354,7557,414,2235,912,1873,690,1329,510,887,494,428,415,509,331,296,209
0500000US37081,37081,"Guilford County, North Carolina",13950,308,8851,347,3213,815,2042,628,1294,712,1005,545,199,164,879,492,219,191,5099,497,1662,511,1549,529,947,493,247,170,132,155,356,296,206,181
