GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - High school graduate (includes equivalency),Margin of Error; Male: - High school graduate (includes equivalency),"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate degree,Margin of Error; Male: - Graduate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - High school graduate (includes equivalency),Margin of Error; Female: - High school graduate (includes equivalency),"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate degree,Margin of Error; Female: - Graduate degree
0400000US37,37,North Carolina,324968,3798,191577,3790,63024,4086,33789,3520,51732,3282,17448,2303,6484,1523,12964,2375,6136,1387,133391,2869,35926,3278,20641,2510,31176,2902,21363,2512,5889,1253,13267,1776,5129,1296
0500000US05119,05119,"Pulaski County, Arkansas",8231,276,4474,399,1609,635,500,256,1227,494,425,365,116,139,527,389,70,119,3757,387,1498,598,318,280,1380,628,189,255,63,85,203,205,106,138
0500000US29095,29095,"Jackson County, Missouri",26514,*****,14421,*****,2881,973,2953,865,4657,1173,1821,632,465,251,1241,541,403,303,12093,*****,2222,711,1744,555,4504,1071,2129,746,143,160,820,413,531,370
0500000US37067,37067,"Forsyth County, North Carolina",17890,*****,10565,372,3096,894,2130,732,3260,1123,856,459,696,396,395,387,132,152,7325,372,1867,696,487,340,2619,994,1430,673,0,287,726,443,196,200
0500000US37081,37081,"Guilford County, North Carolina",15312,*****,8475,313,2382,751,1695,827,2712,912,930,460,303,259,453,334,0,287,6837,313,1420,533,1378,640,1332,540,1546,798,94,118,440,433,627,406
