GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - Regular high school diploma,Margin of Error; Male: - Regular high school diploma,Estimate; Male: - GED or alternative credential,Margin of Error; Male: - GED or alternative credential,"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate degree,Margin of Error; Male: - Graduate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - Regular high school diploma,Margin of Error; Female: - Regular high school diploma,Estimate; Female: - GED or alternative credential,Margin of Error; Female: - GED or alternative credential,"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate degree,Margin of Error; Female: - Graduate degree
0400000US37,37,North Carolina,4451196,3483,2127980,2258,81419,5279,183404,8540,469433,10880,107054,5729,458577,11421,170528,7346,425263,11960,232302,7722,2323216,2156,72282,3642,163026,7363,520717,10964,87367,4378,516807,10457,254491,8091,469285,11233,239241,7897
0500000US05119,05119,"Pulaski County, Arkansas",156896,719,74478,560,2057,1015,3336,883,13185,2003,3507,799,18183,2048,3105,976,18475,2084,12630,1626,82418,359,1661,666,3707,1056,18596,1818,2228,847,19200,1873,4888,1121,19305,2225,12833,1647
0500000US22055,22055,"Lafayette Parish, Louisiana",101900,198,49209,198,1992,787,2198,851,13669,2133,2747,1026,11698,1914,2325,980,9435,1492,5145,1089,52691,198,2551,810,2179,681,14236,1965,1857,855,13609,1842,3384,999,10852,1507,4023,1082
0500000US29095,29095,"Jackson County, Missouri",306634,798,147515,428,2901,780,9718,1451,34126,2268,6982,1425,33678,2038,10006,1526,31195,2173,18909,1849,159119,451,3765,919,9979,1456,40393,2286,5350,1216,39067,2707,11111,1491,30726,2088,18728,1540
0500000US37067,37067,"Forsyth County, North Carolina",151148,141,70370,13,1077,433,2896,774,15331,1997,3114,839,14149,1733,5467,1251,18588,1927,9748,1384,80778,140,1706,613,4515,1014,17801,1815,3179,906,17679,1946,7201,1025,19447,2063,9250,1327
0500000US37081,37081,"Guilford County, North Carolina",192016,1185,90580,619,1926,615,6158,1310,19222,2170,1763,560,17504,1924,5122,1311,25907,2441,12978,1699,101436,577,2181,684,5485,1233,21085,1885,3006,816,19963,2188,8314,1529,27046,2425,14356,2080
1600000US5168000,5168000,"Roanoke city, Virginia",45450,210,21188,210,1101,439,2501,832,4495,909,1716,533,4680,1125,1279,528,3753,946,1663,501,24262,210,802,347,2023,762,5260,917,1581,777,6107,1117,1587,662,3721,897,3181,776
