GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 years,Margin of Error; Male: - 20 years,Estimate; Male: - 21 years,Margin of Error; Male: - 21 years,Estimate; Male: - 22 to 24 years,Margin of Error; Male: - 22 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 39 years,Margin of Error; Male: - 35 to 39 years,Estimate; Male: - 40 to 44 years,Margin of Error; Male: - 40 to 44 years,Estimate; Male: - 45 to 49 years,Margin of Error; Male: - 45 to 49 years,Estimate; Male: - 50 to 54 years,Margin of Error; Male: - 50 to 54 years,Estimate; Male: - 55 to 59 years,Margin of Error; Male: - 55 to 59 years,Estimate; Male: - 60 and 61 years,Margin of Error; Male: - 60 and 61 years,Estimate; Male: - 62 to 64 years,Margin of Error; Male: - 62 to 64 years,Estimate; Male: - 65 and 66 years,Margin of Error; Male: - 65 and 66 years,Estimate; Male: - 67 to 69 years,Margin of Error; Male: - 67 to 69 years,Estimate; Male: - 70 to 74 years,Margin of Error; Male: - 70 to 74 years,Estimate; Male: - 75 to 79 years,Margin of Error; Male: - 75 to 79 years,Estimate; Male: - 80 to 84 years,Margin of Error; Male: - 80 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 years,Margin of Error; Female: - 20 years,Estimate; Female: - 21 years,Margin of Error; Female: - 21 years,Estimate; Female: - 22 to 24 years,Margin of Error; Female: - 22 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 39 years,Margin of Error; Female: - 35 to 39 years,Estimate; Female: - 40 to 44 years,Margin of Error; Female: - 40 to 44 years,Estimate; Female: - 45 to 49 years,Margin of Error; Female: - 45 to 49 years,Estimate; Female: - 50 to 54 years,Margin of Error; Female: - 50 to 54 years,Estimate; Female: - 55 to 59 years,Margin of Error; Female: - 55 to 59 years,Estimate; Female: - 60 and 61 years,Margin of Error; Female: - 60 and 61 years,Estimate; Female: - 62 to 64 years,Margin of Error; Female: - 62 to 64 years,Estimate; Female: - 65 and 66 years,Margin of Error; Female: - 65 and 66 years,Estimate; Female: - 67 to 69 years,Margin of Error; Female: - 67 to 69 years,Estimate; Female: - 70 to 74 years,Margin of Error; Female: - 70 to 74 years,Estimate; Female: - 75 to 79 years,Margin of Error; Female: - 75 to 79 years,Estimate; Female: - 80 to 84 years,Margin of Error; Female: - 80 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0400000US37,37,North Carolina,8856505,*****,4343478,6009,307692,3834,301303,7273,309804,6653,191982,3419,133241,4149,65044,4339,71048,4881,176839,6011,294390,4828,309529,4453,327453,7903,332982,7615,323355,2661,296434,3233,265770,4734,80880,3538,116336,4499,63024,3148,82322,3544,115462,3611,87760,3097,57720,2715,33108,2381,4513027,6009,295041,4248,275592,6433,294824,6120,178781,3365,121782,4056,63264,4436,57997,3599,167036,5971,293698,4213,302320,3630,315541,6524,354056,7443,338703,3417,310824,2671,286222,4868,97418,3960,127525,4868,73876,3108,97412,3655,144180,3764,130150,3879,97768,3604,89017,3918
0500000US05119,05119,"Pulaski County, Arkansas",367319,*****,176204,800,14394,520,13788,1299,11920,1362,7809,205,4235,130,1342,533,2699,864,7011,1036,11862,253,12148,370,12802,1359,12783,1329,13366,283,12940,398,11893,1132,3126,804,5349,1007,2155,519,3601,713,4265,666,2991,625,2039,555,1686,518,191115,800,13930,602,13847,1250,11225,1210,7204,165,3798,75,1682,630,1613,635,8117,909,11540,318,12776,298,13520,1291,13927,1359,14087,316,14692,375,13543,966,4254,945,4523,905,3318,775,4771,797,5063,818,5308,914,3760,799,4617,775
0500000US22055,22055,"Lafayette Parish, Louisiana",203091,*****,98706,472,7364,118,7236,997,6884,1057,4451,94,3685,757,1693,681,2287,791,4481,1045,7760,405,6725,392,6660,906,6900,875,7691,361,7174,294,5818,774,1435,474,1965,670,1209,460,1249,481,2308,471,1824,367,1207,426,700,342,104385,472,7469,301,7924,1044,6127,1050,4567,186,3224,130,2125,654,1112,524,5115,762,7742,275,6507,390,7055,1030,7862,996,8411,255,7061,141,5655,654,1756,555,2231,556,1507,505,1973,578,2988,554,2403,438,1355,443,2216,558
0500000US29095,29095,"Jackson County, Missouri",664078,*****,322017,591,25583,84,24902,1718,22272,1810,15093,268,8141,383,2623,726,4475,990,12619,1282,21803,435,21730,411,24875,2246,24145,2094,26287,603,21822,443,18656,1245,6762,992,7989,1069,4060,851,4776,778,8687,905,7871,832,4465,876,2381,603,342061,591,25134,156,23221,1574,21348,1559,14140,272,7548,324,2959,725,3756,786,12531,952,22753,294,22193,252,21061,1539,28106,1580,26912,558,24060,508,23248,1440,6033,992,8368,1177,4974,868,7421,896,10364,1075,9496,1262,9238,1102,7197,1102
0500000US37067,37067,"Forsyth County, North Carolina",332355,*****,159699,487,11995,183,11194,1381,11469,1347,6868,53,4665,409,1989,746,2836,1155,6016,1176,10437,192,11293,245,12222,1622,12349,1518,11744,472,10858,370,10999,901,2530,686,3777,688,2091,549,2884,589,4467,624,3973,597,2070,458,973,401,172656,487,11466,137,10041,1036,11505,1015,6550,59,4734,209,2002,808,1835,555,7140,931,10580,221,11277,279,12524,1210,13034,1239,12741,193,12746,514,11687,921,3543,736,3998,805,2861,697,3984,664,5737,735,5059,711,3576,731,4036,803
0500000US37081,37081,"Guilford County, North Carolina",451905,*****,218319,651,15656,272,13749,1393,16673,1388,9360,293,6427,208,2532,792,4710,1184,8572,1053,13235,398,15680,214,16573,1289,16819,1312,16785,582,15572,602,14854,1166,4367,852,4602,919,3218,730,3439,789,6258,763,5357,730,2429,574,1452,502,233586,651,14333,272,13537,1198,15003,1204,9108,316,8591,405,4317,1067,2929,795,9433,1332,13198,413,15761,428,15015,1493,19660,1559,17904,519,16458,447,15564,1335,4969,950,5886,1020,3217,647,4684,762,7533,832,7710,894,5064,915,3712,773
0500000US51770,51770,"Roanoke city, Virginia",91552,*****,41929,644,2192,365,3637,623,2633,699,1264,454,759,299,576,278,818,382,839,314,2997,216,2654,357,3649,607,3313,692,3471,339,2848,324,3085,521,762,384,1140,464,685,341,1033,398,985,365,988,419,1243,416,358,267,49623,644,3070,366,2999,652,2707,637,2304,434,1202,475,502,280,547,362,551,242,3248,520,2821,330,3417,776,3818,796,4062,489,2909,427,3612,516,928,416,1016,362,995,411,1176,468,1729,443,2045,612,2367,654,1598,515
