GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - Regular high school diploma,Margin of Error; Male: - Regular high school diploma,Estimate; Male: - GED or alternative credential,Margin of Error; Male: - GED or alternative credential,"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate degree,Margin of Error; Male: - Graduate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - Regular high school diploma,Margin of Error; Female: - Regular high school diploma,Estimate; Female: - GED or alternative credential,Margin of Error; Female: - GED or alternative credential,"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate degree,Margin of Error; Female: - Graduate degree
0400000US37,37,North Carolina,1203197,6064,534101,4915,35905,3301,86887,5263,162284,5844,27346,2699,117151,6351,32045,2726,52487,4336,19996,2315,669096,3728,40601,2872,85176,4911,169393,6454,22765,2159,174987,6693,54532,4089,86462,4884,35180,2801
0500000US05119,05119,"Pulaski County, Arkansas",72856,796,32126,626,1858,685,3307,1310,11430,1664,2284,828,5919,1548,1863,849,3327,1192,2138,864,40730,463,1622,679,4582,1181,10668,1680,1363,574,11411,1787,4240,984,4087,1008,2757,791
0500000US22055,22055,"Lafayette Parish, Louisiana",30232,543,13593,305,1815,620,2258,662,4060,1052,435,328,3193,885,156,200,1315,735,361,230,16639,312,2069,619,2497,1106,5686,1155,522,397,3378,903,1189,619,827,525,471,299
0500000US29095,29095,"Jackson County, Missouri",89764,1010,38616,684,1494,554,4966,1290,13323,2068,2153,733,8623,1715,3094,981,3120,977,1843,667,51148,717,1454,536,5331,1217,12993,1751,2157,614,17700,1919,4067,999,4466,1071,2980,802
0500000US37067,37067,"Forsyth County, North Carolina",52920,339,22611,328,875,482,2607,869,8068,1410,1117,437,4939,1361,1153,569,3206,963,646,452,30309,271,933,458,3531,1028,8609,1649,1438,685,7208,1311,1813,824,4819,1125,1958,632
0500000US37081,37081,"Guilford County, North Carolina",87455,999,38916,651,2136,784,5184,1439,12815,1638,1465,568,10286,1669,1328,558,3996,1040,1706,686,48539,540,2159,485,3825,1176,13769,1625,1620,656,13275,1662,2492,797,8305,1460,3094,836
0500000US51770,51770,"Roanoke city, Virginia",15730,720,6640,594,429,261,944,473,1589,514,363,264,1847,714,1168,655,253,295,47,82,9090,359,646,349,1271,469,2487,685,103,144,2801,821,770,462,782,350,230,217
