GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - Regular high school diploma,Margin of Error; Male: - Regular high school diploma,Estimate; Male: - GED or alternative credential,Margin of Error; Male: - GED or alternative credential,"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate degree,Margin of Error; Male: - Graduate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - Regular high school diploma,Margin of Error; Female: - Regular high school diploma,Estimate; Female: - GED or alternative credential,Margin of Error; Female: - GED or alternative credential,"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate degree,Margin of Error; Female: - Graduate degree
0100000US,,United States,27313996,25670,13636592,15555,3171456,31101,2248409,27549,3166729,25774,546652,13173,2234885,26733,650897,15488,1097361,18566,520203,14118,13677404,14898,2977481,28686,1923917,27048,3027181,24576,484016,9825,2473740,27574,846897,16321,1333993,21344,610179,14340
0400000US37,37,North Carolina,389833,4678,208420,4135,60423,4741,36311,3698,47767,4882,6376,1777,31417,2843,7192,1864,12574,2093,6360,1412,181413,3234,47874,2969,26937,2941,39168,3274,4317,1257,26436,2819,10836,1915,17931,2449,7914,1508
0500000US37063,37063,"Durham County, North Carolina",18865,*****,10749,243,3079,918,2807,975,1874,821,346,211,1194,562,309,350,838,473,302,237,8116,243,2577,732,1080,647,919,525,0,289,1399,618,289,256,668,367,1184,646
0500000US37067,37067,"Forsyth County, North Carolina",19726,*****,9985,281,3787,1050,1896,880,2625,920,44,76,1028,601,155,167,345,227,105,131,9741,281,2706,707,2144,783,2270,779,411,485,1211,669,192,168,491,365,316,250
0500000US37081,37081,"Guilford County, North Carolina",17345,*****,9652,357,2927,1278,613,483,3015,817,121,148,450,349,134,184,1853,1314,539,299,7693,357,1747,762,745,386,2557,921,73,127,804,587,362,285,1037,572,368,241
