GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - Regular high school diploma,Margin of Error; Male: - Regular high school diploma,Estimate; Male: - GED or alternative credential,Margin of Error; Male: - GED or alternative credential,"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate or professional degree,Margin of Error; Male: - Graduate or professional degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - Regular high school diploma,Margin of Error; Female: - Regular high school diploma,Estimate; Female: - GED or alternative credential,Margin of Error; Female: - GED or alternative credential,"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate or professional degree,Margin of Error; Female: - Graduate or professional degree
0100000US,,United States,26472921,37293,12197506,24124,504081,12880,1393611,21572,3600751,31934,712967,13265,2856150,35138,875766,19317,1484335,21795,769845,17302,14275415,25238,531597,12436,1312738,21749,3570590,31374,502501,12516,3576735,33604,1378831,21950,2047716,26242,1354707,20694
0400000US37,37,North Carolina,1439450,7477,643482,4962,26224,3037,78929,4909,198304,6250,31823,3021,157871,6353,41238,3727,80900,4702,28193,2756,795968,4790,30559,2762,74116,4473,189125,7015,24394,3050,203280,8674,78929,5176,124220,5408,71345,4394
0500000US37063,37063,"Durham County, North Carolina",74922,1460,33581,747,1748,674,5105,1222,7218,1374,2248,1062,8057,1585,852,458,5733,1564,2620,931,41341,949,1054,528,3770,1323,8274,1690,1185,700,10163,1971,1880,709,7747,1576,7268,1627
0500000US37067,37067,"Forsyth County, North Carolina",62605,1107,27450,480,789,386,2800,1144,8812,1447,816,421,7479,1295,2009,760,3499,987,1246,533,35155,875,1050,539,2642,636,8685,1598,638,257,9867,1651,3279,855,6277,1360,2717,867
0500000US37081,37081,"Guilford County, North Carolina",112675,999,49255,568,876,340,6267,1463,13622,1773,1663,580,11772,1715,4899,1501,7974,1620,2182,764,63420,672,1173,537,4880,1291,14991,1967,1411,647,17199,2174,6989,1705,11114,1961,5663,1459
