GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - Regular high school diploma,Margin of Error; Male: - Regular high school diploma,Estimate; Male: - GED or alternative credential,Margin of Error; Male: - GED or alternative credential,"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate degree,Margin of Error; Male: - Graduate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - Regular high school diploma,Margin of Error; Female: - Regular high school diploma,Estimate; Female: - GED or alternative credential,Margin of Error; Female: - GED or alternative credential,"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate degree,Margin of Error; Female: - Graduate degree
0100000US,,United States,26106587,21180,13481381,14803,3244487,34697,2232458,31823,3107491,33151,534721,14794,2161021,29323,631475,14345,1075432,19315,494296,12371,12625206,12039,2897101,26113,1836180,26145,2737357,24666,449970,11912,2240513,22794,745528,14553,1183221,18155,535336,12218
0400000US37,37,North Carolina,342456,3906,194729,3563,66176,5292,32419,3092,38298,4280,6522,1623,25298,2919,6970,1584,13118,2242,5928,1556,147727,2801,40643,2954,25973,3026,28068,2726,2895,977,21714,2214,7529,1547,13929,1868,6976,1286
0500000US37063,37063,"Durham County, North Carolina",17370,*****,11028,324,4461,1044,986,577,1695,929,386,280,1866,746,362,399,839,522,433,380,6342,324,2187,731,879,416,891,501,98,154,1069,642,0,287,552,371,666,389
0500000US37067,37067,"Forsyth County, North Carolina",18789,*****,10839,*****,3754,1201,1231,734,1846,900,719,523,1849,966,236,198,1096,621,108,134,7950,*****,2313,695,1376,588,1310,615,357,325,1180,695,546,415,476,278,392,279
0500000US37081,37081,"Guilford County, North Carolina",15674,682,8619,700,1879,703,2333,864,2106,950,458,387,744,570,378,290,465,313,256,247,7055,380,1457,682,1513,595,1099,509,53,92,951,388,329,370,1077,474,576,414
