GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 years,Margin of Error; Male: - 20 years,Estimate; Male: - 21 years,Margin of Error; Male: - 21 years,Estimate; Male: - 22 to 24 years,Margin of Error; Male: - 22 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 39 years,Margin of Error; Male: - 35 to 39 years,Estimate; Male: - 40 to 44 years,Margin of Error; Male: - 40 to 44 years,Estimate; Male: - 45 to 49 years,Margin of Error; Male: - 45 to 49 years,Estimate; Male: - 50 to 54 years,Margin of Error; Male: - 50 to 54 years,Estimate; Male: - 55 to 59 years,Margin of Error; Male: - 55 to 59 years,Estimate; Male: - 60 and 61 years,Margin of Error; Male: - 60 and 61 years,Estimate; Male: - 62 to 64 years,Margin of Error; Male: - 62 to 64 years,Estimate; Male: - 65 and 66 years,Margin of Error; Male: - 65 and 66 years,Estimate; Male: - 67 to 69 years,Margin of Error; Male: - 67 to 69 years,Estimate; Male: - 70 to 74 years,Margin of Error; Male: - 70 to 74 years,Estimate; Male: - 75 to 79 years,Margin of Error; Male: - 75 to 79 years,Estimate; Male: - 80 to 84 years,Margin of Error; Male: - 80 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 years,Margin of Error; Female: - 20 years,Estimate; Female: - 21 years,Margin of Error; Female: - 21 years,Estimate; Female: - 22 to 24 years,Margin of Error; Female: - 22 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 39 years,Margin of Error; Female: - 35 to 39 years,Estimate; Female: - 40 to 44 years,Margin of Error; Female: - 40 to 44 years,Estimate; Female: - 45 to 49 years,Margin of Error; Female: - 45 to 49 years,Estimate; Female: - 50 to 54 years,Margin of Error; Female: - 50 to 54 years,Estimate; Female: - 55 to 59 years,Margin of Error; Female: - 55 to 59 years,Estimate; Female: - 60 and 61 years,Margin of Error; Female: - 60 and 61 years,Estimate; Female: - 62 to 64 years,Margin of Error; Female: - 62 to 64 years,Estimate; Female: - 65 and 66 years,Margin of Error; Female: - 65 and 66 years,Estimate; Female: - 67 to 69 years,Margin of Error; Female: - 67 to 69 years,Estimate; Female: - 70 to 74 years,Margin of Error; Female: - 70 to 74 years,Estimate; Female: - 75 to 79 years,Margin of Error; Female: - 75 to 79 years,Estimate; Female: - 80 to 84 years,Margin of Error; Female: - 80 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0100000US,,United States,311591919,*****,153267861,29450,10258117,17559,10384771,49538,10636801,46950,6539994,15203,4680974,18214,2488989,28533,2389475,24358,6435552,33728,10640680,15112,10251662,18328,9822749,45452,10485486,48291,10951047,15664,11039046,18247,9775709,29164,3540293,25308,5030270,27181,2575371,25302,3487306,27140,4412234,26071,3226282,17615,2330345,19270,1884708,15418,158324058,29450,9809711,16353,9992008,41125,10117730,36616,6171569,15503,4429937,22080,2344794,25872,2300751,30077,6139076,37955,10448226,18085,10199778,15799,9888423,36350,10631052,37883,11191305,15819,11471989,14914,10398602,38657,3837896,29693,5482431,31548,2832346,19580,3949049,27539,5232923,28524,4158172,24562,3482553,21319,3813737,25299
0400000US37,37,North Carolina,9656401,*****,4687843,7014,311491,4785,320602,7454,337023,7595,188833,4427,147065,5349,81084,5932,71784,4934,195212,7275,303970,4083,310470,4552,304646,9279,341752,9742,340133,4022,327361,3478,293720,6281,110200,5430,158981,5638,82020,3761,112154,4210,140336,4140,101320,3456,61085,3236,46601,2743,4968558,7014,315232,5380,308282,8799,323689,9277,183990,3950,144003,4999,71372,5013,75529,5453,181853,7338,310469,3640,321486,4268,321043,9900,352013,9093,351155,3826,350951,3326,329860,6523,113906,5266,181285,5786,90668,4486,126154,5205,174613,5426,133905,5359,104442,3828,102658,5001
0500000US37063,37063,"Durham County, North Carolina",273392,*****,130544,751,11034,433,8541,1064,7766,992,4541,422,4262,748,2034,833,1715,734,6773,1391,12066,299,12260,691,9396,1410,9245,1476,8293,533,7881,566,7054,1102,3014,961,3775,959,1685,547,1963,600,2800,639,1589,703,1746,505,1111,485,142848,751,9891,396,8447,1673,7631,1559,4013,422,4756,557,1791,660,2106,820,7582,1239,13464,518,12401,577,8775,1232,9268,1317,9731,853,10720,1059,9310,1121,2232,598,5014,1073,2160,656,1708,492,4053,666,2988,783,1991,596,2816,756
0500000US37067,37067,"Forsyth County, North Carolina",354952,*****,168449,395,12200,283,12443,1308,12360,1321,6934,5,4962,562,2584,819,2887,936,6168,1290,10968,512,10933,287,10874,1399,11790,1401,12328,294,11456,307,10826,1014,3960,920,5011,791,2156,585,4615,654,4660,766,4242,602,2058,525,2034,505,186503,395,11574,244,10389,1157,13184,1177,6866,210,6336,1107,3703,873,2424,781,6860,1358,11663,133,11894,298,12683,1470,12038,1459,12848,469,13387,142,13075,1177,3794,823,6431,1078,3123,628,4406,863,6377,803,4379,686,4929,826,4140,685
0500000US37081,37081,"Guilford County, North Carolina",495279,*****,235089,671,15625,522,16495,1842,16173,1849,9901,433,7776,351,3025,1052,2676,897,12987,1214,16113,121,15507,91,15071,1968,16929,1987,17068,286,16660,355,14597,1379,5157,1154,7629,993,3081,776,5122,923,7006,961,5061,667,3117,722,2313,620,260190,671,15269,493,15001,1663,16709,1657,9738,416,9819,649,4059,1053,6944,1710,9957,1883,17463,147,16636,220,16482,1923,18883,1836,18012,608,17825,472,16066,1281,5910,1129,8846,1255,3839,803,6236,1031,8502,1104,6997,1046,5697,1090,5300,1101
