GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 years,Margin of Error; Male: - 20 years,Estimate; Male: - 21 years,Margin of Error; Male: - 21 years,Estimate; Male: - 22 to 24 years,Margin of Error; Male: - 22 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 39 years,Margin of Error; Male: - 35 to 39 years,Estimate; Male: - 40 to 44 years,Margin of Error; Male: - 40 to 44 years,Estimate; Male: - 45 to 49 years,Margin of Error; Male: - 45 to 49 years,Estimate; Male: - 50 to 54 years,Margin of Error; Male: - 50 to 54 years,Estimate; Male: - 55 to 59 years,Margin of Error; Male: - 55 to 59 years,Estimate; Male: - 60 and 61 years,Margin of Error; Male: - 60 and 61 years,Estimate; Male: - 62 to 64 years,Margin of Error; Male: - 62 to 64 years,Estimate; Male: - 65 and 66 years,Margin of Error; Male: - 65 and 66 years,Estimate; Male: - 67 to 69 years,Margin of Error; Male: - 67 to 69 years,Estimate; Male: - 70 to 74 years,Margin of Error; Male: - 70 to 74 years,Estimate; Male: - 75 to 79 years,Margin of Error; Male: - 75 to 79 years,Estimate; Male: - 80 to 84 years,Margin of Error; Male: - 80 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 years,Margin of Error; Female: - 20 years,Estimate; Female: - 21 years,Margin of Error; Female: - 21 years,Estimate; Female: - 22 to 24 years,Margin of Error; Female: - 22 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 39 years,Margin of Error; Female: - 35 to 39 years,Estimate; Female: - 40 to 44 years,Margin of Error; Female: - 40 to 44 years,Estimate; Female: - 45 to 49 years,Margin of Error; Female: - 45 to 49 years,Estimate; Female: - 50 to 54 years,Margin of Error; Female: - 50 to 54 years,Estimate; Female: - 55 to 59 years,Margin of Error; Female: - 55 to 59 years,Estimate; Female: - 60 and 61 years,Margin of Error; Female: - 60 and 61 years,Estimate; Female: - 62 to 64 years,Margin of Error; Female: - 62 to 64 years,Estimate; Female: - 65 and 66 years,Margin of Error; Female: - 65 and 66 years,Estimate; Female: - 67 to 69 years,Margin of Error; Female: - 67 to 69 years,Estimate; Female: - 70 to 74 years,Margin of Error; Female: - 70 to 74 years,Estimate; Female: - 75 to 79 years,Margin of Error; Female: - 75 to 79 years,Estimate; Female: - 80 to 84 years,Margin of Error; Female: - 80 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0100000US,,United States,299398485,*****,147434940,20867,10421888,12622,10098366,42517,10587454,38138,6641247,13099,4504703,20650,2346861,25213,2268506,25010,6205974,31261,10356272,19216,9893240,18875,10675120,39819,11273754,41206,11283628,14712,10037576,14189,8762788,28977,2697559,23377,3773329,24257,2096170,16850,2745928,17204,3835107,19351,3168881,20200,2210627,17294,1549962,17667,151963545,20868,9963885,13491,9650399,36392,10090811,36106,6311093,12127,4240279,17779,2186070,22994,2099728,25946,5848397,31791,9976440,17921,9679647,14300,10559537,37668,11384220,36790,11554415,13003,10449742,12436,9286365,29382,2918530,21934,4179658,26328,2382333,20846,3146519,21160,4730629,21322,4323137,24634,3544895,22093,3456816,19745
0400000US37,37,North Carolina,8856505,*****,4343478,6009,307692,3834,301303,7273,309804,6653,191982,3419,133241,4149,65044,4339,71048,4881,176839,6011,294390,4828,309529,4453,327453,7903,332982,7615,323355,2661,296434,3233,265770,4734,80880,3538,116336,4499,63024,3148,82322,3544,115462,3611,87760,3097,57720,2715,33108,2381,4513027,6009,295041,4248,275592,6433,294824,6120,178781,3365,121782,4056,63264,4436,57997,3599,167036,5971,293698,4213,302320,3630,315541,6524,354056,7443,338703,3417,310824,2671,286222,4868,97418,3960,127525,4868,73876,3108,97412,3655,144180,3764,130150,3879,97768,3604,89017,3918
0500000US37063,37063,"Durham County, North Carolina",246896,*****,120175,630,10100,236,8015,1242,8350,1245,4524,123,3763,507,2147,785,2340,753,5426,803,9645,308,10812,4,11211,1479,8900,1284,7869,447,7529,415,6382,955,1708,581,2534,680,1316,428,1648,496,2133,475,1464,401,1296,346,1063,366,126721,630,9452,284,8486,1428,7147,1364,4076,162,3669,497,1596,551,2412,745,5051,862,9169,275,10596,4,8908,1190,11528,1136,9456,528,8465,429,6175,966,2876,846,3532,872,2086,501,2394,635,2156,564,2422,462,3056,596,2013,598
0500000US37067,37067,"Forsyth County, North Carolina",332355,*****,159699,487,11995,183,11194,1381,11469,1347,6868,53,4665,409,1989,746,2836,1155,6016,1176,10437,192,11293,245,12222,1622,12349,1518,11744,472,10858,370,10999,901,2530,686,3777,688,2091,549,2884,589,4467,624,3973,597,2070,458,973,401,172656,487,11466,137,10041,1036,11505,1015,6550,59,4734,209,2002,808,1835,555,7140,931,10580,221,11277,279,12524,1210,13034,1239,12741,193,12746,514,11687,921,3543,736,3998,805,2861,697,3984,664,5737,735,5059,711,3576,731,4036,803
0500000US37081,37081,"Guilford County, North Carolina",451905,*****,218319,651,15656,272,13749,1393,16673,1388,9360,293,6427,208,2532,792,4710,1184,8572,1053,13235,398,15680,214,16573,1289,16819,1312,16785,582,15572,602,14854,1166,4367,852,4602,919,3218,730,3439,789,6258,763,5357,730,2429,574,1452,502,233586,651,14333,272,13537,1198,15003,1204,9108,316,8591,405,4317,1067,2929,795,9433,1332,13198,413,15761,428,15015,1493,19660,1559,17904,519,16458,447,15564,1335,4969,950,5886,1020,3217,647,4684,762,7533,832,7710,894,5064,915,3712,773
