GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - High school graduate (includes equivalency),Margin of Error; Male: - High school graduate (includes equivalency),"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate degree,Margin of Error; Male: - Graduate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - High school graduate (includes equivalency),Margin of Error; Female: - High school graduate (includes equivalency),"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate degree,Margin of Error; Female: - Graduate degree
0100000US,,United States,24823009,22299,12808052,13510,3122550,31732,2102208,26045,3706684,37490,1760825,26748,607105,15677,1044157,18349,464523,11268,12014957,14061,2801481,22083,1758594,25983,3297414,25622,1844740,21587,707503,13974,1106755,17605,498470,11356
0400000US37,37,North Carolina,324968,3798,191577,3790,63024,4086,33789,3520,51732,3282,17448,2303,6484,1523,12964,2375,6136,1387,133391,2869,35926,3278,20641,2510,31176,2902,21363,2512,5889,1253,13267,1776,5129,1296
0500000US37063,37063,"Durham County, North Carolina",17428,*****,11723,573,3655,1287,2317,898,4152,1284,609,517,565,444,99,120,326,275,5705,573,1912,784,836,434,1066,596,417,327,324,281,559,475,591,459
0500000US37067,37067,"Forsyth County, North Carolina",17890,*****,10565,372,3096,894,2130,732,3260,1123,856,459,696,396,395,387,132,152,7325,372,1867,696,487,340,2619,994,1430,673,0,287,726,443,196,200
0500000US37081,37081,"Guilford County, North Carolina",15312,*****,8475,313,2382,751,1695,827,2712,912,930,460,303,259,453,334,0,287,6837,313,1420,533,1378,640,1332,540,1546,798,94,118,440,433,627,406
