GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - Regular high school diploma,Margin of Error; Male: - Regular high school diploma,Estimate; Male: - GED or alternative credential,Margin of Error; Male: - GED or alternative credential,"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate or professional degree,Margin of Error; Male: - Graduate or professional degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - Regular high school diploma,Margin of Error; Female: - Regular high school diploma,Estimate; Female: - GED or alternative credential,Margin of Error; Female: - GED or alternative credential,"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate or professional degree,Margin of Error; Female: - Graduate or professional degree
0100000US,,United States,25944692,33238,11937836,20180,514953,11724,1438107,20610,3415907,32643,718059,12239,2831195,28751,846162,16604,1431291,24094,742162,14620,14006856,24949,553598,12768,1320413,17568,3482840,31407,496342,11267,3582760,30965,1329942,23731,1964394,25462,1276567,20870
0400000US37,37,North Carolina,1407993,7353,627065,4371,25995,2718,81108,4756,184444,7352,35269,3494,152025,7260,42627,3932,73683,5074,31914,3244,780928,4962,29101,2787,79810,4618,181574,6778,25507,2293,204591,7476,79933,4644,116256,6258,64156,4414
0500000US37063,37063,"Durham County, North Carolina",74917,882,32527,500,782,534,2794,977,6060,1289,2083,732,7778,1740,2993,1167,6828,1733,3209,1060,42390,604,737,470,5402,1543,6517,1535,1848,736,7585,1603,4074,1091,11204,1763,5023,1436
0500000US37067,37067,"Forsyth County, North Carolina",60510,1044,26145,654,671,319,2372,777,8265,1322,427,239,8158,1660,1011,406,4043,1145,1198,565,34365,701,762,346,2619,973,7787,1524,922,467,9638,1293,2966,877,5910,1305,3761,1002
0500000US37081,37081,"Guilford County, North Carolina",108725,1625,46695,1249,2049,802,5091,1314,14041,1931,1479,780,12556,2294,2327,895,6002,1387,3150,991,62030,891,2553,973,4645,1004,13299,2090,1812,906,17257,2268,5379,1457,10810,1792,6275,1218
