GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - No schooling completed,Margin of Error; Male: - No schooling completed,Estimate; Male: - Nursery to 4th grade,Margin of Error; Male: - Nursery to 4th grade,Estimate; Male: - 5th and 6th grade,Margin of Error; Male: - 5th and 6th grade,Estimate; Male: - 7th and 8th grade,Margin of Error; Male: - 7th and 8th grade,Estimate; Male: - 9th grade,Margin of Error; Male: - 9th grade,Estimate; Male: - 10th grade,Margin of Error; Male: - 10th grade,Estimate; Male: - 11th grade,Margin of Error; Male: - 11th grade,"Estimate; Male: - 12th grade, no diploma","Margin of Error; Male: - 12th grade, no diploma",Estimate; Male: - High school graduate (includes equivalency),Margin of Error; Male: - High school graduate (includes equivalency),"Estimate; Male: - Some college, less than 1 year","Margin of Error; Male: - Some college, less than 1 year","Estimate; Male: - Some college, 1 or more years, no degree","Margin of Error; Male: - Some college, 1 or more years, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Master's degree,Margin of Error; Male: - Master's degree,Estimate; Male: - Professional school degree,Margin of Error; Male: - Professional school degree,Estimate; Male: - Doctorate degree,Margin of Error; Male: - Doctorate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - No schooling completed,Margin of Error; Female: - No schooling completed,Estimate; Female: - Nursery to 4th grade,Margin of Error; Female: - Nursery to 4th grade,Estimate; Female: - 5th and 6th grade,Margin of Error; Female: - 5th and 6th grade,Estimate; Female: - 7th and 8th grade,Margin of Error; Female: - 7th and 8th grade,Estimate; Female: - 9th grade,Margin of Error; Female: - 9th grade,Estimate; Female: - 10th grade,Margin of Error; Female: - 10th grade,Estimate; Female: - 11th grade,Margin of Error; Female: - 11th grade,"Estimate; Female: - 12th grade, no diploma","Margin of Error; Female: - 12th grade, no diploma",Estimate; Female: - High school graduate (includes equivalency),Margin of Error; Female: - High school graduate (includes equivalency),"Estimate; Female: - Some college, less than 1 year","Margin of Error; Female: - Some college, less than 1 year","Estimate; Female: - Some college, 1 or more years, no degree","Margin of Error; Female: - Some college, 1 or more years, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Master's degree,Margin of Error; Female: - Master's degree,Estimate; Female: - Professional school degree,Margin of Error; Female: - Professional school degree,Estimate; Female: - Doctorate degree,Margin of Error; Female: - Doctorate degree
0100000US,,United States,195932824,66369,94359941,38315,888204,17795,898270,15698,1938579,27954,2613917,25304,2130391,23331,2481655,25747,2537558,27519,2102043,23852,28313846,79010,5402596,41367,12416726,53285,6336374,38601,16301299,66889,6290273,35270,2284564,22635,1423646,17607,101572883,35355,932349,12963,858321,15167,1846766,24597,2767149,26585,2078444,21785,2582317,25440,2613344,30249,1976788,20837,30810108,79655,6624864,38947,13741492,49798,8149828,47177,17194888,58664,7146858,41866,1483550,17930,765817,12200
0400000US37,37,North Carolina,5845235,7900,2786525,5960,22807,2792,27124,3077,61916,4035,92878,5177,93577,5551,105718,5481,88227,4863,51253,3672,840867,13992,157695,5963,346528,8362,197221,7312,452757,9206,158491,5941,50414,3259,39052,2626,3058710,5158,19600,2232,17250,1926,50094,3195,92486,5235,81898,4595,103148,5111,94533,5389,48697,3684,898081,11784,202086,6150,422728,11613,277745,8029,514125,9720,178840,6272,33528,2568,23871,1917
0500000US37063,37063,"Durham County, North Carolina",160342,457,75510,479,883,552,1299,820,1121,635,2044,797,3031,1184,2482,937,1868,698,1357,513,18830,2059,3038,875,7655,1459,3554,846,14636,1581,6961,1114,2613,699,4138,887,84832,430,585,470,668,510,1926,646,1504,632,1327,682,1820,532,1779,742,797,446,16105,2148,4048,873,10455,1626,6875,1442,22275,1879,8928,1385,2507,887,3233,790
0500000US37067,37067,"Forsyth County, North Carolina",220050,526,102667,556,721,461,383,283,2551,994,2297,820,3776,1197,2567,754,2726,930,2737,1007,27182,2194,4915,1007,12556,2013,6900,1384,22061,1934,5594,1032,3506,807,2195,576,117383,509,587,544,260,276,1573,565,3257,857,3342,935,1913,605,3064,763,1655,577,31918,2535,7874,1274,17733,2084,9530,1702,23883,2091,8080,1131,1504,481,1210,558
0500000US37081,37081,"Guilford County, North Carolina",296975,846,140640,735,1156,628,1282,548,2775,734,2473,809,4593,1115,4300,1002,2994,722,2139,659,33912,2418,7878,1219,23359,2237,7858,1082,30435,2242,9940,1386,2886,726,2660,657,156335,876,758,439,360,308,2776,892,3827,813,3390,857,4434,1046,4061,902,2495,724,42348,2480,9412,1271,22174,2225,11866,1838,34324,2636,10565,1348,1532,526,2013,711
