GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - No schooling completed,Margin of Error; Male: - No schooling completed,Estimate; Male: - Nursery to 4th grade,Margin of Error; Male: - Nursery to 4th grade,Estimate; Male: - 5th and 6th grade,Margin of Error; Male: - 5th and 6th grade,Estimate; Male: - 7th and 8th grade,Margin of Error; Male: - 7th and 8th grade,Estimate; Male: - 9th grade,Margin of Error; Male: - 9th grade,Estimate; Male: - 10th grade,Margin of Error; Male: - 10th grade,Estimate; Male: - 11th grade,Margin of Error; Male: - 11th grade,"Estimate; Male: - 12th grade, no diploma","Margin of Error; Male: - 12th grade, no diploma",Estimate; Male: - High school graduate (includes equivalency),Margin of Error; Male: - High school graduate (includes equivalency),"Estimate; Male: - Some college, less than 1 year","Margin of Error; Male: - Some college, less than 1 year","Estimate; Male: - Some college, 1 or more years, no degree","Margin of Error; Male: - Some college, 1 or more years, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Master's degree,Margin of Error; Male: - Master's degree,Estimate; Male: - Professional school degree,Margin of Error; Male: - Professional school degree,Estimate; Male: - Doctorate degree,Margin of Error; Male: - Doctorate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - No schooling completed,Margin of Error; Female: - No schooling completed,Estimate; Female: - Nursery to 4th grade,Margin of Error; Female: - Nursery to 4th grade,Estimate; Female: - 5th and 6th grade,Margin of Error; Female: - 5th and 6th grade,Estimate; Female: - 7th and 8th grade,Margin of Error; Female: - 7th and 8th grade,Estimate; Female: - 9th grade,Margin of Error; Female: - 9th grade,Estimate; Female: - 10th grade,Margin of Error; Female: - 10th grade,Estimate; Female: - 11th grade,Margin of Error; Female: - 11th grade,"Estimate; Female: - 12th grade, no diploma","Margin of Error; Female: - 12th grade, no diploma",Estimate; Female: - High school graduate (includes equivalency),Margin of Error; Female: - High school graduate (includes equivalency),"Estimate; Female: - Some college, less than 1 year","Margin of Error; Female: - Some college, less than 1 year","Estimate; Female: - Some college, 1 or more years, no degree","Margin of Error; Female: - Some college, 1 or more years, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Master's degree,Margin of Error; Female: - Master's degree,Estimate; Female: - Professional school degree,Margin of Error; Female: - Professional school degree,Estimate; Female: - Doctorate degree,Margin of Error; Female: - Doctorate degree
0100000US,,United States,197892369,69080,95390158,37815,848107,16482,881624,19030,2022703,29647,2509055,24038,2120037,25039,2442146,28321,2502187,25971,2022003,25217,28684978,79090,5428212,43879,12610384,55251,6402280,42648,16740689,68384,6476135,32290,2283361,20323,1416257,19774,102502211,38338,914253,13507,837141,14940,1901434,21257,2661001,25745,2047091,25590,2506954,29099,2573796,29629,1883911,22531,30973337,88263,6627343,41084,13856373,58456,8302508,53147,17623788,69234,7505716,41988,1516303,19645,771262,13389
0400000US37,37,North Carolina,5959907,8004,2829272,6932,20581,2385,26080,2712,59302,4685,92810,4953,91240,5076,105011,4645,83552,4895,49682,3993,858060,12503,155348,6314,369230,9223,194859,6930,474690,9925,155873,6011,53939,3348,39015,2880,3130635,5421,17769,1753,16257,2132,43972,3348,89012,5280,83971,4436,93186,5136,93783,5296,47479,3843,908813,13760,209054,6808,427053,11264,296715,7822,541289,9680,208015,7300,33043,2684,21224,2327
0500000US37063,37063,"Durham County, North Carolina",165832,443,78929,785,876,649,150,240,2105,887,2642,985,1784,863,2633,808,1252,457,1209,709,17452,2081,3359,863,10412,1457,4567,1075,16891,1672,6828,1119,2497,687,4272,963,86903,689,480,388,451,329,1664,848,1371,645,1495,704,2460,899,1515,714,1410,638,15982,2150,3948,1027,9834,1547,6252,1280,22926,2154,11755,1477,2439,570,2921,760
0500000US37067,37067,"Forsyth County, North Carolina",223311,416,104581,447,1270,670,791,650,2137,921,2022,677,3500,946,3406,896,2159,645,1570,532,31397,2202,5507,986,13923,1764,7388,1280,19019,1810,5853,1089,2891,695,1748,513,118730,494,334,279,398,256,1728,709,2579,759,1337,512,2914,949,2916,992,1673,624,34288,2623,7293,1292,15662,2012,9104,1567,27496,2209,8927,1126,1477,469,604,336
0500000US37081,37081,"Guilford County, North Carolina",305027,312,142961,540,469,319,303,265,1755,632,4351,913,2989,884,4676,1146,3411,1011,2941,735,39868,3029,7555,1468,19864,1943,8070,1499,31560,2956,9619,1341,2700,653,2830,610,162066,484,795,456,1227,657,1332,596,2991,967,2624,996,3677,1123,4157,1177,3882,1247,45360,2842,10192,1459,20667,2029,11726,1677,35413,2460,14653,1718,1843,635,1527,526
