GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - No schooling completed,Margin of Error; Male: - No schooling completed,Estimate; Male: - Nursery to 4th grade,Margin of Error; Male: - Nursery to 4th grade,Estimate; Male: - 5th and 6th grade,Margin of Error; Male: - 5th and 6th grade,Estimate; Male: - 7th and 8th grade,Margin of Error; Male: - 7th and 8th grade,Estimate; Male: - 9th grade,Margin of Error; Male: - 9th grade,Estimate; Male: - 10th grade,Margin of Error; Male: - 10th grade,Estimate; Male: - 11th grade,Margin of Error; Male: - 11th grade,"Estimate; Male: - 12th grade, no diploma","Margin of Error; Male: - 12th grade, no diploma",Estimate; Male: - High school graduate (includes equivalency),Margin of Error; Male: - High school graduate (includes equivalency),"Estimate; Male: - Some college, less than 1 year","Margin of Error; Male: - Some college, less than 1 year","Estimate; Male: - Some college, 1 or more years, no degree","Margin of Error; Male: - Some college, 1 or more years, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Master's degree,Margin of Error; Male: - Master's degree,Estimate; Male: - Professional school degree,Margin of Error; Male: - Professional school degree,Estimate; Male: - Doctorate degree,Margin of Error; Male: - Doctorate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - No schooling completed,Margin of Error; Female: - No schooling completed,Estimate; Female: - Nursery to 4th grade,Margin of Error; Female: - Nursery to 4th grade,Estimate; Female: - 5th and 6th grade,Margin of Error; Female: - 5th and 6th grade,Estimate; Female: - 7th and 8th grade,Margin of Error; Female: - 7th and 8th grade,Estimate; Female: - 9th grade,Margin of Error; Female: - 9th grade,Estimate; Female: - 10th grade,Margin of Error; Female: - 10th grade,Estimate; Female: - 11th grade,Margin of Error; Female: - 11th grade,"Estimate; Female: - 12th grade, no diploma","Margin of Error; Female: - 12th grade, no diploma",Estimate; Female: - High school graduate (includes equivalency),Margin of Error; Female: - High school graduate (includes equivalency),"Estimate; Female: - Some college, less than 1 year","Margin of Error; Female: - Some college, less than 1 year","Estimate; Female: - Some college, 1 or more years, no degree","Margin of Error; Female: - Some college, 1 or more years, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Master's degree,Margin of Error; Female: - Master's degree,Estimate; Female: - Professional school degree,Margin of Error; Female: - Professional school degree,Estimate; Female: - Doctorate degree,Margin of Error; Female: - Doctorate degree
0100000US,,United States,211462522,16135,102007511,8681,1433002,14215,828764,10739,1744550,19403,1997412,16540,1814562,16035,2120597,15691,2391837,19529,1991470,17682,28952834,94591,6101918,44015,15019016,47693,7300637,22146,18721504,66712,7470111,48095,2442932,18972,1676365,12034,109455011,8870,1541446,13814,844074,10416,1706996,17506,1997625,16750,1682023,15447,2026065,16461,2306193,19045,1802478,13984,29769694,84797,7111708,49127,16296519,65719,9728830,26800,20444543,72897,9370798,60117,1718148,14338,1107871,8807
0400000US37,37,North Carolina,6582301,1568,3122598,1153,44356,1595,24986,1365,50292,1900,73542,2011,80006,2288,93883,2295,84079,2245,47003,1531,872739,6559,189482,2923,465250,4576,234499,3195,554161,5571,198701,3261,60058,1336,49561,1548,3459703,1228,39158,1214,17598,1173,38863,1566,66640,1924,64601,2007,85498,2132,81311,2100,42449,1248,883256,6433,233163,3504,547982,5235,354900,3609,659426,5721,268818,3616,41256,1403,34784,1090
0500000US37063,37063,"Durham County, North Carolina",193842,94,90592,94,1264,261,1282,283,2491,423,1751,338,1878,343,1773,307,1929,288,1147,222,17051,854,4453,492,11556,792,4776,624,21304,893,9364,674,3853,397,4720,440,103250,28,1363,297,599,220,1417,272,1486,277,1587,302,1555,324,1430,245,1370,234,16684,853,4908,538,14240,916,7133,675,26207,1069,15722,957,3388,415,4161,437
0500000US37067,37067,"Forsyth County, North Carolina",239062,108,110380,81,1370,320,1125,290,1833,416,1851,346,2406,379,2601,366,2341,349,1718,251,29458,975,5498,406,16250,699,7321,490,22550,841,8145,569,3555,319,2358,287,128682,77,1248,249,607,222,1696,287,2434,376,2483,372,2182,329,2986,379,1480,228,31853,928,7522,558,21072,914,11053,689,27476,983,11063,652,1882,230,1645,266
0500000US37081,37081,"Guilford County, North Carolina",334008,113,154691,139,2237,278,1075,217,1499,316,2397,324,2635,411,4279,468,3376,403,2759,374,38598,1241,7986,591,24991,1185,10163,715,34211,1008,12087,787,3342,348,3056,354,179317,116,2061,286,980,250,1739,286,2249,316,2566,498,3857,484,3562,402,2239,331,43451,1168,10069,579,30509,1148,14725,861,40676,1378,16254,822,2388,252,1992,282
