geography,level,year,palma,se
Camden,county,2008,2.106122491257855,0.2015341061624519
Carteret,county,2008,1.818716378510893,0.14956503642302146
Catawba,county,2008,2.0542254250126613,0.17527954214063451
Chatham,county,2008,2.6274440299494777,0.13645119070880482
Cherokee,county,2008,2.2302275812424663,0.20998050026155216
Cleveland,county,2008,2.183738306076071,0.1643424876348336
Cumberland,county,2008,2.209774239553088,0.1364342973125065
Davidson,county,2008,1.993867529246738,0.2381903041787195
Davie,county,2008,1.9922584828444385,0.17689047551365172
Duplin,county,2008,2.143064675320026,0.16286798359745622
Durham,county,2008,2.3225520014338503,0.13807513090647475
Edgecombe,county,2008,2.7338055641825156,0.2431654178764106
Forsyth,county,2008,2.361201197757289,0.15888631312413298
Franklin,county,2008,1.849269695798588,0.14015040218142463
Gaston,county,2008,2.2296660197904172,0.18374051059843893
Granville,county,2008,2.2119268803583276,0.18633125978105103
Greene,county,2008,2.260508987640192,0.19489023632221303
Guilford,county,2008,2.445624262461695,0.1264056757169717
Halifax,county,2008,2.072325874741226,0.21103221019107796
Harnett,county,2008,1.9150569835312612,0.10671269741963947
Henderson,county,2008,2.1201812129783884,0.20658841815843296
Hoke,county,2008,2.6933991565969806,0.20256016032939073
Mecklenburg,county,2008,2.3888599414707308,0.08395880819405355
Pitt,county,2008,2.753297284986144,0.25617716212589403
Robeson,county,2008,2.390634827456672,0.22829826014514062
Rowan,county,2008,2.0120024613022602,0.19123593452175636
Union,county,2008,2.174372658107335,0.19529270163394422
Wake,county,2008,2.1987187836622635,0.1063324258978563
Wayne,county,2008,2.4846511557161297,0.23677216821703334
Alamance,county,2009,2.153591098782058,0.1470649574485404
Alexander,county,2009,2.2521021165287127,0.14162341469443346
Alleghany,county,2009,2.0861469793545933,0.14916599616903475
Anson,county,2009,1.7950398829818495,0.19199465070107177
Ashe,county,2009,2.590271178302774,0.23222214574824182
Beaufort,county,2009,2.348607898279553,0.25480233551532677
Bladen,county,2009,2.9387928691167713,0.3330973681410469
Brunswick,county,2009,2.586836400987783,0.19128372177068415
Buncombe,county,2009,2.2573832530710747,0.13973581584083372
Cabarrus,county,2009,2.1057946769519065,0.20451333923421397
Camden,county,2009,1.8608298815761337,0.11634656101016948
Carteret,county,2009,2.1865257987784483,0.22135336741950534
Catawba,county,2009,1.972864193714896,0.18915476559331879
Chatham,county,2009,3.0125805280280193,0.20764850497531603
Cherokee,county,2009,2.1487695980105816,0.15594586421116421
Cleveland,county,2009,2.071580089979117,0.15351392780766396
Cumberland,county,2009,2.170062992575939,0.15805105144724477
Davidson,county,2009,2.214126542486979,0.23294800065113472
Davie,county,2009,1.8384685964940077,0.1920274564158583
Duplin,county,2009,1.9813855782193106,0.12642919213280743
Durham,county,2009,2.3307790085618296,0.12186399891360784
Edgecombe,county,2009,2.1602716343071107,0.169364641402972
Forsyth,county,2009,2.291702710884691,0.13445256114972676
Franklin,county,2009,2.0747258318289266,0.1595819393721603
Gaston,county,2009,2.4561471650591646,0.21281595479174137
Granville,county,2009,2.2288433751025294,0.22976685552767506
Greene,county,2009,2.2161761120933487,0.28334775508741905
Guilford,county,2009,2.51962596781725,0.1506103499060778
Halifax,county,2009,2.4018371873545945,0.2449783365981939
Harnett,county,2009,1.9221698780962768,0.11640778581603944
Henderson,county,2009,2.118326724781746,0.19891377611709984
Hoke,county,2009,2.3892051368162033,0.22578288344202424
Mecklenburg,county,2009,2.686831137244411,0.11714813990943528
Pitt,county,2009,2.8468919223264,0.23772703613149057
Robeson,county,2009,2.9743732843319517,0.40332208768049693
Rowan,county,2009,2.0953527290977796,0.2612926076635881
Union,county,2009,2.572996167474241,0.2563197950798036
Wake,county,2009,2.134558199698493,0.11037404948434898
Wayne,county,2009,2.1403678238514385,0.14647064258062803
Alamance,county,2010,2.056960750504004,0.10095675724112795
Alexander,county,2010,2.1705159043786666,0.1529431129422875
Alleghany,county,2010,2.368119140459415,0.20368720624780354
Anson,county,2010,1.8831968427266308,0.18983026516712093
Ashe,county,2010,2.777033513737183,0.30306505065172246
Beaufort,county,2010,2.2388346566696957,0.24588559559684833
Bladen,county,2010,2.4322744723736465,0.22378686830685804
Brunswick,county,2010,2.492128894933666,0.15381281995131343
Buncombe,county,2010,2.2393355427292914,0.13198621148263906
Cabarrus,county,2010,1.9032308780117464,0.1915101852240694
Camden,county,2010,2.016239059038986,0.11260594632425212
Carteret,county,2010,2.288583339182082,0.19711992435322287
Catawba,county,2010,1.9948401819320976,0.15789607253948987
Chatham,county,2010,3.113397404960665,0.18420215903810847
Cherokee,county,2010,2.0257153630868174,0.15797189353391838
Cleveland,county,2010,2.092064138616143,0.12246838148732665
Cumberland,county,2010,2.090092211386759,0.1256407232527753
Davidson,county,2010,1.9272744003668039,0.15018344695647529
Davie,county,2010,2.1504147156315123,0.2166460840949805
Duplin,county,2010,2.1322065701954593,0.1367394546949833
Durham,county,2010,2.480426782385575,0.14140562284877076
Edgecombe,county,2010,2.0833458468025836,0.16369433436964995
Forsyth,county,2010,2.480325263644006,0.17410541494097795
Franklin,county,2010,1.8898176504269024,0.11192335242657994
Gaston,county,2010,2.3190523625690016,0.17082515886921873
Granville,county,2010,2.278441823407603,0.17996541232990004
Greene,county,2010,2.3377397535736635,0.23628485000957347
Guilford,county,2010,2.4395127389341282,0.12673310539011223
Halifax,county,2010,2.281262143966085,0.31019974485398577
Harnett,county,2010,1.9549283855461537,0.10586746089417602
Henderson,county,2010,2.118931512808743,0.21987084461756218
Hoke,county,2010,2.9637336799138994,0.2521211414045385
Mecklenburg,county,2010,2.607756723624625,0.09624280731332856
Pitt,county,2010,3.2089233770397736,0.4505410631271018
Robeson,county,2010,2.80111273189164,0.4286084016111608
Rowan,county,2010,2.4102220152950777,0.26774072064882337
Union,county,2010,1.8496244535356392,0.1511764777096077
Wake,county,2010,2.5467628857506814,0.14120723644836544
Wayne,county,2010,2.3422808724911848,0.2039034042383506
Alamance,county,2011,2.250704540327513,0.15686318828386867
Alexander,county,2011,2.6448454343015624,0.22656099652245298
Alleghany,county,2011,2.5014619191448877,0.22780457671721877
Anson,county,2011,2.101258938858349,0.1884584771833339
Ashe,county,2011,2.2796170466997387,0.16977142171032775
Beaufort,county,2011,1.9664361496305665,0.13794306771578374
Bladen,county,2011,2.546783322731176,0.3389727438259203
Brunswick,county,2011,2.7115968296542476,0.24066330619458093
Buncombe,county,2011,2.557966229819329,0.1817724512458921
Cabarrus,county,2011,2.078141139190233,0.20135332508933804
Camden,county,2011,2.325693497349967,0.20734057877883993
Carteret,county,2011,1.929962791920558,0.12722133608082914
Catawba,county,2011,2.225977761358554,0.22935945161537546
Chatham,county,2011,3.12023057337814,0.2003126897038408
Cherokee,county,2011,2.550491167595962,0.20191232087198538
Cleveland,county,2011,2.0283598357745953,0.1284148885057701
Cumberland,county,2011,2.51273947006935,0.2150294593590692
Davidson,county,2011,2.274493487812437,0.28061417117994863
Davie,county,2011,2.3829027427278873,0.23954372120774908
Duplin,county,2011,1.857367629002107,0.1438989169006169
Durham,county,2011,2.4710826659530474,0.12957707403067192
Edgecombe,county,2011,2.0111943774779375,0.20097630058952645
Forsyth,county,2011,2.793681882564316,0.1458396984742057
Franklin,county,2011,1.769020340197793,0.13842418980899832
Gaston,county,2011,2.6544303583698468,0.22652275600963598
Granville,county,2011,1.9660796680676875,0.17205876066170722
Greene,county,2011,2.5389025858431085,0.23824356524583945
Guilford,county,2011,2.6765634468548907,0.16145086467704825
Halifax,county,2011,2.396673001584987,0.2257119086081077
Harnett,county,2011,2.1293794074660743,0.1548020382645093
Henderson,county,2011,2.490571919595591,0.2892800100434147
Hoke,county,2011,2.435409334421155,0.22736564559624312
Mecklenburg,county,2011,2.90341512616318,0.12486615280757563
Pitt,county,2011,2.532599787311489,0.29999618166906095
Robeson,county,2011,2.7607697245490943,0.3669869744583193
Rowan,county,2011,2.050098349931488,0.16642583219375656
Union,county,2011,1.735214582426119,0.1717916779633183
Wake,county,2011,2.3253815139227356,0.12494721285925596
Wayne,county,2011,2.213204920868951,0.24817430948541463
Alamance,county,2012,2.587065521827048,0.3312847523126757
Alexander,county,2012,1.7713280994182725,0.16332154397528192
Alleghany,county,2012,2.4493681873293016,0.25089533500731176
Anson,county,2012,2.622056608587476,0.4273916817327739
Ashe,county,2012,3.1660731423630515,0.38828801121256873
Beaufort,county,2012,2.0145995214601946,0.16463476701990193
Bertie,county,2012,2.418004705754137,0.2710726046076324
Bladen,county,2012,3.6436978464511984,0.4976363417548834
Brunswick,county,2012,2.3780829676762987,0.40432877461766614
Buncombe,county,2012,2.4479338255315986,0.14973937562946593
Burke,county,2012,2.3201279622864,0.23732022972201303
Cabarrus,county,2012,2.2849965772210896,0.20313208994951212
Camden,county,2012,1.9791617035742548,0.1555144835646814
Caswell,county,2012,1.6951572270398358,0.14797377238047651
Catawba,county,2012,2.3772035582475675,0.24594539749269045
Chatham,county,2012,2.175888904781191,0.20686846953503454
Cherokee,county,2012,2.6303346779261196,0.30078554805578417
Cleveland,county,2012,2.14224558437593,0.1444788068496391
Craven,county,2012,2.486015009982391,0.3070516686686749
Cumberland,county,2012,1.9239580496993371,0.1062552516385515
Davidson,county,2012,1.948050017055811,0.16407392045811034
Davie,county,2012,2.462317073942303,0.3635961581149599
Duplin,county,2012,2.247865801118215,0.21555813111679983
Durham,county,2012,2.8722312402600116,0.22823434003653378
Edgecombe,county,2012,2.4152967814503894,0.2796580057085939
Forsyth,county,2012,2.9283263143577667,0.17456174326953558
Franklin,county,2012,2.1072170552198344,0.25971689646629814
Gaston,county,2012,2.3796107304479643,0.19110307742191607
Graham,county,2012,2.139682902164365,0.17684198862919415
Greene,county,2012,1.9917970216954448,0.17147421704795743
Guilford,county,2012,2.538466761184889,0.11386836837788808
Halifax,county,2012,2.9275950194140203,0.30820142223148156
Harnett,county,2012,2.570493878989265,0.2745093141931447
Henderson,county,2012,1.5835214587107043,0.15057943371669877
Hoke,county,2012,2.3716033623173667,0.21269702084316428
Iredell,county,2012,2.663285007341448,0.25704350131092196
Johnston,county,2012,1.7458818256739954,0.1545564360327353
Jones,county,2012,1.731373836981749,0.19252545263798018
Mecklenburg,county,2012,2.762615445513265,0.10193135249192431
Montgomery,county,2012,2.7906758477927833,0.295633473854575
New,county,2012,2.3637227998768218,0.1978338080106305
Onslow,county,2012,1.5282410835844658,0.15712042848075214
Orange,county,2012,3.7011561967348467,0.37650013301679863
Pitt,county,2012,2.1920067549977755,0.18722858179263868
Randolph,county,2012,2.1564755546393424,0.22850273704953655
Robeson,county,2012,3.1492055937156,0.32311303636417127
Rockingham,county,2012,2.0351815944914846,0.18659910279438177
Rowan,county,2012,1.8610742660971202,0.1484156684257084
Union,county,2012,2.0030203996957963,0.21442810686952815
Wake,county,2012,2.026331856199494,0.06915194167144628
Wayne,county,2012,2.380709086511377,0.3328354468116189
Alamance,county,2013,2.043453040139962,0.19470099160169177
Alexander,county,2013,1.979074796781442,0.21154621144528382
Alleghany,county,2013,2.5299409729341904,0.3011421415125092
Anson,county,2013,1.889481775999758,0.17339870198965937
Ashe,county,2013,3.2956346777713277,0.344499012123562
Beaufort,county,2013,2.2255404305489814,0.17319139528965607
Bertie,county,2013,2.8879241404585634,0.41510195789668086
Bladen,county,2013,2.66885690119345,0.39825172623070704
Brunswick,county,2013,2.397892866877841,0.2591306846754828
Buncombe,county,2013,2.5448378609378572,0.22097105396142863
Burke,county,2013,2.066872220067162,0.22735515103376924
Cabarrus,county,2013,1.8826609407493633,0.14502535031906608
Camden,county,2013,2.295380588550196,0.3086658194720128
Caswell,county,2013,1.820718417164198,0.1765093255289122
Catawba,county,2013,2.242377626416152,0.24591203670784792
Chatham,county,2013,2.3417840788492246,0.261941899774738
Cherokee,county,2013,3.0450824270189125,0.45249408110061273
Cleveland,county,2013,1.9652356100245683,0.1098208275647964
Craven,county,2013,2.0607299851563408,0.27314682791959705
Cumberland,county,2013,2.2228285196430964,0.15299955608999138
Davidson,county,2013,2.424347804152867,0.17974457496247867
Davie,county,2013,1.9812770713783059,0.18987877014763466
Duplin,county,2013,2.638850727576605,0.3654008696618457
Durham,county,2013,2.907468345554967,0.15794153862097182
Edgecombe,county,2013,2.3014057563232706,0.27213576061163874
Forsyth,county,2013,2.8994455382747626,0.1729307820809845
Franklin,county,2013,2.8123791125001034,0.3621256277201942
Gaston,county,2013,2.31906110504652,0.18052638455515094
Graham,county,2013,2.3383096591618155,0.2606576498716304
Greene,county,2013,2.4251895293135783,0.3007414666503214
Guilford,county,2013,2.8993663814995934,0.1994496395876665
Halifax,county,2013,2.6993474120248386,0.246720915024902
Harnett,county,2013,2.19750825935792,0.18589791268430245
Henderson,county,2013,2.1808721398808806,0.1948307292124769
Hoke,county,2013,2.9497368446863566,0.5052967993489724
Iredell,county,2013,2.5681054458682624,0.24358783588692046
Johnston,county,2013,1.81384780246536,0.1789387725113339
Jones,county,2013,1.9824425899559062,0.2582826658829186
Mecklenburg,county,2013,3.021444726364124,0.13983110652054498
Montgomery,county,2013,2.552662459408,0.18979946615861795
New,county,2013,2.3441838738057634,0.14442625207857585
Onslow,county,2013,1.734764292451112,0.15830492494282164
Orange,county,2013,3.275303299813846,0.3528877127275238
Pitt,county,2013,3.173671106719035,0.29678994533367675
Randolph,county,2013,2.0406086803107093,0.21887300091561757
Robeson,county,2013,2.5165940946678966,0.25766488711751673
Rockingham,county,2013,1.7570936613658839,0.12561065922579256
Rowan,county,2013,2.144094014044912,0.2002480511286168
Union,county,2013,2.024442556334223,0.23449989395595497
Wake,county,2013,2.3021100130269176,0.09471045992038728
Wayne,county,2013,1.7850848324279227,0.18650862874558544
Alamance,county,2014,2.413486738801496,0.2129999589258973
Alexander,county,2014,2.3035402062015295,0.35944169858461306
Alleghany,county,2014,2.3339095513666317,0.21210929177306626
Anson,county,2014,1.8246989007907006,0.15021259034586978
Ashe,county,2014,2.511985026270184,0.22173973754832485
Beaufort,county,2014,2.3634453163516675,0.16914995967409155
Bertie,county,2014,2.239559610255084,0.23050887395747108
Bladen,county,2014,2.11201393305688,0.22637503396093442
Brunswick,county,2014,2.5008361888440667,0.2795512074243687
Buncombe,county,2014,2.4669690708387835,0.1673089284310305
Burke,county,2014,2.172929838881615,0.23826307657751486
Cabarrus,county,2014,2.254309880599438,0.17211201834341647
Camden,county,2014,2.261510674955293,0.19054758437807476
Caswell,county,2014,1.9458946000403679,0.24894250358815662
Catawba,county,2014,2.2463867573173726,0.23671072922079703
Chatham,county,2014,3.0425758501543574,0.34701403226131017
Cherokee,county,2014,2.979778058496747,0.4289307395763119
Cleveland,county,2014,2.2162458885227156,0.14885040435902203
Craven,county,2014,1.8946910032142243,0.2125128303130408
Cumberland,county,2014,2.389983437180096,0.18907746066205838
Davidson,county,2014,1.869827713644692,0.18154558815976907
Davie,county,2014,2.378582421821635,0.3961785271776677
Duplin,county,2014,2.6562399153018994,0.33188729539779616
Durham,county,2014,2.5073399395682463,0.18369986570941996
Edgecombe,county,2014,2.057912075262246,0.19867560724958416
Forsyth,county,2014,2.5761240406768366,0.15278209550466249
Franklin,county,2014,1.9128393760476257,0.2034043483704027
Gaston,county,2014,2.0205069163272777,0.12700319800566465
Graham,county,2014,2.1746019595544825,0.20416892421583116
Greene,county,2014,2.2449715383548963,0.3071599775454322
Guilford,county,2014,2.4128708321718246,0.12086085411350975
Halifax,county,2014,2.2275321731593833,0.20774435799679897
Harnett,county,2014,2.264103253320237,0.182749526599635
Henderson,county,2014,1.8921525015342768,0.16586114538138186
Hoke,county,2014,2.259263174935228,0.19679021953730025
Iredell,county,2014,2.015916977012493,0.1716974423714913
Johnston,county,2014,2.04203413715014,0.18173177451277991
Jones,county,2014,2.0561597447889732,0.18637487838079259
Mecklenburg,county,2014,2.8576133562770196,0.11039427509265962
Montgomery,county,2014,2.337348314122799,0.23667492818901012
New,county,2014,3.1340250435551136,0.24446028806173484
Onslow,county,2014,1.7381836211996946,0.1709125992337496
Orange,county,2014,4.101438102031232,0.4254607609089019
Pitt,county,2014,2.7272668263740454,0.2522590577504595
Randolph,county,2014,1.9375249555998484,0.1828348226277925
Robeson,county,2014,3.5970460115822616,0.5551876485004094
Rockingham,county,2014,1.5908197909214796,0.11241510966849055
Rowan,county,2014,2.0784476207487694,0.21697405171173995
Union,county,2014,2.143884492257114,0.221984330390129
Wake,county,2014,2.377047062781842,0.0859456724504289
Wayne,county,2014,2.3375003697414463,0.2595998422194623
Alamance,county,2015,2.4123971412337726,0.2729907234770022
Alexander,county,2015,2.169744563890048,0.3734210314091926
Alleghany,county,2015,2.497119332066348,0.2454160504778367
Anson,county,2015,1.7745893937637527,0.14585530300976712
Ashe,county,2015,2.667054739286581,0.22952290387472535
Beaufort,county,2015,2.3959987704518757,0.19337228242088597
Bertie,county,2015,2.118372746928018,0.19259182806024533
Bladen,county,2015,2.3545299758056872,0.3762206931312903
Brunswick,county,2015,2.7647137064838674,0.25858559776595846
Buncombe,county,2015,2.1103359256928105,0.14154871042563824
Burke,county,2015,2.133157020809248,0.250173332434479
Cabarrus,county,2015,2.274850121161061,0.18591450832746273
Camden,county,2015,1.8153396842323957,0.16210863804946274
Caswell,county,2015,2.005910811876762,0.21169116783952627
Catawba,county,2015,2.619636039896773,0.290400191613985
Chatham,county,2015,2.538326209159288,0.23942739533535418
Cherokee,county,2015,2.2830423170948793,0.19873606800075544
Cleveland,county,2015,2.542614301578949,0.20950460168249152
Craven,county,2015,1.8911795586553002,0.19635053351079393
Cumberland,county,2015,2.202902704567182,0.15015901259506592
Davidson,county,2015,2.001021248774208,0.19745125080170733
Davie,county,2015,2.1650785911076262,0.2655299418144109
Duplin,county,2015,2.271643761620651,0.2621902276953715
Durham,county,2015,2.857361656005846,0.23896640053157303
Edgecombe,county,2015,2.632855973865459,0.2846096567303059
Forsyth,county,2015,2.7774147736035,0.20315184939957082
Franklin,county,2015,2.4794716514108317,0.32324487374510547
Gaston,county,2015,2.486469747802354,0.2044137915993839
Graham,county,2015,2.517474908126053,0.3541120870457035
Greene,county,2015,2.1648598904195753,0.37933246098710277
Guilford,county,2015,2.6899543361059055,0.17126148422067394
Halifax,county,2015,2.634717562589575,0.25657466435322746
Harnett,county,2015,1.8514256000391554,0.15917177878753042
Henderson,county,2015,2.231803472347245,0.18044683013320603
Hoke,county,2015,2.622114813542208,0.34269080320801326
Iredell,county,2015,2.447162491019542,0.23835493599307925
Johnston,county,2015,1.4965127511499563,0.12483541961861443
Jones,county,2015,1.8840367262485471,0.23419979152190842
Mecklenburg,county,2015,2.8661824824814786,0.10655171176161105
Montgomery,county,2015,3.111068274917894,0.34903780737142565
New,county,2015,2.70281467261491,0.2037722360960389
Onslow,county,2015,2.0887083607843566,0.18822322751040357
Orange,county,2015,3.4665810538635666,0.36810876670047016
Pitt,county,2015,2.5960357883072005,0.2807417033838693
Randolph,county,2015,2.0973316098391845,0.27595819175868
Robeson,county,2015,2.3043196730435005,0.2165555703054942
Rockingham,county,2015,1.9216633251216166,0.1622595892210769
Rowan,county,2015,2.7951988840624766,0.3243140107819194
Union,county,2015,2.2003117214321417,0.1874195959320181
Wake,county,2015,2.1451837993727576,0.07418776419024675
Wayne,county,2015,2.10910952623093,0.2420788629788246
Alamance,county,2016,2.040649517384987,0.1841834282797245
Alexander,county,2016,2.142683037520694,0.2668768655019963
Alleghany,county,2016,2.329697682465721,0.2331309427189356
Anson,county,2016,1.895459569247516,0.19609370252422148
Ashe,county,2016,2.7311498073766045,0.2787131835397982
Beaufort,county,2016,2.4171730113599086,0.19959333256811881
Bertie,county,2016,2.588865245251549,0.2681000458019391
Bladen,county,2016,2.668094441094862,0.35287839221322415
Brunswick,county,2016,2.730806734722211,0.3011793574646288
Buncombe,county,2016,2.4836649908018296,0.17464592863212627
Burke,county,2016,2.0854135027107588,0.18958786545118753
Cabarrus,county,2016,1.9307028391313361,0.16546795859924088
Camden,county,2016,2.160444883117143,0.29513950251222437
Caswell,county,2016,2.095365762713637,0.22790361804628137
Catawba,county,2016,2.3255856651610496,0.21589036465791175
Chatham,county,2016,3.704403671569153,0.3517224169424664
Cherokee,county,2016,2.2304940108977553,0.28095535802260285
Cleveland,county,2016,2.7533256255813354,0.27205936596023683
Craven,county,2016,2.1600279635122464,0.2485357704918707
Cumberland,county,2016,2.2480882136372724,0.15924383306887352
Davidson,county,2016,1.9576547606916554,0.1520951278890552
Davie,county,2016,1.949182061325693,0.1826875413288918
Duplin,county,2016,1.9614884342510948,0.18929499636776234
Durham,county,2016,2.4750206728983466,0.18005953635252586
Edgecombe,county,2016,2.6434067421913263,0.2594189305308237
Forsyth,county,2016,3.157728860878739,0.1816850538574905
Franklin,county,2016,2.0402109104256194,0.23333555262160344
Gaston,county,2016,2.1474831392929965,0.14792976823503215
Graham,county,2016,2.573981304205339,0.29669844222210356
Greene,county,2016,2.474842299284238,0.32251894214334165
Guilford,county,2016,2.991763343642531,0.1983279057716056
Halifax,county,2016,2.490298599675359,0.31469557965369527
Harnett,county,2016,2.013236943339724,0.16369404860817902
Henderson,county,2016,2.408784324307331,0.20853134560467967
Hoke,county,2016,2.319187876691512,0.2610008798965271
Iredell,county,2016,2.6678602164468193,0.2664424635722191
Johnston,county,2016,1.839592586772856,0.1787944920676953
Jones,county,2016,1.9111510666934108,0.23462164748208642
Mecklenburg,county,2016,2.7472987356291223,0.11320083868986656
Montgomery,county,2016,2.9296412693746983,0.3507930599538991
New,county,2016,3.158781529225186,0.22595796165448667
Onslow,county,2016,1.7745281678102467,0.12976014082940196
Orange,county,2016,3.3353949202465865,0.3422805801064823
Pitt,county,2016,3.2044235291743335,0.4172667065348227
Randolph,county,2016,1.8327168162487453,0.179866500827308
Robeson,county,2016,2.8956539737525935,0.3769382442471794
Rockingham,county,2016,1.6389911064911065,0.13149156991488217
Rowan,county,2016,2.110406458065324,0.17842803895326811
Union,county,2016,2.0632766951334713,0.1936696724643435
Wake,county,2016,2.1278727588313093,0.060029697543696275
Wayne,county,2016,3.1931456227561172,0.5995304089672526
Alamance,county,2017,2.1563338509964174,0.1956493099366682
Alexander,county,2017,2.5674967929283214,0.3157474807949006
Alleghany,county,2017,2.5194201682936774,0.2700757770185562
Anson,county,2017,2.1261244833289297,0.2611731811021977
Ashe,county,2017,2.4913090649182554,0.2626264166032678
Beaufort,county,2017,2.839622487583904,0.2724820065223785
Bertie,county,2017,2.9692227410355887,0.36586902402041155
Bladen,county,2017,2.2253726138923544,0.21262499878512875
Brunswick,county,2017,2.1196321897578083,0.16461865749020718
Buncombe,county,2017,2.3942894027814807,0.19016218284786202
Burke,county,2017,2.115294905040502,0.2220464510929271
Cabarrus,county,2017,1.9257545508139908,0.1450130795372337
Camden,county,2017,1.778403152218567,0.15275551189099268
Caswell,county,2017,2.360255646696079,0.3795680132137459
Catawba,county,2017,2.8079596561598716,0.2662111836208391
Chatham,county,2017,2.4141121615185566,0.19053063114976287
Cherokee,county,2017,2.613990858179509,0.2943742812786914
Cleveland,county,2017,2.462485664336701,0.20829239628129276
Craven,county,2017,2.5548863449797796,0.3332635164620375
Cumberland,county,2017,2.382766095920827,0.17123736962948058
Davidson,county,2017,2.078127153471435,0.17321839768871952
Davie,county,2017,1.8778019651400317,0.16662010598949514
Duplin,county,2017,2.0337334552970643,0.16656270095552547
Durham,county,2017,2.8176715645419734,0.2669364575139308
Edgecombe,county,2017,2.021075288029381,0.1765967040714154
Forsyth,county,2017,3.0708179404958127,0.21047287951055624
Franklin,county,2017,2.338863302427612,0.3129827205568604
Gaston,county,2017,2.045782335462855,0.13074460612780658
Graham,county,2017,2.072321847689405,0.21396305847302616
Greene,county,2017,1.824791305547464,0.1937791201556828
Guilford,county,2017,2.662900104406932,0.1425459880033859
Halifax,county,2017,2.230668451818599,0.18520788473531677
Harnett,county,2017,2.1259904943916763,0.19587079794029694
Henderson,county,2017,2.074909572297004,0.16886716723926196
Hoke,county,2017,2.10044232876021,0.1904563643123354
Iredell,county,2017,2.7098390518908393,0.22215476215899646
Johnston,county,2017,2.206618668864675,0.20612431625460498
Jones,county,2017,1.761199595860487,0.19573048966322448
Mecklenburg,county,2017,2.440061017392426,0.07399383216390332
Montgomery,county,2017,2.981843555507599,0.3841962740827559
New,county,2017,2.8444084845176323,0.20112430538540554
Onslow,county,2017,1.6838539952215772,0.13327781133421576
Orange,county,2017,3.1321734184617585,0.35841087113107617
Pitt,county,2017,2.7155349603034216,0.28980030509422566
Randolph,county,2017,2.0593676048051175,0.19146783519359475
Robeson,county,2017,2.6572249554599905,0.23181629037912863
Rockingham,county,2017,1.9426480411389344,0.28419964351466753
Rowan,county,2017,2.217186112583866,0.24524195130369028
Union,county,2017,2.0492019600979043,0.14934665716379397
Wake,county,2017,1.9536128796705519,0.07421935662640038
Wayne,county,2017,2.830340344873324,0.3545504168713723
100,puma,2006,2.142557968296635,0.18993924399946566
201,puma,2006,1.7552799907624583,0.19333914582600809
202,puma,2006,2.396432891805658,0.2186361313088473
300,puma,2006,2.3706888745540344,0.24538314366152658
400,puma,2006,1.9682891932123128,0.15086164111695835
500,puma,2006,2.6431448900271612,0.20018497906302263
600,puma,2006,2.2841703647217826,0.3220270862067553
700,puma,2006,1.9961822001996705,0.195401257410341
800,puma,2006,2.0057256999487563,0.21087750209421643
901,puma,2006,2.8134864996398368,0.297994847807317
902,puma,2006,1.8330557061874426,0.19837049919255945
903,puma,2006,1.6455223618728512,0.143271699153167
904,puma,2006,3.625384282091846,0.4839446501541135
905,puma,2006,2.252387060491248,0.15101772298994742
1000,puma,2006,1.9691924132422576,0.17980826229479657
1100,puma,2006,2.1023350803108976,0.15617068330406708
1200,puma,2006,2.1168899079344334,0.1914753038144198
1300,puma,2006,1.636445129672666,0.1276136938701508
1400,puma,2006,1.7045279244115414,0.12917571753245294
1500,puma,2006,2.370667589394636,0.2776844741009042
1601,puma,2006,2.0568726458454596,0.2451382265325247
1602,puma,2006,2.7580954088404814,0.23888490382269456
1700,puma,2006,2.324617189442126,0.14908006916263924
1800,puma,2006,3.143418751900657,0.24585640733799485
1900,puma,2006,1.6880311869349491,0.12061256217147347
2000,puma,2006,1.8032006715974014,0.15808473357198774
2100,puma,2006,1.6031976551839144,0.12446717751880543
2200,puma,2006,1.622723996244504,0.14726576589200283
2300,puma,2006,2.0178184225837525,0.17584671836099752
2400,puma,2006,1.7040336182539455,0.1484271572962114
2500,puma,2006,1.907728181033465,0.22253136752322572
2601,puma,2006,3.149392017901366,0.2775396540687049
2602,puma,2006,1.8235470797530664,0.15849675322534648
2702,puma,2006,1.4012645667365435,0.08614776734838382
2801,puma,2006,2.413292465813796,0.1881311557742436
2802,puma,2006,2.3339547215303877,0.23356208665204256
2900,puma,2006,3.1035424601026698,0.2529243512500002
3000,puma,2006,1.849717394302421,0.13730362637728008
3100,puma,2006,2.1230694760947437,0.16957305044962478
3200,puma,2006,1.9697257526324594,0.16163013069864654
3300,puma,2006,2.180548765112867,0.25183555125669177
3400,puma,2006,2.511488597672307,0.3140364808486372
3500,puma,2006,2.8501980551077484,0.31450265635813485
3600,puma,2006,2.432966641319246,0.2635520872843232
3700,puma,2006,1.9089046005767172,0.2015523434242371
3800,puma,2006,3.171450615080917,0.4580903659032205
3900,puma,2006,2.4991797326475242,0.21764259717022244
4000,puma,2006,2.4559432027308965,0.15368706982734348
4100,puma,2006,2.1721469418532546,0.2089555641027356
4200,puma,2006,1.68297826083757,0.14877978128457794
4300,puma,2006,2.066802274729357,0.14559264988748993
4400,puma,2006,2.003944745871319,0.20515693017144768
4500,puma,2006,2.063230752712355,0.13022747414692826
4600,puma,2006,2.5071294852572623,0.23274171891281997
4700,puma,2006,1.9771348221989578,0.19260769549183465
4800,puma,2006,1.9564634884851295,0.14649488359660856
2701,puma,2006,1.563221831820159,0.14856081785262873
