taxsim_id year state fiitax siitax fica frate srate ficar
834. 2008 34 956.25 750.00 2754.00 15.00 6.00 15.30
883. 2008 34 -438.00 14.67 918.00 .00 6.00 15.30
944. 2008 34 1106.25 817.50 2907.00 15.00 7.00 15.30
1125. 2008 34 325.51 418.97 1912.50 17.65 6.27 15.30
1295. 2008 34 -191.25 -6.69 382.50 -7.65 -.27 15.30
1347. 2008 34 956.25 750.00 2754.00 15.00 6.00 15.30
2911. 2008 34 806.25 690.00 2601.00 15.00 6.00 15.30
3087. 2008 34 1256.25 887.50 3060.00 15.00 7.00 15.30
3248. 2008 34 -283.05 -9.91 566.10 -7.65 -.27 15.30
3248. 2008 34 2006.25 1237.50 3825.00 15.00 7.00 15.30
3248. 2008 34 3506.25 1937.50 5355.00 15.00 7.00 15.30
3504. 2008 34 237.26 387.63 1836.00 17.65 6.27 15.30
3552. 2008 34 645.00 594.00 2356.20 10.00 6.00 15.30
3869. 2008 34 -373.74 136.92 1224.00 7.65 6.27 15.30
4551. 2008 34 2156.25 1307.50 3978.00 15.00 7.00 15.30
4771. 2008 34 -175.95 -6.16 351.90 -7.65 -.27 15.30
5190. 2008 34 1256.25 887.50 3060.00 15.00 7.00 15.30
5258. 2008 34 2756.25 1587.50 4590.00 15.00 7.00 15.30
5258. 2008 34 .00 84.00 1055.70 .00 6.00 15.30
5270. 2008 34 515.00 516.00 2157.30 10.00 6.00 15.30
5312. 2008 34 6606.25 2987.50 7650.00 25.00 7.00 15.30
5397. 2008 34 1196.25 859.50 2998.80 15.00 7.00 15.30
5594. 2008 34 .00 .00 306.00 .00 .00 15.30
5715. 2008 34 3506.25 1937.50 5355.00 15.00 7.00 15.30
5715. 2008 34 -438.00 14.67 918.00 .00 6.00 15.30
6050. 2008 34 -198.90 -6.96 397.80 -7.65 -.27 15.30
6050. 2008 34 2756.25 1587.50 4590.00 15.00 7.00 15.30
6075. 2008 34 2846.25 1629.50 4681.80 15.00 7.00 15.30
6207. 2008 34 .00 .00 688.50 .00 .00 15.30
6207. 2008 34 1706.25 1097.50 3519.00 15.00 7.00 15.30
6207. 2008 34 60.76 324.95 1683.00 17.65 6.27 15.30
6213. 2008 34 1856.25 1167.50 3672.00 15.00 7.00 15.30
6227. 2008 34 .00 .00 260.10 .00 .00 15.30
6304. 2008 34 956.25 750.00 2754.00 15.00 6.00 15.30
6853. 2008 34 -405.45 -14.19 810.90 -7.65 -.27 15.30
7016. 2008 34 1541.25 1020.50 3350.70 15.00 7.00 15.30
7264. 2008 34 3506.25 1937.50 5355.00 15.00 7.00 15.30
8528. 2008 34 -438.00 74.67 1071.00 .00 6.00 15.30
8637. 2008 34 595.00 564.00 2279.70 10.00 6.00 15.30
8680. 2008 34 -275.40 -9.64 550.80 -7.65 -.27 15.30
9051. 2008 34 10356.25 4072.50 9945.00 25.00 7.75 15.30
9325. 2008 34 65.00 246.00 1468.80 10.00 6.00 15.30
9856. 2008 34 -373.74 136.92 1224.00 7.65 6.27 15.30
10076. 2008 34 2456.25 1447.50 4284.00 15.00 7.00 15.30
10539. 2008 34 .00 60.00 994.50 .00 6.00 15.30
11029. 2008 34 1256.25 887.50 3060.00 15.00 7.00 15.30
11055. 2008 34 2156.25 1307.50 3978.00 15.00 7.00 15.30
11090. 2008 34 2756.25 1587.50 4590.00 15.00 7.00 15.30
11241. 2008 34 605.00 570.00 2295.00 10.00 6.00 15.30
11244. 2008 34 4331.25 2322.50 6196.50 15.00 7.00 15.30
11248. 2008 34 -237.15 -8.30 474.30 -7.65 -.27 15.30
11262. 2008 34 -221.85 -7.76 443.70 -7.65 -.27 15.30
11675. 2008 34 -438.00 14.67 918.00 .00 6.00 15.30
11792. 2008 34 911.25 732.00 2708.10 15.00 6.00 15.30
11986. 2008 34 1106.25 817.50 2907.00 15.00 7.00 15.30
11986. 2008 34 .00 150.00 1224.00 .00 6.00 15.30
12029. 2008 34 2936.25 1671.50 4773.60 15.00 7.00 15.30
12221. 2008 34 2471.25 1454.50 4299.30 15.00 7.00 15.30
12226. 2008 34 705.00 630.00 2448.00 10.00 6.00 15.30
12467. 2008 34 1556.25 1027.50 3366.00 15.00 7.00 15.30
13607. 2008 34 956.25 750.00 2754.00 15.00 6.00 15.30
13607. 2008 34 2006.25 1237.50 3825.00 15.00 7.00 15.30
14467. 2008 34 595.00 564.00 2279.70 10.00 6.00 15.30
14536. 2008 34 .00 .00 612.00 .00 .00 15.30
14655. 2008 34 .00 159.00 1361.70 .00 6.00 15.30
14881. 2008 34 705.00 630.00 2448.00 10.00 6.00 15.30
14918. 2008 34 1706.25 1097.50 3519.00 15.00 7.00 15.30
15213. 2008 34 6606.25 2987.50 7650.00 25.00 7.00 15.30
15370. 2008 34 3506.25 1937.50 5355.00 15.00 7.00 15.30
15823. 2008 34 3656.25 2007.50 5508.00 15.00 7.00 15.30
16127. 2008 34 1256.25 887.50 3060.00 15.00 7.00 15.30
16532. 2008 34 205.00 330.00 1683.00 10.00 6.00 15.30
16629. 2008 34 -292.24 199.60 1377.00 17.65 6.27 15.30
16742. 2008 34 1556.25 1027.50 3366.00 15.00 7.00 15.30
16973. 2008 34 1256.25 887.50 3060.00 15.00 7.00 15.30
17421. 2008 34 3506.25 1937.50 5355.00 15.00 7.00 15.30
17531. 2008 34 4256.25 2287.50 6120.00 15.00 7.00 15.30
17558. 2008 34 2351.25 1398.50 4176.90 15.00 7.00 15.30
17601. 2008 34 -115.74 262.27 1530.00 17.65 6.27 15.30
18094. 2008 34 -292.24 199.60 1377.00 17.65 6.27 15.30
18094. 2008 34 .00 102.00 1101.60 .00 6.00 15.30
18577. 2008 34 2006.25 1237.50 3825.00 15.00 7.00 15.30
18666. 2008 34 505.00 510.00 2142.00 10.00 6.00 15.30
18861. 2008 34 941.25 744.00 2738.70 15.00 6.00 15.30
19306. 2008 34 245.00 354.00 1744.20 10.00 6.00 15.30
19450. 2008 34 3656.25 2007.50 5508.00 15.00 7.00 15.30
19552. 2008 34 2156.25 1307.50 3978.00 15.00 7.00 15.30
19646. 2008 34 -114.75 -4.02 229.50 -7.65 -.27 15.30
20048. 2008 34 1856.25 1167.50 3672.00 15.00 7.00 15.30
20329. 2008 34 1406.25 957.50 3213.00 15.00 7.00 15.30
20433. 2008 34 237.26 387.63 1836.00 17.65 6.27 15.30
20539. 2008 34 .00 .00 826.20 .00 .00 15.30
20617. 2008 34 3101.25 1748.50 4941.90 15.00 7.00 15.30
20657. 2008 34 1706.25 1097.50 3519.00 15.00 7.00 15.30
21264. 2008 34 -229.50 -8.03 459.00 -7.65 -.27 15.30
21468. 2008 34 405.00 450.00 1989.00 10.00 6.00 15.30
22250. 2008 34 7856.25 3337.50 8415.00 25.00 7.00 15.30
22408. 2008 34 605.00 570.00 2295.00 10.00 6.00 15.30
22549. 2008 34 -91.80 -3.21 183.60 -7.65 -.27 15.30
23057. 2008 34 1526.25 1013.50 3335.40 15.00 7.00 15.30
23440. 2008 34 19098.45 6785.00 15300.00 25.83 7.75 15.30
23669. 2008 34 2636.25 1531.50 4467.60 15.00 7.00 15.30
23819. 2008 34 -153.00 -5.36 306.00 -7.65 -.27 15.30
23899. 2008 34 -320.19 180.79 1331.10 7.65 6.27 15.30
24231. 2008 34 360.81 431.50 1943.10 17.65 6.27 15.30
24231. 2008 34 .00 .00 183.60 .00 .00 15.30
24257. 2008 34 10356.25 4072.50 9945.00 25.00 7.75 15.30
24378. 2008 34 .00 .00 459.00 .00 .00 15.30
24531. 2008 34 3236.25 1811.50 5079.60 15.00 7.00 15.30
24531. 2008 34 1031.25 782.50 2830.50 15.00 7.00 15.30
24753. 2008 34 219.61 381.36 1820.70 17.65 6.27 15.30
24805. 2008 34 1256.25 887.50 3060.00 15.00 7.00 15.30
24805. 2008 34 1106.25 817.50 2907.00 15.00 7.00 15.30
24805. 2008 34 2756.25 1587.50 4590.00 15.00 7.00 15.30
24805. 2008 34 1256.25 887.50 3060.00 15.00 7.00 15.30
24805. 2008 34 .00 .00 520.20 .00 .00 15.30
24964. 2008 34 .00 .00 765.00 .00 .00 15.30
25115. 2008 34 -114.75 -4.02 229.50 -7.65 -.27 15.30
25207. 2008 34 -382.50 -13.39 765.00 -7.65 -.27 15.30
25207. 2008 34 125.00 282.00 1560.60 10.00 6.00 15.30
25225. 2008 34 1346.25 929.50 3151.80 15.00 7.00 15.30
25467. 2008 34 -137.70 -4.82 275.40 -7.65 -.27 15.30
25644. 2008 34 2756.25 1587.50 4590.00 15.00 7.00 15.30
25946. 2008 34 11106.25 4305.00 10404.00 25.00 7.75 15.30
26190. 2008 34 237.26 387.63 1836.00 17.65 6.27 15.30
26459. 2008 34 2006.25 1237.50 3825.00 15.00 7.00 15.30
26501. 2008 34 1556.25 1027.50 3366.00 15.00 7.00 15.30
26501. 2008 34 385.00 438.00 1958.40 10.00 6.00 15.30
26504. 2008 34 -275.40 -9.64 550.80 -7.65 -.27 15.30
26504. 2008 34 3506.25 1937.50 5355.00 15.00 7.00 15.30
26951. 2008 34 1406.25 957.50 3213.00 15.00 7.00 15.30
27029. 2008 34 6606.25 2987.50 7650.00 25.00 7.00 15.30
27507. 2008 34 .00 .00 306.00 .00 .00 15.30
27523. 2008 34 7606.25 3267.50 8262.00 25.00 7.00 15.30
27555. 2008 34 806.25 690.00 2601.00 15.00 6.00 15.30
27635. 2008 34 806.25 690.00 2601.00 15.00 6.00 15.30
27637. 2008 34 1856.25 1167.50 3672.00 15.00 7.00 15.30
27733. 2008 34 405.00 450.00 1989.00 10.00 6.00 15.30
27733. 2008 34 .00 30.00 918.00 .00 6.00 15.30
27967. 2008 34 3956.25 2147.50 5814.00 15.00 7.00 15.30
28078. 2008 34 8606.25 3547.50 8874.00 25.00 7.00 15.30
28327. 2008 34 -438.00 8.67 902.70 .00 6.00 15.30
28475. 2008 34 3506.25 1937.50 5355.00 15.00 7.00 15.30
28606. 2008 34 705.00 630.00 2448.00 10.00 6.00 15.30
28606. 2008 34 .00 150.00 1224.00 .00 6.00 15.30
28657. 2008 34 9106.25 3722.50 9180.00 25.00 7.00 15.30
28686. 2008 34 785.00 678.00 2570.40 10.00 6.00 15.30
28865. 2008 34 1586.25 1041.50 3396.60 15.00 7.00 15.30
29038. 2008 34 7.81 306.15 1637.10 17.65 6.27 15.30
29132. 2008 34 .00 30.00 918.00 .00 6.00 15.30
29206. 2008 34 60.76 324.95 1683.00 17.65 6.27 15.30
29334. 2008 34 237.26 387.63 1836.00 17.65 6.27 15.30
29599. 2008 34 505.00 510.00 2142.00 10.00 6.00 15.30
29990. 2008 34 2411.25 1426.50 4238.10 15.00 7.00 15.30
30357. 2008 34 -438.00 14.67 918.00 .00 6.00 15.30
30487. 2008 34 2756.25 1587.50 4590.00 15.00 7.00 15.30
30936. 2008 34 -45.14 287.35 1591.20 17.65 6.27 15.30
31221. 2008 34 1106.25 817.50 2907.00 15.00 7.00 15.30
31458. 2008 34 307.86 412.70 1897.20 17.65 6.27 15.30
31495. 2008 34 11106.25 4305.00 10404.00 25.00 7.75 15.30
31638. 2008 34 5356.25 2637.50 6885.00 25.00 7.00 15.30
31793. 2008 34 -382.50 -13.39 765.00 -7.65 -.27 15.30
32130. 2008 34 .00 .00 229.50 .00 .00 15.30
32423. 2008 34 60.76 324.95 1683.00 17.65 6.27 15.30
32633. 2008 34 605.00 570.00 2295.00 10.00 6.00 15.30
32663. 2008 34 -186.34 237.20 1468.80 17.65 6.27 15.30
32663. 2008 34 3956.25 2147.50 5814.00 15.00 7.00 15.30
32852. 2008 34 1856.25 1167.50 3672.00 15.00 7.00 15.30
32852. 2008 34 2756.25 1587.50 4590.00 15.00 7.00 15.30
32852. 2008 34 2456.25 1447.50 4284.00 15.00 7.00 15.30
32974. 2008 34 851.25 708.00 2646.90 15.00 6.00 15.30
32974. 2008 34 1466.25 985.50 3274.20 15.00 7.00 15.30
33320. 2008 34 1256.25 887.50 3060.00 15.00 7.00 15.30
33666. 2008 34 .00 .00 306.00 .00 .00 15.30
33774. 2008 34 806.25 690.00 2601.00 15.00 6.00 15.30
34142. 2008 34 5356.25 2637.50 6885.00 25.00 7.00 15.30
34667. 2008 34 705.00 630.00 2448.00 10.00 6.00 15.30
34667. 2008 34 785.00 678.00 2570.40 10.00 6.00 15.30
35468. 2008 34 16515.45 6010.00 13770.00 25.83 7.75 15.30
35554. 2008 34 5356.25 2637.50 6885.00 25.00 7.00 15.30
36044. 2008 34 2156.25 1307.50 3978.00 15.00 7.00 15.30
36482. 2008 34 305.00 390.00 1836.00 10.00 6.00 15.30
36838. 2008 34 1106.25 817.50 2907.00 15.00 7.00 15.30
36940. 2008 34 9106.25 3722.50 9180.00 25.00 7.00 15.30
37023. 2008 34 -292.24 199.60 1377.00 17.65 6.27 15.30
37446. 2008 34 405.00 450.00 1989.00 10.00 6.00 15.30
37446. 2008 34 405.00 450.00 1989.00 10.00 6.00 15.30
37840. 2008 34 2171.25 1314.50 3993.30 15.00 7.00 15.30
37845. 2008 34 2606.25 1517.50 4437.00 15.00 7.00 15.30
37873. 2008 34 4256.25 2287.50 6120.00 15.00 7.00 15.30
38031. 2008 34 1856.25 1167.50 3672.00 15.00 7.00 15.30
38311. 2008 34 505.00 510.00 2142.00 10.00 6.00 15.30
38491. 2008 34 7356.25 3197.50 8109.00 25.00 7.00 15.30
38556. 2008 34 2756.25 1587.50 4590.00 15.00 7.00 15.30
38904. 2008 34 3206.25 1797.50 5049.00 15.00 7.00 15.30
39203. 2008 34 1286.25 901.50 3090.60 15.00 7.00 15.30
39203. 2008 34 1286.25 901.50 3090.60 15.00 7.00 15.30
39203. 2008 34 435.00 468.00 2034.90 10.00 6.00 15.30
39720. 2008 34 806.25 690.00 2601.00 15.00 6.00 15.30
40041. 2008 34 2156.25 1307.50 3978.00 15.00 7.00 15.30
40196. 2008 34 2156.25 1307.50 3978.00 15.00 7.00 15.30
40687. 2008 34 605.00 570.00 2295.00 10.00 6.00 15.30
41296. 2008 34 405.00 450.00 1989.00 10.00 6.00 15.30
42098. 2008 34 605.00 570.00 2295.00 10.00 6.00 15.30
42639. 2008 34 505.00 510.00 2142.00 10.00 6.00 15.30
42835. 2008 34 1046.25 789.50 2845.80 15.00 7.00 15.30
43037. 2008 34 2756.25 1587.50 4590.00 15.00 7.00 15.30
43434. 2008 34 .00 .00 765.00 .00 .00 15.30
43597. 2008 34 -382.50 -13.39 765.00 -7.65 -.27 15.30
43709. 2008 34 806.25 690.00 2601.00 15.00 6.00 15.30
43777. 2008 34 2156.25 1307.50 3978.00 15.00 7.00 15.30
44000. 2008 34 -404.34 111.85 1162.80 7.65 6.27 15.30
44105. 2008 34 -229.50 -8.03 459.00 -7.65 -.27 15.30
45301. 2008 34 2606.25 1517.50 4437.00 15.00 7.00 15.30
45358. 2008 34 4196.25 2259.50 6058.80 15.00 7.00 15.30
45441. 2008 34 7106.25 3127.50 7956.00 25.00 7.00 15.30
45777. 2008 34 -438.00 74.67 1071.00 .00 6.00 15.30
46274. 2008 34 1256.25 887.50 3060.00 15.00 7.00 15.30
47080. 2008 34 2756.25 1587.50 4590.00 15.00 7.00 15.30
47383. 2008 34 305.00 390.00 1836.00 10.00 6.00 15.30
47414. 2008 34 2306.25 1377.50 4131.00 15.00 7.00 15.30
47494. 2008 34 1706.25 1097.50 3519.00 15.00 7.00 15.30
47841. 2008 34 1256.25 887.50 3060.00 15.00 7.00 15.30
47945. 2008 34 1976.25 1223.50 3794.40 15.00 7.00 15.30
48373. 2008 34 7106.25 3127.50 7956.00 25.00 7.00 15.30
48455. 2008 34 105.00 270.00 1530.00 10.00 6.00 15.30
48455. 2008 34 305.00 390.00 1836.00 10.00 6.00 15.30
48455. 2008 34 205.00 330.00 1683.00 10.00 6.00 15.30
48722. 2008 34 -292.24 199.60 1377.00 17.65 6.27 15.30
48779. 2008 34 1106.25 817.50 2907.00 15.00 7.00 15.30
48779. 2008 34 956.25 750.00 2754.00 15.00 6.00 15.30
48810. 2008 34 -186.34 237.20 1468.80 17.65 6.27 15.30
48871. 2008 34 705.00 630.00 2448.00 10.00 6.00 15.30
49032. 2008 34 1766.25 1125.50 3580.20 15.00 7.00 15.30
49167. 2008 34 .00 .00 642.60 .00 .00 15.30
49480. 2008 34 -382.50 -13.39 765.00 -7.65 -.27 15.30
49514. 2008 34 1256.25 887.50 3060.00 15.00 7.00 15.30
49514. 2008 34 105.00 270.00 1530.00 10.00 6.00 15.30
49779. 2008 34 7856.25 3337.50 8415.00 25.00 7.00 15.30
49935. 2008 34 2606.25 1517.50 4437.00 15.00 7.00 15.30
50120. 2008 34 3056.25 1727.50 4896.00 15.00 7.00 15.30
50120. 2008 34 2306.25 1377.50 4131.00 15.00 7.00 15.30
50857. 2008 34 665.00 606.00 2386.80 10.00 6.00 15.30
50927. 2008 34 1256.25 887.50 3060.00 15.00 7.00 15.30
50999. 2008 34 -229.50 -8.03 459.00 -7.65 -.27 15.30
51433. 2008 34 1556.25 1027.50 3366.00 15.00 7.00 15.30
52124. 2008 34 1856.25 1167.50 3672.00 15.00 7.00 15.30
52329. 2008 34 1106.25 817.50 2907.00 15.00 7.00 15.30
52573. 2008 34 -382.50 -13.39 765.00 -7.65 -.27 15.30
52621. 2008 34 745.00 654.00 2509.20 10.00 6.00 15.30
52622. 2008 34 3236.25 1811.50 5079.60 15.00 7.00 15.30
52622. 2008 34 1406.25 957.50 3213.00 15.00 7.00 15.30
52623. 2008 34 2906.25 1657.50 4743.00 15.00 7.00 15.30
52704. 2008 34 605.00 570.00 2295.00 10.00 6.00 15.30
52722. 2008 34 -168.69 243.47 1484.10 17.65 6.27 15.30
52859. 2008 34 -275.40 -9.64 550.80 -7.65 -.27 15.30
52944. 2008 34 24264.45 8335.00 16128.00 25.83 7.75 2.90
52944. 2008 34 46057.97 14525.14 18448.00 31.06 7.82 2.90
53208. 2008 34 95.00 264.00 1514.70 10.00 6.00 15.30
53224. 2008 34 237.26 387.63 1836.00 17.65 6.27 15.30
53526. 2008 34 2096.25 1279.50 3916.80 15.00 7.00 15.30
53988. 2008 34 956.25 750.00 2754.00 15.00 6.00 15.30
54502. 2008 34 1256.25 887.50 3060.00 15.00 7.00 15.30
55042. 2008 34 605.00 570.00 2295.00 10.00 6.00 15.30
55752. 2008 34 2606.25 1517.50 4437.00 15.00 7.00 15.30
55888. 2008 34 3656.25 2007.50 5508.00 15.00 7.00 15.30
56168. 2008 34 9106.25 3722.50 9180.00 25.00 7.00 15.30
56217. 2008 34 665.00 606.00 2386.80 10.00 6.00 15.30
56458. 2008 34 505.00 510.00 2142.00 10.00 6.00 15.30
56887. 2008 34 -115.74 262.27 1530.00 17.65 6.27 15.30
56914. 2008 34 1136.25 831.50 2937.60 15.00 7.00 15.30
57038. 2008 34 .00 105.00 1224.00 .00 6.00 15.30
57050. 2008 34 1256.25 887.50 3060.00 15.00 7.00 15.30
57271. 2008 34 -267.75 -9.37 535.50 -7.65 -.27 15.30
57644. 2008 34 .00 .00 306.00 .00 .00 15.30
57854. 2008 34 3656.25 2007.50 5508.00 15.00 7.00 15.30
57942. 2008 34 405.00 450.00 1989.00 10.00 6.00 15.30
58169. 2008 34 4256.25 2287.50 6120.00 15.00 7.00 15.30
58238. 2008 34 956.25 750.00 2754.00 15.00 6.00 15.30
58429. 2008 34 605.00 570.00 2295.00 10.00 6.00 15.30
58553. 2008 34 4606.25 2427.50 6426.00 25.00 7.00 15.30
58794. 2008 34 1256.25 887.50 3060.00 15.00 7.00 15.30
58794. 2008 34 1106.25 817.50 2907.00 15.00 7.00 15.30
59216. 2008 34 -130.05 -4.55 260.10 -7.65 -.27 15.30
59464. 2008 34 -229.50 -8.03 459.00 -7.65 -.27 15.30
59480. 2008 34 5318.75 1955.00 5508.00 25.00 7.00 15.30
59511. 2008 34 .00 .00 459.00 .00 .00 15.30
60329. 2008 34 1556.25 1027.50 3366.00 15.00 7.00 15.30
60371. 2008 34 1256.25 887.50 3060.00 15.00 7.00 15.30
60537. 2008 34 5.00 210.00 1377.00 10.00 6.00 15.30
60718. 2008 34 -91.80 -3.21 183.60 -7.65 -.27 15.30
60775. 2008 34 956.25 750.00 2754.00 15.00 6.00 15.30
61465. 2008 34 2756.25 1587.50 4590.00 15.00 7.00 15.30
61608. 2008 34 -292.24 199.60 1377.00 17.65 6.27 15.30
61710. 2008 34 .00 .00 183.60 .00 .00 15.30
61733. 2008 34 237.26 387.63 1836.00 17.65 6.27 15.30
61761. 2008 34 -373.74 136.92 1224.00 7.65 6.27 15.30
61991. 2008 34 -306.00 -10.71 612.00 -7.65 -.27 15.30
62055. 2008 34 3506.25 1937.50 5355.00 15.00 7.00 15.30
62062. 2008 34 2756.25 1587.50 4590.00 15.00 7.00 15.30
62332. 2008 34 3356.25 1867.50 5202.00 15.00 7.00 15.30
62400. 2008 34 105.00 270.00 1530.00 10.00 6.00 15.30
62651. 2008 34 1466.25 985.50 3274.20 15.00 7.00 15.30
62768. 2008 34 405.00 450.00 1989.00 10.00 6.00 15.30
63002. 2008 34 60.76 324.95 1683.00 17.65 6.27 15.30
63163. 2008 34 .00 90.00 1071.00 .00 6.00 15.30
63195. 2008 34 505.00 510.00 2142.00 10.00 6.00 15.30
63411. 2008 34 305.00 390.00 1836.00 10.00 6.00 15.30
63529. 2008 34 3956.25 2147.50 5814.00 15.00 7.00 15.30
63569. 2008 34 2756.25 1587.50 4590.00 15.00 7.00 15.30
63589. 2008 34 105.00 270.00 1530.00 10.00 6.00 15.30
64070. 2008 34 210.00 369.00 1897.20 10.00 6.00 15.30
64763. 2008 34 -115.74 262.27 1530.00 17.65 6.27 15.30
65068. 2008 34 530.00 561.00 2386.80 10.00 6.00 15.30
65156. 2008 34 .00 .00 382.50 .00 .00 15.30
65415. 2008 34 -320.19 180.79 1331.10 7.65 6.27 15.30
65731. 2008 34 2606.25 1517.50 4437.00 15.00 7.00 15.30
65826. 2008 34 705.00 630.00 2448.00 10.00 6.00 15.30
65876. 2008 34 605.00 570.00 2295.00 10.00 6.00 15.30
65974. 2008 34 1556.25 1027.50 3366.00 15.00 7.00 15.30
66142. 2008 34 2906.25 1657.50 4743.00 15.00 7.00 15.30
66173. 2008 34 .00 90.00 1071.00 .00 6.00 15.30
66173. 2008 34 9106.25 3722.50 9180.00 25.00 7.00 15.30
66276. 2008 34 1856.25 1167.50 3672.00 15.00 7.00 15.30
66276. 2008 34 4931.25 2518.50 6624.90 25.00 7.00 15.30
66350. 2008 34 -45.14 287.35 1591.20 17.65 6.27 15.30
66679. 2008 34 605.00 570.00 2295.00 10.00 6.00 15.30
66722. 2008 34 405.00 450.00 1989.00 10.00 6.00 15.30
66792. 2008 34 2756.25 1587.50 4590.00 15.00 7.00 15.30
66803. 2008 34 1856.25 1167.50 3672.00 15.00 7.00 15.30
66892. 2008 34 .00 .00 443.70 .00 .00 15.30
66901. 2008 34 .00 .00 459.00 .00 .00 15.30
