taxsim_id year state fiitax siitax fica frate srate ficar
12574. 2011 34 2350.00 1447.50 3724.00 15.00 7.00 13.30
12750. 2011 34 .00 .00 279.30 .00 .00 13.30
12858. 2011 34 299.87 447.49 1729.00 17.65 6.38 13.30
12858. 2011 34 1450.00 1027.50 2926.00 15.00 7.00 13.30
13589. 2011 34 .00 .00 452.20 .00 .00 13.30
14065. 2011 34 .00 .00 465.50 .00 .00 13.30
14152. 2011 34 650.00 630.00 2128.00 10.00 6.00 13.30
14635. 2011 34 123.37 383.67 1596.00 17.65 6.38 13.30
15061. 2011 34 1450.00 1027.50 2926.00 15.00 7.00 13.30
15068. 2011 34 123.37 383.67 1596.00 17.65 6.38 13.30
15347. 2011 34 .00 156.00 1077.30 .00 6.00 13.30
15383. 2011 34 .00 .00 172.90 .00 .00 13.30
15597. 2011 34 1600.00 1097.50 3059.00 15.00 7.00 13.30
15864. 2011 34 1750.00 1167.50 3192.00 15.00 7.00 13.30
16005. 2011 34 .00 .00 372.40 .00 .00 13.30
16121. 2011 34 -229.50 -11.48 399.00 -7.65 -.38 13.30
16554. 2011 34 1150.00 887.50 2660.00 15.00 7.00 13.30
16636. 2011 34 4000.00 2217.50 5187.00 15.00 7.00 13.30
16841. 2011 34 1750.00 1167.50 3192.00 15.00 7.00 13.30
17019. 2011 34 -160.65 -8.03 279.30 -7.65 -.38 13.30
17226. 2011 34 1900.00 1237.50 3325.00 15.00 7.00 13.30
17487. 2011 34 1750.00 1167.50 3192.00 15.00 7.00 13.30
17848. 2011 34 .00 120.00 997.50 .00 6.00 13.30
18285. 2011 34 540.00 564.00 1981.70 10.00 6.00 13.30
18420. 2011 34 2830.00 1671.50 4149.60 15.00 7.00 13.30
18676. 2011 34 1150.00 887.50 2660.00 15.00 7.00 13.30
18758. 2011 34 1900.00 1237.50 3325.00 15.00 7.00 13.30
19315. 2011 34 1750.00 1167.50 3192.00 15.00 7.00 13.30
19321. 2011 34 .00 .00 332.50 .00 .00 13.30
19401. 2011 34 3100.00 1797.50 4389.00 15.00 7.00 13.30
19651. 2011 34 6500.00 3057.50 6783.00 25.00 7.00 13.30
19651. 2011 34 -459.00 7.05 798.00 -7.65 5.62 13.30
19957. 2011 34 -356.13 192.19 1197.00 7.65 6.38 13.30
20088. 2011 34 .00 .00 199.50 .00 .00 13.30
20193. 2011 34 2650.00 1587.50 3990.00 15.00 7.00 13.30
20193. 2011 34 -300.23 230.49 1276.80 17.65 6.38 13.30
20598. 2011 34 -267.75 -13.39 465.50 -7.65 -.38 13.30
20925. 2011 34 1150.00 887.50 2660.00 15.00 7.00 13.30
20977. 2011 34 -432.63 128.37 1064.00 7.65 6.38 13.30
20977. 2011 34 123.37 383.67 1596.00 17.65 6.38 13.30
21007. 2011 34 123.37 383.67 1596.00 17.65 6.38 13.30
21007. 2011 34 3250.00 1867.50 4522.00 15.00 7.00 13.30
21210. 2011 34 1150.00 887.50 2660.00 15.00 7.00 13.30
21442. 2011 34 .00 30.00 798.00 .00 6.00 13.30
21442. 2011 34 .00 .00 532.00 .00 .00 13.30
21568. 2011 34 -137.70 -6.89 239.40 -7.65 -.38 13.30
21823. 2011 34 5000.00 2637.50 5985.00 25.00 7.00 13.30
22097. 2011 34 1150.00 887.50 2660.00 15.00 7.00 13.30
22194. 2011 34 750.00 690.00 2261.00 10.00 6.00 13.30
22351. 2011 34 -153.00 -7.65 266.00 -7.65 -.38 13.30
22632. 2011 34 1900.00 1237.50 3325.00 15.00 7.00 13.30
22773. 2011 34 1300.00 957.50 2793.00 15.00 7.00 13.30
22773. 2011 34 .00 .00 532.00 .00 .00 13.30
23075. 2011 34 -107.10 -5.36 186.20 -7.65 -.38 13.30
23188. 2011 34 1000.00 817.50 2527.00 15.00 7.00 13.30
23327. 2011 34 1450.00 1027.50 2926.00 15.00 7.00 13.30
23340. 2011 34 14250.00 5390.00 10906.00 25.00 7.75 13.30
23553. 2011 34 850.00 750.00 2394.00 15.00 6.00 13.30
23728. 2011 34 8750.00 3722.50 7980.00 25.00 7.00 13.30
24281. 2011 34 .00 .00 332.50 .00 .00 13.30
24644. 2011 34 .00 .00 651.70 .00 .00 13.30
24737. 2011 34 450.00 510.00 1862.00 10.00 6.00 13.30
24743. 2011 34 -229.63 256.02 1330.00 17.65 6.38 13.30
24834. 2011 34 -306.00 -15.30 532.00 -7.65 -.38 13.30
25342. 2011 34 2650.00 1587.50 3990.00 15.00 7.00 13.30
25542. 2011 34 2650.00 1587.50 3990.00 15.00 7.00 13.30
25725. 2011 34 -183.60 -9.18 319.20 -7.65 -.38 13.30
25883. 2011 34 13750.00 5235.00 10640.00 25.00 7.75 13.30
26155. 2011 34 .00 174.00 1117.20 .00 6.00 13.30
26211. 2011 34 2950.00 1727.50 4256.00 15.00 7.00 13.30
26400. 2011 34 .00 .00 266.00 .00 .00 13.30
26668. 2011 34 1300.00 957.50 2793.00 15.00 7.00 13.30
26869. 2011 34 1150.00 887.50 2660.00 15.00 7.00 13.30
27183. 2011 34 16437.50 5331.88 10906.00 25.00 7.75 13.30
27320. 2011 34 2650.00 1587.50 3990.00 15.00 7.00 13.30
27538. 2011 34 550.00 570.00 1995.00 10.00 6.00 13.30
27547. 2011 34 1450.00 1027.50 2926.00 15.00 7.00 13.30
27591. 2011 34 -464.00 36.80 864.50 .00 6.00 13.30
27769. 2011 34 -17.83 332.61 1489.60 17.65 6.38 13.30
28094. 2011 34 180.00 348.00 1502.90 10.00 6.00 13.30
28214. 2011 34 .00 .00 465.50 .00 .00 13.30
29235. 2011 34 750.00 690.00 2261.00 10.00 6.00 13.30
29235. 2011 34 -432.63 128.37 1064.00 7.65 6.38 13.30
29427. 2011 34 1150.00 887.50 2660.00 15.00 7.00 13.30
29477. 2011 34 50.00 270.00 1330.00 10.00 6.00 13.30
30115. 2011 34 2740.00 1629.50 4069.80 15.00 7.00 13.30
30115. 2011 34 .00 120.00 997.50 .00 6.00 13.30
30620. 2011 34 299.87 447.49 1729.00 17.65 6.38 13.30
30883. 2011 34 -464.00 66.80 931.00 .00 6.00 13.30
30905. 2011 34 1150.00 887.50 2660.00 15.00 7.00 13.30
30928. 2011 34 .00 .00 438.90 .00 .00 13.30
31885. 2011 34 1180.00 901.50 2686.60 15.00 7.00 13.30
31885. 2011 34 200.00 360.00 1529.50 10.00 6.00 13.30
32078. 2011 34 16197.50 6010.00 11970.00 23.06 7.75 13.30
32104. 2011 34 -91.80 -4.59 159.60 -7.65 -.38 13.30
32130. 2011 34 630.00 618.00 2101.40 10.00 6.00 13.30
32267. 2011 34 4150.00 2287.50 5320.00 15.00 7.00 13.30
32624. 2011 34 16437.50 5331.88 10906.00 25.00 7.75 13.30
32899. 2011 34 -382.50 -19.13 665.00 -7.65 -.38 13.30
32967. 2011 34 .00 30.00 798.00 .00 6.00 13.30
33370. 2011 34 1450.00 1027.50 2926.00 15.00 7.00 13.30
33422. 2011 34 .00 .00 399.00 .00 .00 13.30
33559. 2011 34 -252.45 -12.62 438.90 -7.65 -.38 13.30
33604. 2011 34 -447.93 115.60 1037.40 7.65 6.38 13.30
33611. 2011 34 750.00 690.00 2261.00 10.00 6.00 13.30
34024. 2011 34 .00 .00 598.50 .00 .00 13.30
34189. 2011 34 750.00 690.00 2261.00 10.00 6.00 13.30
34189. 2011 34 790.00 714.00 2314.20 10.00 6.00 13.30
34329. 2011 34 850.00 750.00 2394.00 15.00 6.00 13.30
34625. 2011 34 1150.00 887.50 2660.00 15.00 7.00 13.30
34967. 2011 34 -84.15 -4.21 146.30 -7.65 -.38 13.30
35037. 2011 34 360.00 456.00 1742.30 10.00 6.00 13.30
35037. 2011 34 1450.00 1027.50 2926.00 15.00 7.00 13.30
35171. 2011 34 850.00 750.00 2394.00 15.00 6.00 13.30
35401. 2011 34 2200.00 1377.50 3591.00 15.00 7.00 13.30
36212. 2011 34 2650.00 1587.50 3990.00 15.00 7.00 13.30
36479. 2011 34 2650.00 1587.50 3990.00 15.00 7.00 13.30
36825. 2011 34 .00 .00 305.90 .00 .00 13.30
37047. 2011 34 .00 90.00 931.00 .00 6.00 13.30
37067. 2011 34 1900.00 1237.50 3325.00 15.00 7.00 13.30
37067. 2011 34 2650.00 1587.50 3990.00 15.00 7.00 13.30
37194. 2011 34 .00 .00 159.60 .00 .00 13.30
37318. 2011 34 550.00 570.00 1995.00 10.00 6.00 13.30
37868. 2011 34 .00 .00 625.10 .00 .00 13.30
38060. 2011 34 -229.63 256.02 1330.00 17.65 6.38 13.30
38068. 2011 34 50.00 270.00 1330.00 10.00 6.00 13.30
38346. 2011 34 1390.00 999.50 2872.80 15.00 7.00 13.30
38346. 2011 34 850.00 750.00 2394.00 15.00 6.00 13.30
38525. 2011 34 750.00 690.00 2261.00 10.00 6.00 13.30
38634. 2011 34 2350.00 1447.50 3724.00 15.00 7.00 13.30
38784. 2011 34 .00 60.00 864.50 .00 6.00 13.30
38953. 2011 34 4090.00 2259.50 5266.80 15.00 7.00 13.30
39134. 2011 34 2140.00 1349.50 3537.80 15.00 7.00 13.30
39234. 2011 34 1060.00 845.50 2580.20 15.00 7.00 13.30
39893. 2011 34 550.00 570.00 1995.00 10.00 6.00 13.30
39919. 2011 34 .00 180.00 1130.50 .00 6.00 13.30
39919. 2011 34 1900.00 1237.50 3325.00 15.00 7.00 13.30
39996. 2011 34 -229.63 256.02 1330.00 17.65 6.38 13.30
40513. 2011 34 -153.00 -7.65 266.00 -7.65 -.38 13.30
40827. 2011 34 299.87 447.49 1729.00 17.65 6.38 13.30
40927. 2011 34 .00 .00 292.60 .00 .00 13.30
41086. 2011 34 550.00 570.00 1995.00 10.00 6.00 13.30
41086. 2011 34 .00 144.00 1050.70 .00 6.00 13.30
41278. 2011 34 2650.00 1587.50 3990.00 15.00 7.00 13.30
41367. 2011 34 3400.00 1937.50 4655.00 15.00 7.00 13.30
41509. 2011 34 15000.00 5622.50 11305.00 25.00 7.75 13.30
41687. 2011 34 1300.00 957.50 2793.00 15.00 7.00 13.30
41948. 2011 34 2770.00 1643.50 4096.40 15.00 7.00 13.30
42010. 2011 34 -382.50 -19.13 665.00 -7.65 -.38 13.30
42517. 2011 34 450.00 510.00 1862.00 10.00 6.00 13.30
42671. 2011 34 .00 .00 159.60 .00 .00 13.30
42699. 2011 34 1660.00 1125.50 3112.20 15.00 7.00 13.30
43070. 2011 34 .00 .00 199.50 .00 .00 13.30
43096. 2011 34 -382.50 -19.13 665.00 -7.65 -.38 13.30
43338. 2011 34 1450.00 1027.50 2926.00 15.00 7.00 13.30
43727. 2011 34 .00 .00 319.20 .00 .00 13.30
43775. 2011 34 1420.00 1013.50 2899.40 15.00 7.00 13.30
43998. 2011 34 .00 .00 638.40 .00 .00 13.30
44300. 2011 34 2200.00 1377.50 3591.00 15.00 7.00 13.30
44383. 2011 34 18681.20 6785.00 13300.00 25.83 7.75 13.30
44765. 2011 34 750.00 690.00 2261.00 10.00 6.00 13.30
45006. 2011 34 4150.00 2287.50 5320.00 15.00 7.00 13.30
45141. 2011 34 .00 .00 399.00 .00 .00 13.30
45168. 2011 34 -229.63 256.02 1330.00 17.65 6.38 13.30
45230. 2011 34 -356.13 192.19 1197.00 7.65 6.38 13.30
45488. 2011 34 450.00 510.00 1862.00 10.00 6.00 13.30
45709. 2011 34 .00 .00 159.60 .00 .00 13.30
45944. 2011 34 3700.00 2077.50 4921.00 15.00 7.00 13.30
46105. 2011 34 50.00 270.00 1330.00 10.00 6.00 13.30
46564. 2011 34 1450.00 1027.50 2926.00 15.00 7.00 13.30
46566. 2011 34 2650.00 1587.50 3990.00 15.00 7.00 13.30
46590. 2011 34 -340.83 204.96 1223.60 7.65 6.38 13.30
46717. 2011 34 18681.20 6785.00 13300.00 25.83 7.75 13.30
47012. 2011 34 -306.00 -15.30 532.00 -7.65 -.38 13.30
47763. 2011 34 650.00 630.00 2128.00 10.00 6.00 13.30
48070. 2011 34 1750.00 1167.50 3192.00 15.00 7.00 13.30
48252. 2011 34 .00 .00 399.00 .00 .00 13.30
48275. 2011 34 1300.00 957.50 2793.00 15.00 7.00 13.30
48657. 2011 34 .00 .00 399.00 .00 .00 13.30
48657. 2011 34 550.00 570.00 1995.00 10.00 6.00 13.30
49151. 2011 34 .00 .00 266.00 .00 .00 13.30
49151. 2011 34 .00 .00 159.60 .00 .00 13.30
49196. 2011 34 6750.00 3127.50 6916.00 25.00 7.00 13.30
49295. 2011 34 -432.63 128.37 1064.00 7.65 6.38 13.30
49645. 2011 34 750.00 690.00 2261.00 10.00 6.00 13.30
49883. 2011 34 1900.00 1237.50 3325.00 15.00 7.00 13.30
49968. 2011 34 250.00 390.00 1596.00 10.00 6.00 13.30
49972. 2011 34 .00 .00 199.50 .00 .00 13.30
50188. 2011 34 630.00 618.00 2101.40 10.00 6.00 13.30
50188. 2011 34 11750.00 4615.00 9576.00 25.00 7.75 13.30
50722. 2011 34 1255.00 936.50 2753.10 15.00 7.00 13.30
50722. 2011 34 350.00 450.00 1729.00 10.00 6.00 13.30
51394. 2011 34 .00 .00 492.10 .00 .00 13.30
51398. 2011 34 250.00 390.00 1596.00 10.00 6.00 13.30
51419. 2011 34 -275.40 -13.77 478.80 -7.65 -.38 13.30
51787. 2011 34 123.37 383.67 1596.00 17.65 6.38 13.30
51826. 2011 34 5750.00 2847.50 6384.00 25.00 7.00 13.30
52210. 2011 34 2125.00 1342.50 3524.50 15.00 7.00 13.30
52410. 2011 34 .00 .00 199.50 .00 .00 13.30
53158. 2011 34 13250.00 5080.00 10374.00 25.00 7.75 13.30
53407. 2011 34 -168.30 -8.42 292.60 -7.65 -.38 13.30
53427. 2011 34 211.62 415.58 1662.50 17.65 6.38 13.30
53604. 2011 34 1682.50 1185.00 3325.00 15.00 7.00 13.30
54241. 2011 34 .00 .00 545.30 .00 .00 13.30
54255. 2011 34 1240.00 929.50 2739.80 15.00 7.00 13.30
54290. 2011 34 123.37 383.67 1596.00 17.65 6.38 13.30
54929. 2011 34 1150.00 887.50 2660.00 15.00 7.00 13.30
55046. 2011 34 2515.00 1524.50 3870.30 15.00 7.00 13.30
55407. 2011 34 .00 .00 199.50 .00 .00 13.30
55539. 2011 34 -459.00 7.05 798.00 -7.65 5.62 13.30
55816. 2011 34 .00 .00 266.00 .00 .00 13.30
55935. 2011 34 2500.00 1517.50 3857.00 15.00 7.00 13.30
56020. 2011 34 -459.00 7.05 798.00 -7.65 5.62 13.30
56030. 2011 34 3550.00 2007.50 4788.00 15.00 7.00 13.30
56341. 2011 34 .00 .00 146.30 .00 .00 13.30
57772. 2011 34 1150.00 887.50 2660.00 15.00 7.00 13.30
57821. 2011 34 388.12 479.41 1795.50 17.65 6.38 13.30
58144. 2011 34 1900.00 1237.50 3325.00 15.00 7.00 13.30
58278. 2011 34 210.00 366.00 1542.80 10.00 6.00 13.30
58667. 2011 34 7750.00 3407.50 7448.00 25.00 7.00 13.30
58721. 2011 34 50.00 270.00 1330.00 10.00 6.00 13.30
58721. 2011 34 .00 .00 399.00 .00 .00 13.30
59197. 2011 34 .00 .00 279.30 .00 .00 13.30
59563. 2011 34 1750.00 1167.50 3192.00 15.00 7.00 13.30
59670. 2011 34 -459.00 7.05 798.00 -7.65 5.62 13.30
60191. 2011 34 4127.50 2326.00 5492.90 15.00 7.00 13.30
60451. 2011 34 -123.73 294.31 1409.80 17.65 6.38 13.30
60621. 2011 34 -229.50 -11.48 399.00 -7.65 -.38 13.30
60917. 2011 34 710.00 666.00 2207.80 10.00 6.00 13.30
60917. 2011 34 550.00 570.00 1995.00 10.00 6.00 13.30
61503. 2011 34 1300.00 957.50 2793.00 15.00 7.00 13.30
61738. 2011 34 6250.00 2987.50 6650.00 25.00 7.00 13.30
62441. 2011 34 .00 .00 319.20 .00 .00 13.30
62667. 2011 34 1150.00 887.50 2660.00 15.00 7.00 13.30
62930. 2011 34 .00 .00 159.60 .00 .00 13.30
63108. 2011 34 2650.00 1587.50 3990.00 15.00 7.00 13.30
63134. 2011 34 3850.00 2147.50 5054.00 15.00 7.00 13.30
63134. 2011 34 -153.00 -7.65 266.00 -7.65 -.38 13.30
63349. 2011 34 .00 .00 532.00 .00 .00 13.30
63486. 2011 34 1450.00 1027.50 2926.00 15.00 7.00 13.30
63546. 2011 34 4150.00 2287.50 5320.00 15.00 7.00 13.30
63767. 2011 34 -464.00 24.80 837.90 .00 6.00 13.30
64126. 2011 34 690.00 654.00 2181.20 10.00 6.00 13.30
64639. 2011 34 .00 .00 199.50 .00 .00 13.30
64660. 2011 34 .00 210.00 1197.00 .00 6.00 13.30
64700. 2011 34 3550.00 2007.50 4788.00 15.00 7.00 13.30
64795. 2011 34 550.00 570.00 1995.00 10.00 6.00 13.30
64795. 2011 34 1450.00 1027.50 2926.00 15.00 7.00 13.30
64993. 2011 34 550.00 570.00 1995.00 10.00 6.00 13.30
65007. 2011 34 50.00 270.00 1330.00 10.00 6.00 13.30
65025. 2011 34 -275.40 -13.77 478.80 -7.65 -.38 13.30
65111. 2011 34 8750.00 3722.50 7980.00 25.00 7.00 13.30
65470. 2011 34 1150.00 887.50 2660.00 15.00 7.00 13.30
65486. 2011 34 .00 .00 146.30 .00 .00 13.30
65589. 2011 34 1150.00 887.50 2660.00 15.00 7.00 13.30
65941. 2011 34 -464.00 78.80 957.60 .00 6.00 13.30
66274. 2011 34 2350.00 1447.50 3724.00 15.00 7.00 13.30
66274. 2011 34 .00 .00 532.00 .00 .00 13.30
66780. 2011 34 -356.13 192.19 1197.00 7.65 6.38 13.30
66920. 2011 34 3970.00 2203.50 5160.40 15.00 7.00 13.30
66920. 2011 34 3400.00 1937.50 4655.00 15.00 7.00 13.30
67609. 2011 34 299.87 447.49 1729.00 17.65 6.38 13.30
67721. 2011 34 -356.13 192.19 1197.00 7.65 6.38 13.30
67815. 2011 34 1150.00 887.50 2660.00 15.00 7.00 13.30
67815. 2011 34 .00 .00 478.80 .00 .00 13.30
68028. 2011 34 3291.63 1587.50 3990.00 27.75 7.00 13.30
68438. 2011 34 1900.00 1237.50 3325.00 15.00 7.00 13.30
68438. 2011 34 3400.00 1937.50 4655.00 15.00 7.00 13.30
68566. 2011 34 1600.00 1097.50 3059.00 15.00 7.00 13.30
68612. 2011 34 .00 .00 266.00 .00 .00 13.30
68870. 2011 34 123.37 383.67 1596.00 17.65 6.38 13.30
68950. 2011 34 -432.63 128.37 1064.00 7.65 6.38 13.30
69058. 2011 34 2050.00 1307.50 3458.00 15.00 7.00 13.30
69058. 2011 34 4675.00 2532.50 5785.50 15.00 7.00 13.30
69224. 2011 34 4750.00 2567.50 5852.00 25.00 7.00 13.30
69224. 2011 34 17.47 345.37 1516.20 17.65 6.38 13.30
69224. 2011 34 1450.00 1027.50 2926.00 15.00 7.00 13.30
69360. 2011 34 .00 .00 266.00 .00 .00 13.30
69360. 2011 34 .00 30.00 798.00 .00 6.00 13.30
69404. 2011 34 730.00 678.00 2234.40 10.00 6.00 13.30
69688. 2011 34 1900.00 1237.50 3325.00 15.00 7.00 13.30
69744. 2011 34 690.00 654.00 2181.20 10.00 6.00 13.30
69933. 2011 34 .00 .00 226.10 .00 .00 13.30
70377. 2011 34 -153.00 -7.65 266.00 -7.65 -.38 13.30
70522. 2011 34 .00 .00 731.50 .00 6.00 13.30
70656. 2011 34 5500.00 2777.50 6251.00 25.00 7.00 13.30
70658. 2011 34 800.00 720.00 2327.50 10.00 6.00 13.30
70658. 2011 34 1540.00 1069.50 3005.80 15.00 7.00 13.30
70955. 2011 34 7250.00 3267.50 7182.00 25.00 7.00 13.30
71010. 2011 34 -356.13 192.19 1197.00 7.65 6.38 13.30
71162. 2011 34 -464.00 96.80 997.50 .00 6.00 13.30
71162. 2011 34 .00 .00 532.00 .00 .00 13.30
71631. 2011 34 -282.58 236.87 1290.10 17.65 6.38 13.30
71704. 2011 34 2650.00 1587.50 3990.00 15.00 7.00 13.30
71827. 2011 34 850.00 750.00 2394.00 15.00 6.00 13.30
72641. 2011 34 2800.00 1657.50 4123.00 15.00 7.00 13.30
72931. 2011 34 100.00 300.00 1396.50 10.00 6.00 13.30
73091. 2011 34 -275.40 -13.77 478.80 -7.65 -.38 13.30
73853. 2011 34 .00 .00 465.50 .00 .00 13.30
74182. 2011 34 -300.23 230.49 1276.80 17.65 6.38 13.30
74291. 2011 34 550.00 570.00 1995.00 10.00 6.00 13.30
74291. 2011 34 -176.68 275.17 1369.90 17.65 6.38 13.30
74416. 2011 34 2650.00 1587.50 3990.00 15.00 7.00 13.30
74416. 2011 34 3400.00 1937.50 4655.00 15.00 7.00 13.30
74431. 2011 34 50.00 270.00 1330.00 10.00 6.00 13.30
74719. 2011 34 1390.00 999.50 2872.80 15.00 7.00 13.30
74733. 2011 34 .00 .00 651.70 .00 .00 13.30
74747. 2011 34 299.87 447.49 1729.00 17.65 6.38 13.30
74781. 2011 34 -382.50 -19.13 665.00 -7.65 -.38 13.30
74886. 2011 34 2050.00 1307.50 3458.00 15.00 7.00 13.30
74886. 2011 34 2305.00 1426.50 3684.10 15.00 7.00 13.30
74886. 2011 34 299.87 447.49 1729.00 17.65 6.38 13.30
75051. 2011 34 550.00 570.00 1995.00 10.00 6.00 13.30
75342. 2011 34 123.37 383.67 1596.00 17.65 6.38 13.30
75398. 2011 34 1450.00 1027.50 2926.00 15.00 7.00 13.30
75503. 2011 34 105.72 377.29 1582.70 17.65 6.38 13.30
75614. 2011 34 -464.00 66.80 931.00 .00 6.00 13.30
75624. 2011 34 3850.00 2147.50 5054.00 15.00 7.00 13.30
75787. 2011 34 .00 132.00 1024.10 .00 6.00 13.30
75875. 2011 34 550.00 570.00 1995.00 10.00 6.00 13.30
75988. 2011 34 13000.00 5002.50 10241.00 25.00 7.75 13.30
75997. 2011 34 3100.00 1797.50 4389.00 15.00 7.00 13.30
75997. 2011 34 3100.00 1797.50 4389.00 15.00 7.00 13.30
76305. 2011 34 2950.00 1727.50 4256.00 15.00 7.00 13.30
76306. 2011 34 1360.00 957.50 2793.00 22.50 7.00 13.30
76636. 2011 34 123.37 383.67 1596.00 17.65 6.38 13.30
77125. 2011 34 590.00 594.00 2048.20 10.00 6.00 13.30
77354. 2011 34 .00 .00 266.00 .00 .00 13.30
77371. 2011 34 .00 .00 266.00 .00 .00 13.30
77398. 2011 34 .00 12.00 758.10 .00 6.00 13.30
77506. 2011 34 2650.00 1587.50 3990.00 15.00 7.00 13.30
77656. 2011 34 -53.13 319.84 1463.00 17.65 6.38 13.30
77670. 2011 34 1750.00 1167.50 3192.00 15.00 7.00 13.30
77826. 2011 34 150.00 330.00 1463.00 10.00 6.00 13.30
78108. 2011 34 .00 .00 385.70 .00 .00 13.30
78520. 2011 34 299.87 447.49 1729.00 17.65 6.38 13.30
78863. 2011 34 450.00 510.00 1862.00 10.00 6.00 13.30
79125. 2011 34 170.00 342.00 1489.60 10.00 6.00 13.30
79133. 2011 34 .00 .00 266.00 .00 .00 13.30
79194. 2011 34 1750.00 1167.50 3192.00 15.00 7.00 13.30
79281. 2011 34 450.00 510.00 1862.00 10.00 6.00 13.30
79281. 2011 34 4150.00 2287.50 5320.00 15.00 7.00 13.30
79320. 2011 34 -379.08 173.05 1157.10 7.65 6.38 13.30
79618. 2011 34 850.00 750.00 2394.00 15.00 6.00 13.30
79934. 2011 34 -464.00 66.80 931.00 .00 6.00 13.30
