taxsim_id year state fiitax siitax fica frate srate ficar
26919. 2015 34 4743.75 2156.25 6885.00 15.00 5.75 15.30
27278. 2015 34 4668.75 2127.50 6808.50 15.00 5.75 15.30
27499. 2015 34 4233.75 1960.75 6364.80 15.00 5.75 15.30
27811. 2015 34 640.00 529.00 2555.10 10.00 5.75 15.30
28056. 2015 34 -367.20 .00 734.40 -7.65 .00 15.30
28137. 2015 34 .00 .00 1071.00 .00 .00 15.30
28430. 2015 34 -382.50 .00 765.00 -7.65 .00 15.30
28682. 2015 34 3693.75 1753.75 5814.00 15.00 5.75 15.30
28830. 2015 34 -445.62 86.25 1377.00 7.65 5.75 15.30
28830. 2015 34 2493.75 1293.75 4590.00 15.00 5.75 15.30
29007. 2015 34 -46.12 258.75 1836.00 17.65 5.75 15.30
29041. 2015 34 1428.75 885.50 3503.70 15.00 5.75 15.30
29041. 2015 34 1398.75 874.00 3473.10 15.00 5.75 15.30
29041. 2015 34 .00 .00 765.00 .00 .00 15.30
29098. 2015 34 114696.69 23488.75 28702.00 32.09 5.75 3.80
29274. 2015 34 .00 .00 918.00 .00 .00 15.30
29626. 2015 34 870.00 661.25 2907.00 10.00 5.75 15.30
30143. 2015 34 -46.12 258.75 1836.00 17.65 5.75 15.30
30143. 2015 34 1113.75 764.75 3182.40 15.00 5.75 15.30
30214. 2015 34 -503.00 .00 1116.90 .00 .00 15.30
30257. 2015 34 8218.75 3018.75 9180.00 25.00 5.75 15.30
30293. 2015 34 .00 .00 351.90 .00 .00 15.30
30495. 2015 34 993.75 718.75 3060.00 15.00 5.75 15.30
30724. 2015 34 470.00 431.25 2295.00 10.00 5.75 15.30
30993. 2015 34 3993.75 1868.75 6120.00 15.00 5.75 15.30
31057. 2015 34 4443.75 2041.25 6579.00 15.00 5.75 15.30
31057. 2015 34 -503.00 .00 1071.00 .00 .00 15.30
31075. 2015 34 -222.62 201.25 1683.00 17.65 5.75 15.30
31333. 2015 34 .00 .00 321.30 .00 .00 15.30
31407. 2015 34 993.75 718.75 3060.00 15.00 5.75 15.30
31843. 2015 34 1008.75 724.50 3075.30 15.00 5.75 15.30
32201. 2015 34 2193.75 1178.75 4284.00 15.00 5.75 15.30
32220. 2015 34 .00 .00 260.10 .00 .00 15.30
32308. 2015 34 570.00 488.75 2448.00 10.00 5.75 15.30
32308. 2015 34 -46.12 258.75 1836.00 17.65 5.75 15.30
32431. 2015 34 .00 .00 1071.00 .00 .00 15.30
32495. 2015 34 -46.12 258.75 1836.00 17.65 5.75 15.30
32700. 2015 34 -152.02 224.25 1744.20 17.65 5.75 15.30
32708. 2015 34 11718.75 3823.75 11322.00 25.00 5.75 15.30
32871. 2015 34 -46.12 258.75 1836.00 17.65 5.75 15.30
32871. 2015 34 3243.75 1581.25 5355.00 15.00 5.75 15.30
33330. 2015 34 -369.12 143.75 1530.00 7.65 5.75 15.30
33330. 2015 34 5218.75 2328.75 7344.00 25.00 5.75 15.30
33377. 2015 34 .00 .00 535.50 .00 .00 15.30
33435. 2015 34 .00 .00 459.00 .00 .00 15.30
33649. 2015 34 -99.45 .00 198.90 -7.65 .00 15.30
33649. 2015 34 4743.75 2156.25 6885.00 15.00 5.75 15.30
33776. 2015 34 .00 .00 918.00 .00 .00 15.30
33994. 2015 34 306.88 373.75 2142.00 17.65 5.75 15.30
34044. 2015 34 3993.75 1868.75 6120.00 15.00 5.75 15.30
34229. 2015 34 5718.75 2443.75 7650.00 25.00 5.75 15.30
34229. 2015 34 2493.75 1293.75 4590.00 15.00 5.75 15.30
34448. 2015 34 -46.12 258.75 1836.00 17.65 5.75 15.30
34708. 2015 34 1293.75 833.75 3366.00 15.00 5.75 15.30
34718. 2015 34 -399.72 120.75 1468.80 7.65 5.75 15.30
34814. 2015 34 470.00 431.25 2295.00 10.00 5.75 15.30
34977. 2015 34 -397.80 .00 795.60 -7.65 .00 15.30
35220. 2015 34 993.75 718.75 3060.00 15.00 5.75 15.30
35253. 2015 34 4593.75 2098.75 6732.00 15.00 5.75 15.30
35331. 2015 34 610.00 511.75 2509.20 10.00 5.75 15.30
35504. 2015 34 5343.75 2357.50 7420.50 25.00 5.75 15.30
35504. 2015 34 1893.75 1063.75 3978.00 15.00 5.75 15.30
35636. 2015 34 1293.75 833.75 3366.00 15.00 5.75 15.30
35687. 2015 34 .00 .00 459.00 .00 .00 15.30
35775. 2015 34 1233.75 810.75 3304.80 15.00 5.75 15.30
35817. 2015 34 993.75 718.75 3060.00 15.00 5.75 15.30
35936. 2015 34 4008.75 1874.50 6135.30 15.00 5.75 15.30
36793. 2015 34 1443.75 891.25 3519.00 15.00 5.75 15.30
36879. 2015 34 -46.12 258.75 1836.00 17.65 5.75 15.30
37094. 2015 34 .00 143.75 1530.00 .00 5.75 15.30
37187. 2015 34 -321.30 .00 642.60 -7.65 .00 15.30
37225. 2015 34 .00 120.75 1468.80 .00 5.75 15.30
37396. 2015 34 -229.50 .00 459.00 -7.65 .00 15.30
37927. 2015 34 870.00 661.25 2907.00 10.00 5.75 15.30
38168. 2015 34 3843.75 1811.25 5967.00 15.00 5.75 15.30
38262. 2015 34 7218.75 2788.75 8568.00 25.00 5.75 15.30
38262. 2015 34 -122.40 .00 244.80 -7.65 .00 15.30
38734. 2015 34 2043.75 1121.25 4131.00 15.00 5.75 15.30
38759. 2015 34 306.88 373.75 2142.00 17.65 5.75 15.30
38901. 2015 34 -137.70 .00 275.40 -7.65 .00 15.30
38940. 2015 34 .00 .00 382.50 .00 .00 15.30
39009. 2015 34 3243.75 1581.25 5355.00 15.00 5.75 15.30
39064. 2015 34 .00 .00 367.20 .00 .00 15.30
39604. 2015 34 2493.75 1293.75 4590.00 15.00 5.75 15.30
39754. 2015 34 1893.75 1063.75 3978.00 15.00 5.75 15.30
40580. 2015 34 -84.15 .00 168.30 -7.65 .00 15.30
40734. 2015 34 -46.12 258.75 1836.00 17.65 5.75 15.30
41062. 2015 34 13218.75 4168.75 12240.00 25.00 5.75 15.30
41212. 2015 34 .00 .00 382.50 .00 .00 15.30
41283. 2015 34 993.75 718.75 3060.00 15.00 5.75 15.30
41613. 2015 34 10718.75 3593.75 10710.00 25.00 5.75 15.30
41751. 2015 34 306.88 373.75 2142.00 17.65 5.75 15.30
41908. 2015 34 3993.75 1868.75 6120.00 15.00 5.75 15.30
42103. 2015 34 1593.75 948.75 3672.00 15.00 5.75 15.30
42247. 2015 34 -369.12 143.75 1530.00 7.65 5.75 15.30
42256. 2015 34 3993.75 1868.75 6120.00 15.00 5.75 15.30
42290. 2015 34 1818.75 1035.00 3901.50 15.00 5.75 15.30
42348. 2015 34 -46.12 258.75 1836.00 17.65 5.75 15.30
42429. 2015 34 -46.12 258.75 1836.00 17.65 5.75 15.30
42429. 2015 34 3243.75 1581.25 5355.00 15.00 5.75 15.30
42612. 2015 34 470.00 431.25 2295.00 10.00 5.75 15.30
42669. 2015 34 -160.65 .00 321.30 -7.65 .00 15.30
42702. 2015 34 2193.75 1178.75 4284.00 15.00 5.75 15.30
42808. 2015 34 490.00 442.75 2325.60 10.00 5.75 15.30
42871. 2015 34 1443.75 891.25 3519.00 15.00 5.75 15.30
42946. 2015 34 170.00 258.75 1836.00 10.00 5.75 15.30
43413. 2015 34 -503.00 17.25 1193.40 .00 5.75 15.30
43478. 2015 34 .00 28.75 1224.00 .00 5.75 15.30
43869. 2015 34 -369.12 143.75 1530.00 7.65 5.75 15.30
43869. 2015 34 3393.75 1638.75 5508.00 15.00 5.75 15.30
43869. 2015 34 170.00 258.75 1836.00 10.00 5.75 15.30
43913. 2015 34 8718.75 3133.75 9486.00 25.00 5.75 15.30
44077. 2015 34 5718.75 2443.75 7650.00 25.00 5.75 15.30
44077. 2015 34 6968.75 2731.25 8415.00 25.00 5.75 15.30
44097. 2015 34 .00 258.75 1836.00 .00 5.75 15.30
44106. 2015 34 1893.75 1063.75 3978.00 15.00 5.75 15.30
44171. 2015 34 .00 .00 306.00 .00 .00 15.30
44532. 2015 34 .00 120.75 1468.80 .00 5.75 15.30
45158. 2015 34 -503.00 .00 1147.50 .00 5.75 15.30
45217. 2015 34 4743.75 2156.25 6885.00 15.00 5.75 15.30
45482. 2015 34 .00 .00 1071.00 .00 .00 15.30
45722. 2015 34 770.00 603.75 2754.00 10.00 5.75 15.30
46014. 2015 34 -503.00 28.75 1224.00 .00 5.75 15.30
46037. 2015 34 470.00 431.25 2295.00 10.00 5.75 15.30
46037. 2015 34 670.00 546.25 2601.00 10.00 5.75 15.30
46109. 2015 34 9968.75 3421.25 10251.00 25.00 5.75 15.30
46109. 2015 34 .00 .00 306.00 .00 .00 15.30
46334. 2015 34 .00 .00 826.20 .00 .00 15.30
46432. 2015 34 -369.12 143.75 1530.00 7.65 5.75 15.30
46432. 2015 34 -390.15 .00 780.30 -7.65 .00 15.30
46697. 2015 34 770.00 603.75 2754.00 10.00 5.75 15.30
47314. 2015 34 2043.75 1121.25 4131.00 15.00 5.75 15.30
47385. 2015 34 2793.75 1408.75 4896.00 15.00 5.75 15.30
47472. 2015 34 993.75 718.75 3060.00 15.00 5.75 15.30
48071. 2015 34 .00 .00 183.60 .00 .00 15.30
48485. 2015 34 1443.75 891.25 3519.00 15.00 5.75 15.30
48648. 2015 34 -310.87 172.50 1606.50 17.65 5.75 15.30
49062. 2015 34 .00 .00 887.40 .00 .00 15.30
49209. 2015 34 -46.12 258.75 1836.00 17.65 5.75 15.30
49265. 2015 34 .00 .00 168.30 .00 .00 15.30
49302. 2015 34 775.00 695.75 2998.80 10.00 5.75 15.30
49416. 2015 34 6718.75 2673.75 8262.00 25.00 5.75 15.30
49416. 2015 34 6718.75 2673.75 8262.00 25.00 5.75 15.30
49666. 2015 34 993.75 718.75 3060.00 15.00 5.75 15.30
49927. 2015 34 .00 143.75 1530.00 .00 5.75 15.30
50485. 2015 34 4893.75 2213.75 7038.00 15.00 5.75 15.30
50613. 2015 34 -191.25 .00 382.50 -7.65 .00 15.30
50783. 2015 34 2493.75 1293.75 4590.00 15.00 5.75 15.30
51998. 2015 34 4974.38 1598.50 5400.90 27.75 5.75 15.30
52595. 2015 34 3093.75 1523.75 5202.00 15.00 5.75 15.30
53149. 2015 34 -369.12 143.75 1530.00 7.65 5.75 15.30
53625. 2015 34 -99.07 241.50 1790.10 17.65 5.75 15.30
53625. 2015 34 20987.25 5893.75 16830.00 28.00 5.75 15.30
53812. 2015 34 470.00 431.25 2295.00 10.00 5.75 15.30
53812. 2015 34 .00 .00 642.60 .00 .00 15.30
53937. 2015 34 -369.12 143.75 1530.00 7.65 5.75 15.30
54156. 2015 34 4293.75 1983.75 6426.00 15.00 5.75 15.30
54190. 2015 34 870.00 661.25 2907.00 10.00 5.75 15.30
54190. 2015 34 -222.62 201.25 1683.00 17.65 5.75 15.30
54350. 2015 34 470.00 431.25 2295.00 10.00 5.75 15.30
54537. 2015 34 .00 .00 336.60 .00 .00 15.30
54578. 2015 34 5668.75 2432.25 7619.40 25.00 5.75 15.30
54628. 2015 34 25059.50 6756.25 18319.00 26.39 5.75 2.90
54698. 2015 34 170.00 258.75 1836.00 10.00 5.75 15.30
54698. 2015 34 920.00 690.00 2983.50 10.00 5.75 15.30
54822. 2015 34 993.75 718.75 3060.00 15.00 5.75 15.30
55066. 2015 34 .00 .00 382.50 .00 .00 15.30
55340. 2015 34 993.75 718.75 3060.00 15.00 5.75 15.30
55528. 2015 34 .00 .00 459.00 .00 .00 15.30
55976. 2015 34 -503.00 .00 1040.40 .00 .00 15.30
55976. 2015 34 3993.75 1868.75 6120.00 15.00 5.75 15.30
56339. 2015 34 -145.35 .00 290.70 -7.65 .00 15.30
56416. 2015 34 3393.75 1638.75 5508.00 15.00 5.75 15.30
56416. 2015 34 170.00 258.75 1836.00 10.00 5.75 15.30
56697. 2015 34 .00 143.75 1530.00 .00 5.75 15.30
57382. 2015 34 -46.12 258.75 1836.00 17.65 5.75 15.30
57412. 2015 34 780.00 609.50 2769.30 10.00 5.75 15.30
57723. 2015 34 1593.75 948.75 3672.00 15.00 5.75 15.30
57768. 2015 34 .00 143.75 1530.00 .00 5.75 15.30
57874. 2015 34 2793.75 1408.75 4896.00 15.00 5.75 15.30
57906. 2015 34 590.00 500.25 2478.60 10.00 5.75 15.30
57906. 2015 34 993.75 718.75 3060.00 15.00 5.75 15.30
57967. 2015 34 -229.50 .00 459.00 -7.65 .00 15.30
58613. 2015 34 1743.75 1006.25 3825.00 15.00 5.75 15.30
58613. 2015 34 3993.75 1868.75 6120.00 15.00 5.75 15.30
59490. 2015 34 .00 .00 244.80 .00 .00 15.30
59490. 2015 34 .00 28.75 1224.00 .00 5.75 15.30
59490. 2015 34 .00 103.50 1422.90 .00 5.75 15.30
59585. 2015 34 .00 .00 351.90 .00 .00 15.30
60216. 2015 34 .00 .00 306.00 .00 .00 15.30
61076. 2015 34 3243.75 1581.25 5355.00 15.00 5.75 15.30
61076. 2015 34 4743.75 2156.25 6885.00 15.00 5.75 15.30
61405. 2015 34 1458.75 897.00 3534.30 15.00 5.75 15.30
61442. 2015 34 18747.25 5433.75 15606.00 28.00 5.75 15.30
61523. 2015 34 1743.75 1006.25 3825.00 15.00 5.75 15.30
61651. 2015 34 -336.60 .00 673.20 -7.65 .00 15.30
61950. 2015 34 550.00 477.25 2417.40 10.00 5.75 15.30
61965. 2015 34 3543.75 1696.25 5661.00 15.00 5.75 15.30
62010. 2015 34 3393.75 1638.75 5508.00 15.00 5.75 15.30
62131. 2015 34 3993.75 1868.75 6120.00 15.00 5.75 15.30
62252. 2015 34 993.75 718.75 3060.00 15.00 5.75 15.30
62316. 2015 34 2043.75 1121.25 4131.00 15.00 5.75 15.30
62316. 2015 34 410.00 396.75 2203.20 10.00 5.75 15.30
62451. 2015 34 -152.02 224.25 1744.20 17.65 5.75 15.30
63395. 2015 34 -369.12 143.75 1530.00 7.65 5.75 15.30
63511. 2015 34 -376.77 138.00 1514.70 7.65 5.75 15.30
63831. 2015 34 .00 149.50 1545.30 .00 5.75 15.30
64097. 2015 34 1893.75 1063.75 3978.00 15.00 5.75 15.30
64281. 2015 34 870.00 661.25 2907.00 10.00 5.75 15.30
64281. 2015 34 890.00 672.75 2937.60 10.00 5.75 15.30
64504. 2015 34 5968.75 2501.25 7803.00 25.00 5.75 15.30
65015. 2015 34 17468.75 5146.25 14841.00 25.00 5.75 15.30
65142. 2015 34 180.00 264.50 1851.30 10.00 5.75 15.30
65629. 2015 34 34296.00 8768.75 19334.00 26.39 5.75 2.90
65984. 2015 34 4743.75 2156.25 6885.00 15.00 5.75 15.30
66183. 2015 34 1188.75 793.50 3258.90 15.00 5.75 15.30
66228. 2015 34 3243.75 1581.25 5355.00 15.00 5.75 15.30
66510. 2015 34 1743.75 1006.25 3825.00 15.00 5.75 15.30
66608. 2015 34 130.38 316.25 1989.00 17.65 5.75 15.30
66889. 2015 34 770.00 603.75 2754.00 10.00 5.75 15.30
66910. 2015 34 8218.75 3018.75 9180.00 25.00 5.75 15.30
66933. 2015 34 370.00 373.75 2142.00 10.00 5.75 15.30
66964. 2015 34 .00 .00 765.00 .00 .00 15.30
67077. 2015 34 2343.75 1236.25 4437.00 15.00 5.75 15.30
67490. 2015 34 -229.50 .00 459.00 -7.65 .00 15.30
67490. 2015 34 4143.75 1926.25 6273.00 15.00 5.75 15.30
67682. 2015 34 .00 .00 1040.40 .00 .00 15.30
67682. 2015 34 270.00 316.25 1989.00 10.00 5.75 15.30
68517. 2015 34 .00 .00 382.50 .00 .00 15.30
68528. 2015 34 .00 .00 306.00 .00 .00 15.30
68628. 2015 34 3213.75 1569.75 5324.40 15.00 5.75 15.30
68934. 2015 34 2238.75 1196.00 4329.90 15.00 5.75 15.30
68975. 2015 34 810.00 626.75 2815.20 10.00 5.75 15.30
69121. 2015 34 13218.75 4168.75 12240.00 25.00 5.75 15.30
69538. 2015 34 -407.37 115.00 1453.50 7.65 5.75 15.30
69776. 2015 34 3843.75 1811.25 5967.00 15.00 5.75 15.30
69914. 2015 34 -491.52 51.75 1285.20 7.65 5.75 15.30
69916. 2015 34 1593.75 948.75 3672.00 15.00 5.75 15.30
70176. 2015 34 .00 28.75 1224.00 .00 5.75 15.30
70191. 2015 34 993.75 718.75 3060.00 15.00 5.75 15.30
70198. 2015 34 .00 .00 902.70 .00 .00 15.30
70318. 2015 34 3393.75 1638.75 5508.00 15.00 5.75 15.30
70467. 2015 34 3633.75 1730.75 5752.80 15.00 5.75 15.30
70561. 2015 34 .00 .00 765.00 .00 .00 15.30
71108. 2015 34 2673.75 1293.75 4590.00 15.00 5.75 15.30
71457. 2015 34 1743.75 1006.25 3825.00 15.00 5.75 15.30
71981. 2015 34 770.00 603.75 2754.00 10.00 5.75 15.30
72379. 2015 34 170.00 258.75 1836.00 10.00 5.75 15.30
